case,state,group,left,right,cosine,conflict_fraction,norm_left,norm_right,norm_ratio
1,rank1_best,decoder_bias,train_A_with_rank,val_A,-1.0,1.0,0.016846240148879525,0.0013618166558444,0.081656879826588
1,rank1_best,decoder_bias,train_A_with_rank,val_B,1.0,0.0,0.016846240148879525,0.0025882653426378,0.15519686232068383
1,rank1_best,decoder_bias,train_B,val_A,-1.0,1.0,0.010168903158046276,0.0013618166558444,0.13530438134214354
1,rank1_best,decoder_bias,train_B,val_B,1.0,0.0,0.010168903158046276,0.0025882653426378,0.2571591700189432
1,rank1_best,first_layer,train_A,train_B,0.7075777091024981,0.0,0.7261917972561608,0.39758201328187176,0.5580093067915619
1,rank1_best,first_layer,train_A,val_A,0.19735419033538157,0.0,0.7261917972561608,0.1486973110056677,0.20711596303776073
1,rank1_best,first_layer,train_A,val_B,0.3754695840039639,0.0,0.7261917972561608,0.0916251538637893,0.12762189075670913
1,rank1_best,first_layer,train_A_with_rank,val_A,0.2338571861159937,0.0,0.7638573871519714,0.1486973110056677,0.19665514438849374
1,rank1_best,first_layer,train_A_with_rank,val_B,0.3883813513433242,0.0,0.7638573871519714,0.0916251538637893,0.12117608409216393
1,rank1_best,first_layer,train_B,val_A,-0.1128329995124573,1.0,0.39758201328187176,0.1486973110056677,0.37677739022406953
1,rank1_best,first_layer,train_B,val_B,0.5721496003726583,0.0,0.39758201328187176,0.0916251538637893,0.23216483282849357
1,rank1_best,second_layer,train_A,train_B,0.7434809541218019,0.0,0.15016193322903054,0.0784642614983249,0.533932057832309
1,rank1_best,second_layer,train_A,val_A,0.32431203742863013,0.0,0.15016193322903054,0.0247935717392077,0.1673085941402147
1,rank1_best,second_layer,train_A,val_B,0.576783410825206,0.0,0.15016193322903054,0.0158384111283499,0.10687860253343368
1,rank1_best,second_layer,train_A_with_rank,val_A,0.36051854076017714,0.0,0.15835942714164228,0.0247935717392077,0.15829192189431618
1,rank1_best,second_layer,train_A_with_rank,val_B,0.5776020073890898,0.0,0.15835942714164228,0.0158384111283499,0.10111865138390694
1,rank1_best,second_layer,train_B,val_A,-0.06298333994878066,1.0,0.0784642614983249,0.0247935717392077,0.3183323342005844
1,rank1_best,second_layer,train_B,val_B,0.7667026003784381,0.0,0.0784642614983249,0.0158384111283499,0.2033542580128979
1,rank1_final,all,train_A,train_B,0.41466997539445444,0.0,0.23157742807217174,0.15454490919572306,0.679911305894533
1,rank1_final,all,train_A,val_A,0.5086209053437238,0.0,0.23157742807217174,0.8191709140158333,3.63588541899383
1,rank1_final,all,train_A,val_B,0.48176141688241697,0.0,0.23157742807217174,0.5355447857830923,2.3770124702075095
1,rank1_final,all,train_A_with_rank,val_A,0.49078210458604526,0.0,0.26042118314153695,0.8191709140158333,3.2899003484749803
1,rank1_final,all,train_A_with_rank,val_B,0.4469953696433032,0.0,0.26042118314153695,0.5355447857830923,2.150819746192428
1,rank1_final,all,train_B,val_A,0.43389960537208444,0.0,0.15454490919572306,0.8191709140158333,5.426669256058068
1,rank1_final,all,train_B,val_B,0.5081553762225761,0.0,0.15454490919572306,0.5355447857830923,3.5477632012153424
1,rank1_final,decoder_bias,train_A,train_B,0.25,0.375,0.002718303599976875,0.0006619805863010318,0.34260724143724586
1,rank1_final,decoder_bias,train_A,val_A,1.0,0.0,0.002718303599976875,0.0221308376640081,11.817065521797083
1,rank1_final,decoder_bias,train_A,val_B,1.0,0.0,0.002718303599976875,0.0101396571844816,5.4142095810700965
1,rank1_final,decoder_bias,train_A_with_rank,val_A,1.0,0.0,0.0027183035272173,0.0221308376640081,11.817066053341058
1,rank1_final,decoder_bias,train_A_with_rank,val_B,1.0,0.0,0.0027183035272173,0.0101396571844816,5.41420982460691
1,rank1_final,decoder_bias,train_B,val_A,0.25,0.375,0.0006619805863010318,0.0221308376640081,594.803279635822
1,rank1_final,decoder_bias,train_B,val_B,0.25,0.375,0.0006619805863010318,0.0101396571844816,272.52024705423156
1,rank1_final,first_layer,train_A,train_B,0.4098657850996925,0.0,0.2284260332692409,0.15288822922562714,0.6818955769358804
1,rank1_final,first_layer,train_A,val_A,0.5033908795986591,0.0,0.2284260332692409,0.8013267753536595,3.6051824874314637
1,rank1_final,first_layer,train_A,val_B,0.47686923256606684,0.0,0.2284260332692409,0.5255487171348756,2.364452417642621
1,rank1_final,first_layer,train_A_with_rank,val_A,0.4863234493346265,0.0,0.2569708020771149,0.8013267753536595,3.2606616808784894
1,rank1_final,first_layer,train_A_with_rank,val_B,0.4429730409688505,0.0,0.2569708020771149,0.5255487171348756,2.138499069421756
1,rank1_final,first_layer,train_B,val_A,0.429140700755138,0.0,0.15288822922562714,0.8013267753536595,5.36290799201967
1,rank1_final,first_layer,train_B,val_B,0.5034656001463201,0.0,0.15288822922562714,0.5255487171348756,3.517253512556596
1,rank1_final,second_layer,train_A,train_B,0.6330797556039749,0.0,0.03770316516542764,0.022350708338307188,0.6127555151567561
1,rank1_final,second_layer,train_A,val_A,0.6675868551363485,0.0,0.03770316516542764,0.1686019320622712,4.682234798717242
1,rank1_final,second_layer,train_A,val_B,0.6371953507675636,0.0,0.03770316516542764,0.1024887840181832,2.8462102725543854
1,rank1_final,second_layer,train_A_with_rank,val_A,0.6319197088844908,0.0,0.04194862248392189,0.1686019320622712,4.278716437987052
1,rank1_final,second_layer,train_A_with_rank,val_B,0.576997929890266,0.0,0.04194862248392189,0.1024887840181832,2.600921825296419
1,rank1_final,second_layer,train_B,val_A,0.6304537749061675,0.0,0.022350708338307188,0.1686019320622712,8.128418789792251
