seed,target,stream,model,n,accuracy,auc,u1_accuracy,raw_accuracy,u1_agreement_rate,accuracy_when_healthy,accuracy_when_unhealthy,error_rate_ratio_unhealthy_to_healthy
1,ukr_rus_suspended,fresh,ss_facebook_page_reference,256,0.453125,0.4498291015625,0.51953125,0.546875,0.50390625,0.4728682170542636,0.4330708661417323,1.0754979157017135
1,ukr_rus_suspended,fresh,ss_midterm,256,0.4765625,0.4952392578125,0.48046875,0.546875,0.63671875,0.4662576687116564,0.4946236559139785,0.9468545297243852
1,ukr_rus_suspended,fresh,ss_twibot20,256,0.48828125,0.5128173828125,0.515625,0.546875,0.73828125,0.5026455026455027,0.4477611940298507,1.1103524928548747
1,ukr_rus_suspended,fresh,ss_ukr_rus,256,0.4921875,0.51678466796875,0.52734375,0.546875,0.75390625,0.5129533678756477,0.4285714285714285,1.1732522796352585
1,ukr_rus_suspended,fresh,ss_ukr_rus_suspended,256,0.5078125,0.4932861328125,0.4921875,0.546875,0.7265625,0.5,0.5285714285714286,0.9428571428571428
2,covid_political,original,ss_covid,3072,0.8427734375,0.9154894793475116,0.9088541666666666,0.7389322916666666,0.9150390625,0.9107079331198862,0.1111111111111111,9.954847277556444
2,covid_political,original,ss_covid_political,3072,0.7789713541666666,0.8719897800021701,0.900390625,0.7389322916666666,0.8310546875,0.9087348217783,0.140655105973025,9.415912079188267
2,covid_political,original,ss_cp_hk,3072,0.7444661458333334,0.8231794569227431,0.8271484375,0.7389322916666666,0.8444010416666666,0.838473400154202,0.2343096234309623,4.740336126062253
2,covid_political,original,ss_election2020,3072,0.8723958333333334,0.9413443671332468,0.9085286458333334,0.7389322916666666,0.9313151041666666,0.919259000349528,0.2369668246445497,9.450380583082003
2,covid_political,original,ss_facebook_page_reference,3072,0.6022135416666666,0.6790243078161169,0.8040364583333334,0.7389322916666666,0.662109375,0.8067846607669616,0.2013487475915221,4.133477474297313
2,covid_political,original,ss_midterm,3072,0.8151041666666666,0.905024493182147,0.8902994791666666,0.7389322916666666,0.8902994791666666,0.8961608775137112,0.1572700296735905,8.115727002967363
2,covid_political,original,ss_twibot20,3072,0.7724609375,0.9059459544994216,0.9016927083333334,0.7389322916666666,0.8518880208333334,0.8956820787160871,0.0637362637362637,8.975099625649072
2,covid_political,original,ss_ukr_rus,3072,0.8987630208333334,0.9429863823784722,0.9166666666666666,0.7389322916666666,0.9638671875,0.922998986828774,0.2522522522522522,9.71088193456614
2,covid_political,original,ss_ukr_rus_suspended,3072,0.677734375,0.7567463627567996,0.6858723958333334,0.7389322916666666,0.7978515625,0.7278661770705834,0.4798711755233494,1.911297974201305
2,covid_political,fresh,ss_covid,3072,0.8466796875,0.9368091159396702,0.9244791666666666,0.73828125,0.9078776041666666,0.92470419505199,0.07773851590106,12.248510853104497
2,covid_political,fresh,ss_covid_political,3072,0.7887369791666666,0.8828198468243633,0.9075520833333334,0.73828125,0.8362630208333334,0.9163098481899572,0.1371769383697813,10.309732303851312
