order,rung,added,n_sources,sources,model_key,task,dataset,target,metric,value,primary,entry_rung,rel_to_entry,in_merge
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,account_age_days,r2,-45.56306961689932,0,5,3,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,account_age_days,rmse,9.00684825445394,0,5,3,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,account_age_days,spearman,0.0871816820813307,1,5,3,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,followers_count,r2,-15.20408229898349,0,5,3,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,followers_count,rmse,8.599072891168579,0,5,3,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,followers_count,spearman,0.19187662638672967,1,5,3,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,statuses_count,r2,-26.93729035777957,0,5,3,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,statuses_count,rmse,10.535014889604753,0,5,3,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,midterm,statuses_count,spearman,0.07358312794969188,1,5,3,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,account_age_days,r2,-177.25999963925747,0,6,2,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,account_age_days,rmse,14.714167352088278,0,6,2,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,account_age_days,spearman,0.11516744117100411,1,6,2,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,followers_count,r2,-176.3881454804537,0,6,2,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,followers_count,rmse,39.803947281248234,0,6,2,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,followers_count,spearman,0.2982306036135576,1,6,2,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,statuses_count,r2,-175.67186676160495,0,6,2,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,statuses_count,rmse,30.837631402276866,0,6,2,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,twibot20,statuses_count,spearman,0.1985247682781958,1,6,2,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,account_age_days,r2,-972.727580799199,0,7,1,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,account_age_days,rmse,42.178113986493926,0,7,1,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,account_age_days,spearman,0.049566227698917276,1,7,1,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,followers_count,r2,-1194.762933515679,0,7,1,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,followers_count,rmse,78.59220063343106,0,7,1,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,followers_count,spearman,0.13767865349951947,1,7,1,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,statuses_count,r2,-1400.8759740911364,0,7,1,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,statuses_count,rmse,93.79094186017736,0,7,1,1
C,8,covid,8,election2020 covid_political cp_hk ukr_rus_suspended midterm twibot20 ukr_rus covid,merged_ukr_rus_covid_midterm_all8_nm_wb,reg,ukr_rus_twitter,statuses_count,spearman,0.12578095553169155,1,7,1,1
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,slp,covid19_twitter,,auc,0.866590306122449,1,2,-1,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,slp,covid19_twitter,,average_precision,0.8572100441121614,0,2,-1,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,slp,covid19_twitter,,hits_at_50,0.96,0,2,-1,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,slp,cp_hk_twitter,,auc,0.5661941326530612,1,8,-7,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,slp,cp_hk_twitter,,average_precision,0.5110739970788474,0,8,-7,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,slp,cp_hk_twitter,,hits_at_50,0.26,0,8,-7,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,slp,midterm,,auc,0.7025380102040817,1,3,-2,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,slp,midterm,,average_precision,0.6422020511847368,0,3,-2,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,slp,midterm,,hits_at_50,0.68,0,3,-2,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,slp,twibot20,,auc,0.8190237244897959,1,7,-6,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,slp,twibot20,,average_precision,0.7814431040299765,0,7,-6,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,slp,twibot20,,hits_at_50,0.9,0,7,-6,0
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,slp,ukr_rus_twitter,,auc,0.7825632653061224,1,1,0,1
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,slp,ukr_rus_twitter,,average_precision,0.7604538073962791,0,1,0,1
A,1,ukr_rus,1,ukr_rus,ukr_only_nm,slp,ukr_rus_twitter,,hits_at_50,0.88,0,1,0,1
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,slp,covid19_twitter,,auc,0.8810321428571428,1,2,0,1
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,slp,covid19_twitter,,average_precision,0.880089541578705,0,2,0,1
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,slp,covid19_twitter,,hits_at_50,0.94,0,2,0,1
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,slp,cp_hk_twitter,,auc,0.5656783163265307,1,8,-6,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,slp,cp_hk_twitter,,average_precision,0.5161582229337668,0,8,-6,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,slp,cp_hk_twitter,,hits_at_50,0.32,0,8,-6,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,slp,midterm,,auc,0.6991619897959184,1,3,-1,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,slp,midterm,,average_precision,0.65216442810081,0,3,-1,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,slp,midterm,,hits_at_50,0.72,0,3,-1,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,slp,twibot20,,auc,0.829570918367347,1,7,-5,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,slp,twibot20,,average_precision,0.797468589942621,0,7,-5,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,slp,twibot20,,hits_at_50,0.88,0,7,-5,0
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,slp,ukr_rus_twitter,,auc,0.8147617346938776,1,1,1,1
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,slp,ukr_rus_twitter,,average_precision,0.8023580848058336,0,1,1,1
A,2,covid,2,ukr_rus covid,merged_ukr_rus_covid_nm_wb,slp,ukr_rus_twitter,,hits_at_50,0.92,0,1,1,1
A,3,midterm,3,ukr_rus covid midterm,merged_ukr_rus_covid_midterm_nm_wb,slp,covid19_twitter,,auc,0.8641709183673469,1,2,1,1
A,3,midterm,3,ukr_rus covid midterm,merged_ukr_rus_covid_midterm_nm_wb,slp,covid19_twitter,,average_precision,0.8537831801359139,0,2,1,1
A,3,midterm,3,ukr_rus covid midterm,merged_ukr_rus_covid_midterm_nm_wb,slp,covid19_twitter,,hits_at_50,0.94,0,2,1,1
A,3,midterm,3,ukr_rus covid midterm,merged_ukr_rus_covid_midterm_nm_wb,slp,cp_hk_twitter,,auc,0.5553737244897959,1,8,-5,0
A,3,midterm,3,ukr_rus covid midterm,merged_ukr_rus_covid_midterm_nm_wb,slp,cp_hk_twitter,,average_precision,0.5076125731004799,0,8,-5,0
A,3,midterm,3,ukr_rus covid midterm,merged_ukr_rus_covid_midterm_nm_wb,slp,cp_hk_twitter,,hits_at_50,0.3,0,8,-5,0
A,3,midterm,3,ukr_rus covid midterm,merged_ukr_rus_covid_midterm_nm_wb,slp,midterm,,auc,0.7111237244897959,1,3,0,1
A,3,midterm,3,ukr_rus covid midterm,merged_ukr_rus_covid_midterm_nm_wb,slp,midterm,,average_precision,0.6596258378640316,0,3,0,1
A,3,midterm,3,ukr_rus covid midterm,merged_ukr_rus_covid_midterm_nm_wb,slp,midterm,,hits_at_50,0.78,0,3,0,1
A,3,midterm,3,ukr_rus covid midterm,merged_ukr_rus_covid_midterm_nm_wb,slp,twibot20,,auc,0.8219612244897959,1,7,-4,0
A,3,midterm,3,ukr_rus covid midterm,merged_ukr_rus_covid_midterm_nm_wb,slp,twibot20,,average_precision,0.7802398581610694,0,7,-4,0
A,3,midterm,3,ukr_rus covid midterm,merged_ukr_rus_covid_midterm_nm_wb,slp,twibot20,,hits_at_50,0.88,0,7,-4,0
A,3,midterm,3,ukr_rus covid midterm,merged_ukr_rus_covid_midterm_nm_wb,slp,ukr_rus_twitter,,auc,0.7731418367346938,1,1,2,1
A,3,midterm,3,ukr_rus covid midterm,merged_ukr_rus_covid_midterm_nm_wb,slp,ukr_rus_twitter,,average_precision,0.745478937711101,0,1,2,1
A,3,midterm,3,ukr_rus covid midterm,merged_ukr_rus_covid_midterm_nm_wb,slp,ukr_rus_twitter,,hits_at_50,0.92,0,1,2,1
A,4,covid_political,4,ukr_rus covid midterm covid_political,nm_ladder_4src,slp,covid19_twitter,,auc,0.8443979591836734,1,2,2,1
A,4,covid_political,4,ukr_rus covid midterm covid_political,nm_ladder_4src,slp,covid19_twitter,,average_precision,0.8336833895003428,0,2,2,1
A,4,covid_political,4,ukr_rus covid midterm covid_political,nm_ladder_4src,slp,covid19_twitter,,hits_at_50,0.96,0,2,2,1
A,4,covid_political,4,ukr_rus covid midterm covid_political,nm_ladder_4src,slp,cp_hk_twitter,,auc,0.5437400510204081,1,8,-4,0
A,4,covid_political,4,ukr_rus covid midterm covid_political,nm_ladder_4src,slp,cp_hk_twitter,,average_precision,0.5034940350446764,0,8,-4,0
A,4,covid_political,4,ukr_rus covid midterm covid_political,nm_ladder_4src,slp,cp_hk_twitter,,hits_at_50,0.34,0,8,-4,0
A,4,covid_political,4,ukr_rus covid midterm covid_political,nm_ladder_4src,slp,midterm,,auc,0.725747193877551,1,3,1,1
A,4,covid_political,4,ukr_rus covid midterm covid_political,nm_ladder_4src,slp,midterm,,average_precision,0.6831855615390199,0,3,1,1
A,4,covid_political,4,ukr_rus covid midterm covid_political,nm_ladder_4src,slp,midterm,,hits_at_50,0.8,0,3,1,1
A,4,covid_political,4,ukr_rus covid midterm covid_political,nm_ladder_4src,slp,twibot20,,auc,0.8017204081632653,1,7,-3,0
A,4,covid_political,4,ukr_rus covid midterm covid_political,nm_ladder_4src,slp,twibot20,,average_precision,0.7670259435723811,0,7,-3,0
A,4,covid_political,4,ukr_rus covid midterm covid_political,nm_ladder_4src,slp,twibot20,,hits_at_50,0.9,0,7,-3,0
A,4,covid_political,4,ukr_rus covid midterm covid_political,nm_ladder_4src,slp,ukr_rus_twitter,,auc,0.7556811224489796,1,1,3,1
A,4,covid_political,4,ukr_rus covid midterm covid_political,nm_ladder_4src,slp,ukr_rus_twitter,,average_precision,0.7264972771889716,0,1,3,1
A,4,covid_political,4,ukr_rus covid midterm covid_political,nm_ladder_4src,slp,ukr_rus_twitter,,hits_at_50,0.86,0,1,3,1
A,5,election2020,5,ukr_rus covid midterm covid_political election2020,nm_ladder_5src,slp,covid19_twitter,,auc,0.8561454081632653,1,2,3,1
A,5,election2020,5,ukr_rus covid midterm covid_political election2020,nm_ladder_5src,slp,covid19_twitter,,average_precision,0.8470537709461847,0,2,3,1
A,5,election2020,5,ukr_rus covid midterm covid_political election2020,nm_ladder_5src,slp,covid19_twitter,,hits_at_50,0.96,0,2,3,1
A,5,election2020,5,ukr_rus covid midterm covid_political election2020,nm_ladder_5src,slp,cp_hk_twitter,,auc,0.5447244897959184,1,8,-3,0
A,5,election2020,5,ukr_rus covid midterm covid_political election2020,nm_ladder_5src,slp,cp_hk_twitter,,average_precision,0.5027705144226025,0,8,-3,0
A,5,election2020,5,ukr_rus covid midterm covid_political election2020,nm_ladder_5src,slp,cp_hk_twitter,,hits_at_50,0.26,0,8,-3,0
A,5,election2020,5,ukr_rus covid midterm covid_political election2020,nm_ladder_5src,slp,midterm,,auc,0.7102392857142857,1,3,2,1
A,5,election2020,5,ukr_rus covid midterm covid_political election2020,nm_ladder_5src,slp,midterm,,average_precision,0.6575230892494609,0,3,2,1
A,5,election2020,5,ukr_rus covid midterm covid_political election2020,nm_ladder_5src,slp,midterm,,hits_at_50,0.76,0,3,2,1
A,5,election2020,5,ukr_rus covid midterm covid_political election2020,nm_ladder_5src,slp,twibot20,,auc,0.8066813775510204,1,7,-2,0
A,5,election2020,5,ukr_rus covid midterm covid_political election2020,nm_ladder_5src,slp,twibot20,,average_precision,0.7683707881964291,0,7,-2,0
A,5,election2020,5,ukr_rus covid midterm covid_political election2020,nm_ladder_5src,slp,twibot20,,hits_at_50,0.92,0,7,-2,0
A,5,election2020,5,ukr_rus covid midterm covid_political election2020,nm_ladder_5src,slp,ukr_rus_twitter,,auc,0.7573892857142858,1,1,4,1
A,5,election2020,5,ukr_rus covid midterm covid_political election2020,nm_ladder_5src,slp,ukr_rus_twitter,,average_precision,0.725817751230256,0,1,4,1
A,5,election2020,5,ukr_rus covid midterm covid_political election2020,nm_ladder_5src,slp,ukr_rus_twitter,,hits_at_50,0.92,0,1,4,1
A,6,ukr_rus_suspended,6,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended,nm_ladder_6src,slp,covid19_twitter,,auc,0.8376390306122449,1,2,4,1
A,6,ukr_rus_suspended,6,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended,nm_ladder_6src,slp,covid19_twitter,,average_precision,0.8371818098915577,0,2,4,1
A,6,ukr_rus_suspended,6,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended,nm_ladder_6src,slp,covid19_twitter,,hits_at_50,0.96,0,2,4,1
A,6,ukr_rus_suspended,6,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended,nm_ladder_6src,slp,cp_hk_twitter,,auc,0.5179349489795918,1,8,-2,0
A,6,ukr_rus_suspended,6,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended,nm_ladder_6src,slp,cp_hk_twitter,,average_precision,0.4845847371516276,0,8,-2,0
A,6,ukr_rus_suspended,6,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended,nm_ladder_6src,slp,cp_hk_twitter,,hits_at_50,0.2,0,8,-2,0
A,6,ukr_rus_suspended,6,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended,nm_ladder_6src,slp,midterm,,auc,0.6908390306122449,1,3,3,1
A,6,ukr_rus_suspended,6,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended,nm_ladder_6src,slp,midterm,,average_precision,0.6444951533082847,0,3,3,1
A,6,ukr_rus_suspended,6,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended,nm_ladder_6src,slp,midterm,,hits_at_50,0.72,0,3,3,1
A,6,ukr_rus_suspended,6,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended,nm_ladder_6src,slp,twibot20,,auc,0.7920112244897959,1,7,-1,0
A,6,ukr_rus_suspended,6,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended,nm_ladder_6src,slp,twibot20,,average_precision,0.7573896072292139,0,7,-1,0
A,6,ukr_rus_suspended,6,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended,nm_ladder_6src,slp,twibot20,,hits_at_50,0.92,0,7,-1,0
A,6,ukr_rus_suspended,6,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended,nm_ladder_6src,slp,ukr_rus_twitter,,auc,0.7392724489795919,1,1,5,1
A,6,ukr_rus_suspended,6,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended,nm_ladder_6src,slp,ukr_rus_twitter,,average_precision,0.710671971021126,0,1,5,1
A,6,ukr_rus_suspended,6,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended,nm_ladder_6src,slp,ukr_rus_twitter,,hits_at_50,0.86,0,1,5,1
A,7,twibot20,7,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20,nm_ladder_7src,slp,covid19_twitter,,auc,0.8227622448979592,1,2,5,1
A,7,twibot20,7,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20,nm_ladder_7src,slp,covid19_twitter,,average_precision,0.8098922882588493,0,2,5,1
A,7,twibot20,7,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20,nm_ladder_7src,slp,covid19_twitter,,hits_at_50,1.0,0,2,5,1
A,7,twibot20,7,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20,nm_ladder_7src,slp,cp_hk_twitter,,auc,0.5412456632653061,1,8,-1,0
A,7,twibot20,7,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20,nm_ladder_7src,slp,cp_hk_twitter,,average_precision,0.4964901073753257,0,8,-1,0
A,7,twibot20,7,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20,nm_ladder_7src,slp,cp_hk_twitter,,hits_at_50,0.3,0,8,-1,0
A,7,twibot20,7,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20,nm_ladder_7src,slp,midterm,,auc,0.702322193877551,1,3,4,1
A,7,twibot20,7,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20,nm_ladder_7src,slp,midterm,,average_precision,0.6500224601737653,0,3,4,1
A,7,twibot20,7,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20,nm_ladder_7src,slp,midterm,,hits_at_50,0.72,0,3,4,1
A,7,twibot20,7,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20,nm_ladder_7src,slp,twibot20,,auc,0.7900594387755102,1,7,0,1
A,7,twibot20,7,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20,nm_ladder_7src,slp,twibot20,,average_precision,0.7560489128180474,0,7,0,1
A,7,twibot20,7,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20,nm_ladder_7src,slp,twibot20,,hits_at_50,0.92,0,7,0,1
A,7,twibot20,7,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20,nm_ladder_7src,slp,ukr_rus_twitter,,auc,0.7042734693877551,1,1,6,1
A,7,twibot20,7,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20,nm_ladder_7src,slp,ukr_rus_twitter,,average_precision,0.6606452265859033,0,1,6,1
A,7,twibot20,7,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20,nm_ladder_7src,slp,ukr_rus_twitter,,hits_at_50,0.84,0,1,6,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,slp,covid19_twitter,,auc,0.8324459183673469,1,2,6,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,slp,covid19_twitter,,average_precision,0.8189993692690762,0,2,6,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,slp,covid19_twitter,,hits_at_50,0.94,0,2,6,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,slp,cp_hk_twitter,,auc,0.560602806122449,1,8,0,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,slp,cp_hk_twitter,,average_precision,0.5119982736079091,0,8,0,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,slp,cp_hk_twitter,,hits_at_50,0.32,0,8,0,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,slp,midterm,,auc,0.6971783163265306,1,3,5,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,slp,midterm,,average_precision,0.6547057492695519,0,3,5,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,slp,midterm,,hits_at_50,0.76,0,3,5,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,slp,twibot20,,auc,0.805105612244898,1,7,1,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,slp,twibot20,,average_precision,0.7704837646390985,0,7,1,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,slp,twibot20,,hits_at_50,0.92,0,7,1,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,slp,ukr_rus_twitter,,auc,0.7353186224489796,1,1,7,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,slp,ukr_rus_twitter,,average_precision,0.6991477391872958,0,1,7,1
A,8,cp_hk,8,ukr_rus covid midterm covid_political election2020 ukr_rus_suspended twibot20 cp_hk,merged_ukr_rus_covid_midterm_all8_nm_wb,slp,ukr_rus_twitter,,hits_at_50,0.82,0,1,7,1
B,1,covid,1,covid,nm_ss_covid19_twitter,slp,covid19_twitter,,auc,0.8664091836734694,1,1,0,1
B,1,covid,1,covid,nm_ss_covid19_twitter,slp,covid19_twitter,,average_precision,0.861246299709825,0,1,0,1
B,1,covid,1,covid,nm_ss_covid19_twitter,slp,covid19_twitter,,hits_at_50,0.96,0,1,0,1
B,1,covid,1,covid,nm_ss_covid19_twitter,slp,cp_hk_twitter,,auc,0.5678301020408163,1,6,-5,0
B,1,covid,1,covid,nm_ss_covid19_twitter,slp,cp_hk_twitter,,average_precision,0.5150095428245148,0,6,-5,0
B,1,covid,1,covid,nm_ss_covid19_twitter,slp,cp_hk_twitter,,hits_at_50,0.36,0,6,-5,0
B,1,covid,1,covid,nm_ss_covid19_twitter,slp,midterm,,auc,0.7019948979591837,1,4,-3,0
B,1,covid,1,covid,nm_ss_covid19_twitter,slp,midterm,,average_precision,0.6423835706639557,0,4,-3,0
B,1,covid,1,covid,nm_ss_covid19_twitter,slp,midterm,,hits_at_50,0.7,0,4,-3,0
B,1,covid,1,covid,nm_ss_covid19_twitter,slp,twibot20,,auc,0.8171502551020409,1,3,-2,0
B,1,covid,1,covid,nm_ss_covid19_twitter,slp,twibot20,,average_precision,0.7814571650003904,0,3,-2,0
B,1,covid,1,covid,nm_ss_covid19_twitter,slp,twibot20,,hits_at_50,0.86,0,3,-2,0
B,1,covid,1,covid,nm_ss_covid19_twitter,slp,ukr_rus_twitter,,auc,0.7415566326530613,1,2,-1,0
B,1,covid,1,covid,nm_ss_covid19_twitter,slp,ukr_rus_twitter,,average_precision,0.7117994471909698,0,2,-1,0
B,1,covid,1,covid,nm_ss_covid19_twitter,slp,ukr_rus_twitter,,hits_at_50,0.92,0,2,-1,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,slp,covid19_twitter,,auc,0.8810321428571428,1,1,1,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,slp,covid19_twitter,,average_precision,0.880089541578705,0,1,1,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,slp,covid19_twitter,,hits_at_50,0.94,0,1,1,1
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,slp,cp_hk_twitter,,auc,0.5656783163265307,1,6,-4,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,slp,cp_hk_twitter,,average_precision,0.5161582229337668,0,6,-4,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,slp,cp_hk_twitter,,hits_at_50,0.32,0,6,-4,0
B,2,ukr_rus,2,covid ukr_rus,merged_ukr_rus_covid_nm_wb,slp,midterm,,auc,0.6991619897959184,1,4,-2,0
