model,pair_model_id,target,baseline_source,added_source,singleton_value,pair_value,impact,metric
SAMGPT / GraphCL,pair_covid19_twitter__ukr_rus_suspended,covid_political,ukr_rus_suspended,covid19_twitter,0.9999938011169434,0.9999999403953552,6.139278411865234e-06,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__ukr_rus_suspended,election2020,covid19_twitter,ukr_rus_suspended,0.9999499917030334,0.9999122023582458,-3.7789344787597656e-05,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__ukr_rus_suspended,election2020,ukr_rus_suspended,covid19_twitter,0.9998666048049928,0.9999122023582458,4.5597553253062806e-05,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__ukr_rus_suspended,twibot20,covid19_twitter,ukr_rus_suspended,0.9982781410217284,0.9999164938926696,0.0016383528709411621,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__ukr_rus_suspended,twibot20,ukr_rus_suspended,covid19_twitter,0.985869824886322,0.9999164938926696,0.014046669006347545,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__ukr_rus_suspended,cp_hk_twitter,covid19_twitter,ukr_rus_suspended,0.9989315867424012,0.999954640865326,0.0010230541229248047,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__ukr_rus_suspended,cp_hk_twitter,ukr_rus_suspended,covid19_twitter,0.9999049305915833,0.999954640865326,4.9710273742786804e-05,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__ukr_rus_suspended,facebook_page_reference,covid19_twitter,ukr_rus_suspended,0.9514281153678894,0.9999995827674866,0.04857146739959717,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__ukr_rus_suspended,facebook_page_reference,ukr_rus_suspended,covid19_twitter,0.9999632239341736,0.9999995827674866,3.635883331298828e-05,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,ukr_rus_twitter,covid19_twitter,twibot20,0.9940732717514038,0.999994456768036,0.005921185016632191,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,ukr_rus_twitter,twibot20,covid19_twitter,0.9999985098838806,0.999994456768036,-4.05311584461554e-06,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,midterm,covid19_twitter,twibot20,0.9997310042381288,0.9999032020568848,0.0001721978187559925,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,midterm,twibot20,covid19_twitter,0.9988715052604676,0.9999032020568848,0.0010316967964171253,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,covid_political,covid19_twitter,twibot20,0.9565771818161012,0.9592201709747314,0.00264298915863026,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,covid_political,twibot20,covid19_twitter,0.8822596073150635,0.9592201709747314,0.07696056365966797,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,election2020,covid19_twitter,twibot20,0.9999499917030334,0.9998352527618408,-0.00011473894119262695,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,election2020,twibot20,covid19_twitter,0.982026755809784,0.9998352527618408,0.017808496952056774,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,ukr_rus_suspended,covid19_twitter,twibot20,0.9549817442893982,0.957181751728058,0.002200007438659779,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,ukr_rus_suspended,twibot20,covid19_twitter,0.9483303427696228,0.957181751728058,0.00885140895843517,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,cp_hk_twitter,covid19_twitter,twibot20,0.9989315867424012,0.999999701976776,0.001068115234374778,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,cp_hk_twitter,twibot20,covid19_twitter,0.9999812245368958,0.999999701976776,1.847743988026007e-05,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,facebook_page_reference,covid19_twitter,twibot20,0.9514281153678894,0.965256929397583,0.013828814029693604,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__twibot20,facebook_page_reference,twibot20,covid19_twitter,0.9422179460525512,0.965256929397583,0.02303898334503185,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,ukr_rus_twitter,covid19_twitter,cp_hk_twitter,0.9940732717514038,0.9998044967651368,0.005731225013733021,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,ukr_rus_twitter,cp_hk_twitter,covid19_twitter,0.9999419450759888,0.9998044967651368,-0.00013744831085193976,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,midterm,covid19_twitter,cp_hk_twitter,0.9997310042381288,0.9999285340309144,0.00019752979278564453,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,midterm,cp_hk_twitter,covid19_twitter,0.9995238184928894,0.9999285340309144,0.00040471553802501337,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,covid_political,covid19_twitter,cp_hk_twitter,0.9565771818161012,0.9873173832893372,0.030740201473235973,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,covid_political,cp_hk_twitter,covid19_twitter,0.92834734916687,0.9873173832893372,0.05897003412246715,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,election2020,covid19_twitter,cp_hk_twitter,0.9999499917030334,0.9999879002571106,3.790855407714844e-05,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,election2020,cp_hk_twitter,covid19_twitter,0.9846411943435668,0.9999879002571106,0.015346705913543812,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,ukr_rus_suspended,covid19_twitter,cp_hk_twitter,0.9549817442893982,0.9656696915626526,0.010687947273254395,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,ukr_rus_suspended,cp_hk_twitter,covid19_twitter,0.9381221532821656,0.9656696915626526,0.02754753828048695,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,twibot20,covid19_twitter,cp_hk_twitter,0.9982781410217284,0.9998489022254944,0.0015707612037659802,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,twibot20,cp_hk_twitter,covid19_twitter,0.9957485795021056,0.9998489022254944,0.004100322723388783,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,facebook_page_reference,covid19_twitter,cp_hk_twitter,0.9514281153678894,0.9753466844558716,0.023918569087982178,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__cp_hk_twitter,facebook_page_reference,cp_hk_twitter,covid19_twitter,0.955655038356781,0.9753466844558716,0.019691646099090576,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__facebook_page_reference,ukr_rus_twitter,covid19_twitter,facebook_page_reference,0.9940732717514038,0.9998238682746888,0.005750596523285023,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__facebook_page_reference,ukr_rus_twitter,facebook_page_reference,covid19_twitter,0.9997427463531494,0.9998238682746888,8.112192153941766e-05,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__facebook_page_reference,midterm,covid19_twitter,facebook_page_reference,0.9997310042381288,0.9993481040000916,-0.0003829002380372204,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__facebook_page_reference,midterm,facebook_page_reference,covid19_twitter,0.9991774559020996,0.9993481040000916,0.00017064809799194336,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__facebook_page_reference,covid_political,covid19_twitter,facebook_page_reference,0.9565771818161012,0.9998704195022584,0.04329323768615723,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__facebook_page_reference,covid_political,facebook_page_reference,covid19_twitter,0.9768677949905396,0.9998704195022584,0.02300262451171886,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__facebook_page_reference,election2020,covid19_twitter,facebook_page_reference,0.9999499917030334,0.999865472316742,-8.451938629139288e-05,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__facebook_page_reference,election2020,facebook_page_reference,covid19_twitter,0.9963074326515198,0.999865472316742,0.003558039665222279,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__facebook_page_reference,ukr_rus_suspended,covid19_twitter,facebook_page_reference,0.9549817442893982,0.9931636452674866,0.03818190097808838,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__facebook_page_reference,ukr_rus_suspended,facebook_page_reference,covid19_twitter,0.9620935916900636,0.9931636452674866,0.031070053577422985,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__facebook_page_reference,twibot20,covid19_twitter,facebook_page_reference,0.9982781410217284,0.9301738739013672,-0.06810426712036122,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__facebook_page_reference,twibot20,facebook_page_reference,covid19_twitter,0.7395493984222412,0.9301738739013672,0.19062447547912598,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__facebook_page_reference,cp_hk_twitter,covid19_twitter,facebook_page_reference,0.9989315867424012,0.9999669790267944,0.0010353922843931995,probability margin
SAMGPT / GraphCL,pair_covid19_twitter__facebook_page_reference,cp_hk_twitter,facebook_page_reference,covid19_twitter,0.9999629855155944,0.9999669790267944,3.993511200062194e-06,probability margin
SAMGPT / GraphCL,pair_midterm__covid_political,ukr_rus_twitter,midterm,covid_political,0.9995937347412108,0.9998883008956908,0.00029456615447998047,probability margin
SAMGPT / GraphCL,pair_midterm__covid_political,ukr_rus_twitter,covid_political,midterm,0.9788053631782532,0.9998883008956908,0.021082937717437633,probability margin
SAMGPT / GraphCL,pair_midterm__covid_political,covid19_twitter,midterm,covid_political,0.9989211559295654,0.9999815225601196,0.0010603666305541992,probability margin
SAMGPT / GraphCL,pair_midterm__covid_political,covid19_twitter,covid_political,midterm,0.9996196627616882,0.9999815225601196,0.0003618597984313965,probability margin
SAMGPT / GraphCL,pair_midterm__covid_political,election2020,midterm,covid_political,0.9999244809150696,0.9999258518218994,1.3709068298339844e-06,probability margin
SAMGPT / GraphCL,pair_midterm__covid_political,election2020,covid_political,midterm,0.999911904335022,0.9999258518218994,1.3947486877441406e-05,probability margin
SAMGPT / GraphCL,pair_midterm__covid_political,ukr_rus_suspended,midterm,covid_political,0.9345523715019226,0.973645806312561,0.03909343481063843,probability margin
SAMGPT / GraphCL,pair_midterm__covid_political,ukr_rus_suspended,covid_political,midterm,0.966050386428833,0.973645806312561,0.007595419883728027,probability margin
SAMGPT / GraphCL,pair_midterm__covid_political,twibot20,midterm,covid_political,0.8162423372268677,0.9970797896385192,0.1808374524116515,probability margin
SAMGPT / GraphCL,pair_midterm__covid_political,twibot20,covid_political,midterm,0.9922153949737548,0.9970797896385192,0.004864394664764404,probability margin
SAMGPT / GraphCL,pair_midterm__covid_political,cp_hk_twitter,midterm,covid_political,0.9998186826705932,0.9999791979789734,0.00016051530838023798,probability margin
SAMGPT / GraphCL,pair_midterm__covid_political,cp_hk_twitter,covid_political,midterm,0.989093005657196,0.9999791979789734,0.010886192321777344,probability margin
SAMGPT / GraphCL,pair_midterm__covid_political,facebook_page_reference,midterm,covid_political,0.9753069281578064,0.9995046854019164,0.024197757244109996,probability margin
SAMGPT / GraphCL,pair_midterm__covid_political,facebook_page_reference,covid_political,midterm,0.9993476271629332,0.9995046854019164,0.0001570582389831543,probability margin
SAMGPT / GraphCL,pair_midterm__election2020,ukr_rus_twitter,midterm,election2020,0.9995937347412108,0.999927818775177,0.0003340840339661755,probability margin
SAMGPT / GraphCL,pair_midterm__election2020,ukr_rus_twitter,election2020,midterm,0.9888502955436708,0.999927818775177,0.011077523231506237,probability margin
SAMGPT / GraphCL,pair_midterm__election2020,covid19_twitter,midterm,election2020,0.9989211559295654,0.9999998807907104,0.0010787248611450195,probability margin
SAMGPT / GraphCL,pair_midterm__election2020,covid19_twitter,election2020,midterm,0.9993621110916138,0.9999998807907104,0.0006377696990966797,probability margin
SAMGPT / GraphCL,pair_midterm__election2020,covid_political,midterm,election2020,0.9713214039802552,0.989208161830902,0.01788675785064675,probability margin
SAMGPT / GraphCL,pair_midterm__election2020,covid_political,election2020,midterm,0.9299469590187072,0.989208161830902,0.059261202812194824,probability margin
SAMGPT / GraphCL,pair_midterm__election2020,ukr_rus_suspended,midterm,election2020,0.9345523715019226,0.9723227024078368,0.037770330905914196,probability margin
SAMGPT / GraphCL,pair_midterm__election2020,ukr_rus_suspended,election2020,midterm,0.9354892373085022,0.9723227024078368,0.036833465099334606,probability margin
SAMGPT / GraphCL,pair_midterm__election2020,twibot20,midterm,election2020,0.8162423372268677,0.9999743700027466,0.1837320327758789,probability margin
SAMGPT / GraphCL,pair_midterm__election2020,twibot20,election2020,midterm,0.9964094758033752,0.9999743700027466,0.003564894199371338,probability margin
SAMGPT / GraphCL,pair_midterm__election2020,cp_hk_twitter,midterm,election2020,0.9998186826705932,0.9999955892562866,0.0001769065856934704,probability margin
SAMGPT / GraphCL,pair_midterm__election2020,cp_hk_twitter,election2020,midterm,0.9957700967788696,0.9999955892562866,0.004225492477416992,probability margin
SAMGPT / GraphCL,pair_midterm__election2020,facebook_page_reference,midterm,election2020,0.9753069281578064,0.9978652000427246,0.022558271884918213,probability margin
SAMGPT / GraphCL,pair_midterm__election2020,facebook_page_reference,election2020,midterm,0.8094234466552734,0.9978652000427246,0.18844175338745117,probability margin
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,ukr_rus_twitter,midterm,ukr_rus_suspended,0.9995937347412108,0.9990704655647278,-0.0005232691764830433,probability margin
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,ukr_rus_twitter,ukr_rus_suspended,midterm,0.9989019632339478,0.9990704655647278,0.0001685023307800293,probability margin
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,covid19_twitter,midterm,ukr_rus_suspended,0.9989211559295654,0.9999929666519164,0.0010718107223509632,probability margin
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,covid19_twitter,ukr_rus_suspended,midterm,0.9999487400054932,0.9999929666519164,4.422664642322882e-05,probability margin
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,covid_political,midterm,ukr_rus_suspended,0.9713214039802552,0.9999983310699464,0.028676927089691162,probability margin
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,covid_political,ukr_rus_suspended,midterm,0.9999938011169434,0.9999983310699464,4.52995300304071e-06,probability margin
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,election2020,midterm,ukr_rus_suspended,0.9999244809150696,0.9999841451644896,5.966424942005499e-05,probability margin
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,election2020,ukr_rus_suspended,midterm,0.9998666048049928,0.9999841451644896,0.00011754035949684827,probability margin
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,twibot20,midterm,ukr_rus_suspended,0.8162423372268677,0.999291718006134,0.18304938077926636,probability margin
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,twibot20,ukr_rus_suspended,midterm,0.985869824886322,0.999291718006134,0.013421893119812012,probability margin
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,cp_hk_twitter,midterm,ukr_rus_suspended,0.9998186826705932,0.9999774694442748,0.00015878677368164062,probability margin
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,cp_hk_twitter,ukr_rus_suspended,midterm,0.9999049305915833,0.9999774694442748,7.253885269153937e-05,probability margin
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,facebook_page_reference,midterm,ukr_rus_suspended,0.9753069281578064,0.9999996423721312,0.02469271421432484,probability margin
SAMGPT / GraphCL,pair_midterm__ukr_rus_suspended,facebook_page_reference,ukr_rus_suspended,midterm,0.9999632239341736,0.9999996423721312,3.641843795765265e-05,probability margin
SAMGPT / GraphCL,pair_midterm__twibot20,ukr_rus_twitter,midterm,twibot20,0.9995937347412108,0.999992311000824,0.00039857625961314813,probability margin
SAMGPT / GraphCL,pair_midterm__twibot20,ukr_rus_twitter,twibot20,midterm,0.9999985098838806,0.999992311000824,-6.198883056640625e-06,probability margin
SAMGPT / GraphCL,pair_midterm__twibot20,covid19_twitter,midterm,twibot20,0.9989211559295654,0.9999994039535522,0.0010782480239868164,probability margin
SAMGPT / GraphCL,pair_midterm__twibot20,covid19_twitter,twibot20,midterm,0.999970555305481,0.9999994039535522,2.8848648071289062e-05,probability margin
SAMGPT / GraphCL,pair_midterm__twibot20,covid_political,midterm,twibot20,0.9713214039802552,0.9815963506698608,0.010274946689605602,probability margin
SAMGPT / GraphCL,pair_midterm__twibot20,covid_political,twibot20,midterm,0.8822596073150635,0.9815963506698608,0.09933674335479736,probability margin
SAMGPT / GraphCL,pair_midterm__twibot20,election2020,midterm,twibot20,0.9999244809150696,0.999967634677887,4.315376281738281e-05,probability margin
SAMGPT / GraphCL,pair_midterm__twibot20,election2020,twibot20,midterm,0.982026755809784,0.999967634677887,0.017940878868102916,probability margin
SAMGPT / GraphCL,pair_midterm__twibot20,ukr_rus_suspended,midterm,twibot20,0.9345523715019226,0.9669261574745178,0.032373785972595215,probability margin
SAMGPT / GraphCL,pair_midterm__twibot20,ukr_rus_suspended,twibot20,midterm,0.9483303427696228,0.9669261574745178,0.01859581470489502,probability margin
SAMGPT / GraphCL,pair_midterm__twibot20,cp_hk_twitter,midterm,twibot20,0.9998186826705932,0.9999993443489076,0.00018066167831443103,probability margin
SAMGPT / GraphCL,pair_midterm__twibot20,cp_hk_twitter,twibot20,midterm,0.9999812245368958,0.9999993443489076,1.8119812011829772e-05,probability margin
SAMGPT / GraphCL,pair_midterm__twibot20,facebook_page_reference,midterm,twibot20,0.9753069281578064,0.9896122813224792,0.014305353164672852,probability margin
SAMGPT / GraphCL,pair_midterm__twibot20,facebook_page_reference,twibot20,midterm,0.9422179460525512,0.9896122813224792,0.04739433526992809,probability margin
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,ukr_rus_twitter,midterm,cp_hk_twitter,0.9995937347412108,0.9998785257339478,0.00028479099273692743,probability margin
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,ukr_rus_twitter,cp_hk_twitter,midterm,0.9999419450759888,0.9998785257339478,-6.341934204101562e-05,probability margin
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,covid19_twitter,midterm,cp_hk_twitter,0.9989211559295654,0.999995768070221,0.0010746121406555176,probability margin
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,covid19_twitter,cp_hk_twitter,midterm,0.9999112486839294,0.999995768070221,8.45193862915039e-05,probability margin
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,covid_political,midterm,cp_hk_twitter,0.9713214039802552,0.9950783252716064,0.023756921291351207,probability margin
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,covid_political,cp_hk_twitter,midterm,0.92834734916687,0.9950783252716064,0.06673097610473644,probability margin
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,election2020,midterm,cp_hk_twitter,0.9999244809150696,0.999997079372406,7.259845733642578e-05,probability margin
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,election2020,cp_hk_twitter,midterm,0.9846411943435668,0.999997079372406,0.015355885028839222,probability margin
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,ukr_rus_suspended,midterm,cp_hk_twitter,0.9345523715019226,0.9711939096450806,0.03664153814315796,probability margin
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,ukr_rus_suspended,cp_hk_twitter,midterm,0.9381221532821656,0.9711939096450806,0.03307175636291493,probability margin
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,twibot20,midterm,cp_hk_twitter,0.8162423372268677,0.9999032616615297,0.18366092443466198,probability margin
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,twibot20,cp_hk_twitter,midterm,0.9957485795021056,0.9999032616615297,0.00415468215942405,probability margin
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,facebook_page_reference,midterm,cp_hk_twitter,0.9753069281578064,0.9889206886291504,0.013613760471343994,probability margin
SAMGPT / GraphCL,pair_midterm__cp_hk_twitter,facebook_page_reference,cp_hk_twitter,midterm,0.955655038356781,0.9889206886291504,0.033265650272369385,probability margin
SAMGPT / GraphCL,pair_midterm__facebook_page_reference,ukr_rus_twitter,midterm,facebook_page_reference,0.9995937347412108,0.999875783920288,0.00028204917907714844,probability margin
SAMGPT / GraphCL,pair_midterm__facebook_page_reference,ukr_rus_twitter,facebook_page_reference,midterm,0.9997427463531494,0.999875783920288,0.00013303756713856085,probability margin
SAMGPT / GraphCL,pair_midterm__facebook_page_reference,covid19_twitter,midterm,facebook_page_reference,0.9989211559295654,0.9990755319595336,0.0001543760299681507,probability margin
SAMGPT / GraphCL,pair_midterm__facebook_page_reference,covid19_twitter,facebook_page_reference,midterm,0.9926772117614746,0.9990755319595336,0.006398320198058971,probability margin
SAMGPT / GraphCL,pair_midterm__facebook_page_reference,covid_political,midterm,facebook_page_reference,0.9713214039802552,0.9997518062591552,0.028430402278899924,probability margin
SAMGPT / GraphCL,pair_midterm__facebook_page_reference,covid_political,facebook_page_reference,midterm,0.9768677949905396,0.9997518062591552,0.02288401126861561,probability margin
SAMGPT / GraphCL,pair_midterm__facebook_page_reference,election2020,midterm,facebook_page_reference,0.9999244809150696,0.999871790409088,-5.2690505981556335e-05,probability margin
SAMGPT / GraphCL,pair_midterm__facebook_page_reference,election2020,facebook_page_reference,midterm,0.9963074326515198,0.999871790409088,0.0035643577575682484,probability margin
SAMGPT / GraphCL,pair_midterm__facebook_page_reference,ukr_rus_suspended,midterm,facebook_page_reference,0.9345523715019226,0.9975422024726868,0.06298983097076416,probability margin
SAMGPT / GraphCL,pair_midterm__facebook_page_reference,ukr_rus_suspended,facebook_page_reference,midterm,0.9620935916900636,0.9975422024726868,0.03544861078262318,probability margin
SAMGPT / GraphCL,pair_midterm__facebook_page_reference,twibot20,midterm,facebook_page_reference,0.8162423372268677,0.8779258728027344,0.0616835355758667,probability margin
SAMGPT / GraphCL,pair_midterm__facebook_page_reference,twibot20,facebook_page_reference,midterm,0.7395493984222412,0.8779258728027344,0.13837647438049316,probability margin
SAMGPT / GraphCL,pair_midterm__facebook_page_reference,cp_hk_twitter,midterm,facebook_page_reference,0.9998186826705932,0.9999902248382568,0.00017154216766368524,probability margin
SAMGPT / GraphCL,pair_midterm__facebook_page_reference,cp_hk_twitter,facebook_page_reference,midterm,0.9999629855155944,0.9999902248382568,2.7239322662464538e-05,probability margin
SAMGPT / GraphCL,pair_covid_political__election2020,ukr_rus_twitter,covid_political,election2020,0.9788053631782532,0.9889541864395142,0.010148823261260986,probability margin
SAMGPT / GraphCL,pair_covid_political__election2020,ukr_rus_twitter,election2020,covid_political,0.9888502955436708,0.9889541864395142,0.00010389089584339484,probability margin
SAMGPT / GraphCL,pair_covid_political__election2020,covid19_twitter,covid_political,election2020,0.9996196627616882,0.9998437762260436,0.00022411346435535773,probability margin
SAMGPT / GraphCL,pair_covid_political__election2020,covid19_twitter,election2020,covid_political,0.9993621110916138,0.9998437762260436,0.0004816651344298206,probability margin
SAMGPT / GraphCL,pair_covid_political__election2020,midterm,covid_political,election2020,0.9894412755966188,0.9953513145446776,0.00591003894805886,probability margin
SAMGPT / GraphCL,pair_covid_political__election2020,midterm,election2020,covid_political,0.9983799457550048,0.9953513145446776,-0.0030286312103271484,probability margin
SAMGPT / GraphCL,pair_covid_political__election2020,ukr_rus_suspended,covid_political,election2020,0.966050386428833,0.9687677025794984,0.0027173161506653942,probability margin
SAMGPT / GraphCL,pair_covid_political__election2020,ukr_rus_suspended,election2020,covid_political,0.9354892373085022,0.9687677025794984,0.033278465270996205,probability margin
SAMGPT / GraphCL,pair_covid_political__election2020,twibot20,covid_political,election2020,0.9922153949737548,0.9949946999549866,0.0027793049812318005,probability margin
SAMGPT / GraphCL,pair_covid_political__election2020,twibot20,election2020,covid_political,0.9964094758033752,0.9949946999549866,-0.0014147758483886719,probability margin
SAMGPT / GraphCL,pair_covid_political__election2020,cp_hk_twitter,covid_political,election2020,0.989093005657196,0.9932585954666138,0.004165589809417725,probability margin
SAMGPT / GraphCL,pair_covid_political__election2020,cp_hk_twitter,election2020,covid_political,0.9957700967788696,0.9932585954666138,-0.0025115013122558594,probability margin
SAMGPT / GraphCL,pair_covid_political__election2020,facebook_page_reference,covid_political,election2020,0.9993476271629332,0.9993624687194824,1.4841556549183288e-05,probability margin
SAMGPT / GraphCL,pair_covid_political__election2020,facebook_page_reference,election2020,covid_political,0.8094234466552734,0.9993624687194824,0.18993902206420898,probability margin
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,ukr_rus_twitter,covid_political,ukr_rus_suspended,0.9788053631782532,0.999562680721283,0.020757317543029785,probability margin
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,ukr_rus_twitter,ukr_rus_suspended,covid_political,0.9989019632339478,0.999562680721283,0.0006607174873352051,probability margin
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,covid19_twitter,covid_political,ukr_rus_suspended,0.9996196627616882,0.9999932646751404,0.00037360191345214844,probability margin
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,covid19_twitter,ukr_rus_suspended,covid_political,0.9999487400054932,0.9999932646751404,4.45246696472168e-05,probability margin
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,midterm,covid_political,ukr_rus_suspended,0.9894412755966188,0.9999691843986512,0.01052790880203247,probability margin
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,midterm,ukr_rus_suspended,covid_political,0.999805510044098,0.9999691843986512,0.00016367435455322266,probability margin
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,election2020,covid_political,ukr_rus_suspended,0.999911904335022,0.9999419450759888,3.0040740966796875e-05,probability margin
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,election2020,ukr_rus_suspended,covid_political,0.9998666048049928,0.9999419450759888,7.534027099598273e-05,probability margin
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,twibot20,covid_political,ukr_rus_suspended,0.9922153949737548,0.9998342394828796,0.007618844509124867,probability margin
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,twibot20,ukr_rus_suspended,covid_political,0.985869824886322,0.9998342394828796,0.013964414596557617,probability margin
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,cp_hk_twitter,covid_political,ukr_rus_suspended,0.989093005657196,0.9999667406082152,0.010873734951019176,probability margin
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,cp_hk_twitter,ukr_rus_suspended,covid_political,0.9999049305915833,0.9999667406082152,6.181001663196906e-05,probability margin
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,facebook_page_reference,covid_political,ukr_rus_suspended,0.9993476271629332,0.9999995827674866,0.0006519556045533337,probability margin
SAMGPT / GraphCL,pair_covid_political__ukr_rus_suspended,facebook_page_reference,ukr_rus_suspended,covid_political,0.9999632239341736,0.9999995827674866,3.635883331298828e-05,probability margin
SAMGPT / GraphCL,pair_covid_political__twibot20,ukr_rus_twitter,covid_political,twibot20,0.9788053631782532,0.9999966621398926,0.021191298961639404,probability margin
SAMGPT / GraphCL,pair_covid_political__twibot20,ukr_rus_twitter,twibot20,covid_political,0.9999985098838806,0.9999966621398926,-1.8477439880371094e-06,probability margin
SAMGPT / GraphCL,pair_covid_political__twibot20,covid19_twitter,covid_political,twibot20,0.9996196627616882,1.0,0.0003803372383117676,probability margin
SAMGPT / GraphCL,pair_covid_political__twibot20,covid19_twitter,twibot20,covid_political,0.999970555305481,1.0,2.944469451904297e-05,probability margin
SAMGPT / GraphCL,pair_covid_political__twibot20,midterm,covid_political,twibot20,0.9894412755966188,0.999939501285553,0.010498225688934215,probability margin
SAMGPT / GraphCL,pair_covid_political__twibot20,midterm,twibot20,covid_political,0.9988715052604676,0.999939501285553,0.0010679960250853382,probability margin
