protocol,model_id,family,arm,seed,dataset,sources,checkpoint,checkpoint_step,checkpoint_sha256,training_revision,training_exp_name,training_config,evaluation_revision,fingerprint,invocation_id,roc_auc,accuracy,loss,episodes,seconds,task,training_seed,cross_graph_prob,emb_dim
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s0,paper_mechanism,mix_p100,0,ukr_rus,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_8000.ckpt,8000,dca67108c86646f9ba79556f30758c3e8c9fbcac88551bc80fecb416ad83b050,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s0_20260908_081721_004,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,7f6d097f7cd770b4fd740f9bdd1f27513c6cfcc14080370c271e1577d84b9991,1788923250631045979_1909668,0.89577738101455,0.377490234375,2.180656152777374,512,17.588437795639038,nm,0,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s0,paper_mechanism,mix_p100,0,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_8000.ckpt,8000,dca67108c86646f9ba79556f30758c3e8c9fbcac88551bc80fecb416ad83b050,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s0_20260908_081721_004,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,ce75f3dd7de99f8703ec3c9f26b92a2680172c76f7d488490cac90f3c549b090,1788923250631045979_1909668,0.8949528887354095,0.275537109375,2.3141349039506167,512,9.320866107940674,nm,0,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s1,paper_mechanism,mix_p100,1,covid,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_8000.ckpt,8000,e8f35ef2b84c2195fecc026b1c2599de6cebf311f78aefc447e40e4344a064f7,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s1_20260908_081721_010,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,a506c72e8441291488a86de3b57decb68e69aad337455c533fa443d31c991a2d,1788923250631045979_1909668,0.9491383686832997,0.5149739583333334,1.616291866172105,512,16.87384819984436,nm,1,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s1,paper_mechanism,mix_p100,1,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_8000.ckpt,8000,e8f35ef2b84c2195fecc026b1c2599de6cebf311f78aefc447e40e4344a064f7,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s1_20260908_081721_010,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,80ff3be516bcf9fbf3765b171391e11c2774f216c2dc1f9229730bb14c6a9430,1788923250631045979_1909668,0.839238639672597,0.16455078125,3.2320462516508996,512,8.124997615814209,nm,1,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s1,paper_mechanism,mix_p100,1,cp_hk,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_8000.ckpt,8000,e8f35ef2b84c2195fecc026b1c2599de6cebf311f78aefc447e40e4344a064f7,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s1_20260908_081721_010,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,4278f7c2844ec542d84faf69d80ce4fd71b19ea034cc5f19e587646af6f8c3f1,1788923250631045979_1909668,0.7407927073281385,0.12506510416666666,2.9939898890443146,512,17.434213161468506,nm,1,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s1,paper_mechanism,mix_p100,1,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_8000.ckpt,8000,e8f35ef2b84c2195fecc026b1c2599de6cebf311f78aefc447e40e4344a064f7,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s1_20260908_081721_010,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,9e6666da8f62d35b8f64a93892644fac7f3e118ed06f9a35f0f92cb62b165194,1788923250631045979_1909668,0.8461682838955145,0.1587890625,2.525575106497854,512,19.703771352767944,nm,1,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s1,paper_mechanism,mix_p100,1,facebook_page_reference,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_8000.ckpt,8000,e8f35ef2b84c2195fecc026b1c2599de6cebf311f78aefc447e40e4344a064f7,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s1_20260908_081721_010,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,2b2147b016aa8bcdfcced44d992756567bcbe4a0f6a41126e6c9ec72d69b5c60,1788923250631045979_1909668,0.850480811623321,0.2993977864583333,3.182579149492085,512,6.764591693878174,nm,1,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s1,paper_mechanism,mix_p100,1,midterm,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_8000.ckpt,8000,e8f35ef2b84c2195fecc026b1c2599de6cebf311f78aefc447e40e4344a064f7,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s1_20260908_081721_010,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d73156bc7f6f84b398accbb21acf038e3e6178e1692c34abb3a03ac1c363ad39,1788923250631045979_1909668,0.8677346461120694,0.23479817708333334,2.5857879002578557,512,12.31233835220337,nm,1,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s1,paper_mechanism,mix_p100,1,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_8000.ckpt,8000,e8f35ef2b84c2195fecc026b1c2599de6cebf311f78aefc447e40e4344a064f7,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s1_20260908_081721_010,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d942b5c2f89723cb8461531e7a9b4e584607bd0b29d424149521619cbdf422f2,1788923250631045979_1909668,0.8993699806860124,0.28592122395833336,2.194595740409568,512,18.835888385772705,nm,1,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s1,paper_mechanism,mix_p100,1,ukr_rus,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_8000.ckpt,8000,e8f35ef2b84c2195fecc026b1c2599de6cebf311f78aefc447e40e4344a064f7,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s1_20260908_081721_010,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,7f6d097f7cd770b4fd740f9bdd1f27513c6cfcc14080370c271e1577d84b9991,1788923250631045979_1909668,0.8996324989987515,0.38046875,2.1285932164173573,512,16.52643370628357,nm,1,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s1,paper_mechanism,mix_p100,1,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_8000.ckpt,8000,e8f35ef2b84c2195fecc026b1c2599de6cebf311f78aefc447e40e4344a064f7,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s1_20260908_081721_010,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,ce75f3dd7de99f8703ec3c9f26b92a2680172c76f7d488490cac90f3c549b090,1788923250631045979_1909668,0.8928219626689781,0.2794108072916667,2.303772773128003,512,8.496290445327759,nm,1,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s2,paper_mechanism,mix_p100,2,covid,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_8000.ckpt,8000,309cb3047982656b8f1fae12d1302b7d02bba0234c1d3d0c54c718914cc2877e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s2_20260908_081721_016,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,a506c72e8441291488a86de3b57decb68e69aad337455c533fa443d31c991a2d,1788923250631045979_1909668,0.949328507363111,0.51416015625,1.5980492690578103,512,17.17225432395935,nm,2,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s2,paper_mechanism,mix_p100,2,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_8000.ckpt,8000,309cb3047982656b8f1fae12d1302b7d02bba0234c1d3d0c54c718914cc2877e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s2_20260908_081721_016,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,80ff3be516bcf9fbf3765b171391e11c2774f216c2dc1f9229730bb14c6a9430,1788923250631045979_1909668,0.8582807250406552,0.172607421875,2.832903171889484,512,7.833730220794678,nm,2,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s2,paper_mechanism,mix_p100,2,cp_hk,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_8000.ckpt,8000,309cb3047982656b8f1fae12d1302b7d02bba0234c1d3d0c54c718914cc2877e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s2_20260908_081721_016,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,4278f7c2844ec542d84faf69d80ce4fd71b19ea034cc5f19e587646af6f8c3f1,1788923250631045979_1909668,0.7354547897974651,0.1248046875,3.044160039164126,512,16.47195792198181,nm,2,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s2,paper_mechanism,mix_p100,2,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_8000.ckpt,8000,309cb3047982656b8f1fae12d1302b7d02bba0234c1d3d0c54c718914cc2877e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s2_20260908_081721_016,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,9e6666da8f62d35b8f64a93892644fac7f3e118ed06f9a35f0f92cb62b165194,1788923250631045979_1909668,0.8435092061415486,0.15436197916666666,2.539953399449587,512,19.679492235183716,nm,2,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s2,paper_mechanism,mix_p100,2,facebook_page_reference,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_8000.ckpt,8000,309cb3047982656b8f1fae12d1302b7d02bba0234c1d3d0c54c718914cc2877e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s2_20260908_081721_016,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,2b2147b016aa8bcdfcced44d992756567bcbe4a0f6a41126e6c9ec72d69b5c60,1788923250631045979_1909668,0.8619954877886279,0.3033040364583333,3.0346999000757933,512,6.763794660568237,nm,2,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s2,paper_mechanism,mix_p100,2,midterm,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_8000.ckpt,8000,309cb3047982656b8f1fae12d1302b7d02bba0234c1d3d0c54c718914cc2877e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s2_20260908_081721_016,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d73156bc7f6f84b398accbb21acf038e3e6178e1692c34abb3a03ac1c363ad39,1788923250631045979_1909668,0.8632799525370544,0.23211263020833334,2.6704602502286434,512,12.004304647445679,nm,2,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s2,paper_mechanism,mix_p100,2,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_8000.ckpt,8000,309cb3047982656b8f1fae12d1302b7d02bba0234c1d3d0c54c718914cc2877e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s2_20260908_081721_016,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d942b5c2f89723cb8461531e7a9b4e584607bd0b29d424149521619cbdf422f2,1788923250631045979_1909668,0.8974188033191638,0.28444010416666665,2.2134726848453283,512,18.699238538742065,nm,2,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s2,paper_mechanism,mix_p100,2,ukr_rus,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_8000.ckpt,8000,309cb3047982656b8f1fae12d1302b7d02bba0234c1d3d0c54c718914cc2877e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s2_20260908_081721_016,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,7f6d097f7cd770b4fd740f9bdd1f27513c6cfcc14080370c271e1577d84b9991,1788923250631045979_1909668,0.8991290577526752,0.375537109375,2.125902310013771,512,17.63103699684143,nm,2,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_mix_p100_step8000_s2,paper_mechanism,mix_p100,2,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_8000.ckpt,8000,309cb3047982656b8f1fae12d1302b7d02bba0234c1d3d0c54c718914cc2877e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_mix_p100_s2_20260908_081721_016,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_mix_p100.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,ce75f3dd7de99f8703ec3c9f26b92a2680172c76f7d488490cac90f3c549b090,1788923250631045979_1909668,0.8928184736734148,0.277294921875,2.3069412589538842,512,8.88446593284607,nm,2,1.0,256
paper_mechanism_fixed_nm_v1,paper_mech_wide_p000_step10000_s0,paper_mechanism,wide_p000,0,covid,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_wide_p000_s0_20260908_081721_005/checkpoint/state_dict_10000.ckpt,10000,b2f8a4d1d62bb46f9e9df4f96acd9834703271662046ae19bed209ae2e76f355,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_wide_p000_s0_20260908_081721_005,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_wide_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,a506c72e8441291488a86de3b57decb68e69aad337455c533fa443d31c991a2d,1788923250631045979_1909668,0.9571892147776725,0.543896484375,1.517086292267777,512,17.505831956863403,nm,0,0.0,512
paper_mechanism_fixed_nm_v1,paper_mech_wide_p000_step10000_s0,paper_mechanism,wide_p000,0,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_wide_p000_s0_20260908_081721_005/checkpoint/state_dict_10000.ckpt,10000,b2f8a4d1d62bb46f9e9df4f96acd9834703271662046ae19bed209ae2e76f355,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_wide_p000_s0_20260908_081721_005,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_wide_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,80ff3be516bcf9fbf3765b171391e11c2774f216c2dc1f9229730bb14c6a9430,1788923250631045979_1909668,0.8482080993981198,0.17137044270833332,2.8799756760708988,512,12.56514596939087,nm,0,0.0,512
paper_mechanism_fixed_nm_v1,paper_mech_wide_p000_step10000_s0,paper_mechanism,wide_p000,0,cp_hk,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_wide_p000_s0_20260908_081721_005/checkpoint/state_dict_10000.ckpt,10000,b2f8a4d1d62bb46f9e9df4f96acd9834703271662046ae19bed209ae2e76f355,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_wide_p000_s0_20260908_081721_005,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_wide_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,4278f7c2844ec542d84faf69d80ce4fd71b19ea034cc5f19e587646af6f8c3f1,1788923250631045979_1909668,0.7160525754950512,0.11847330729166666,3.084786036517471,512,17.810660123825073,nm,0,0.0,512
paper_mechanism_fixed_nm_v1,paper_mech_wide_p000_step10000_s0,paper_mechanism,wide_p000,0,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_wide_p000_s0_20260908_081721_005/checkpoint/state_dict_10000.ckpt,10000,b2f8a4d1d62bb46f9e9df4f96acd9834703271662046ae19bed209ae2e76f355,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_wide_p000_s0_20260908_081721_005,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_wide_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,9e6666da8f62d35b8f64a93892644fac7f3e118ed06f9a35f0f92cb62b165194,1788923250631045979_1909668,0.8419721492405594,0.1552734375,2.5548328985460103,512,20.553221702575684,nm,0,0.0,512
paper_mechanism_fixed_nm_v1,paper_mech_wide_p000_step10000_s0,paper_mechanism,wide_p000,0,facebook_page_reference,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_wide_p000_s0_20260908_081721_005/checkpoint/state_dict_10000.ckpt,10000,b2f8a4d1d62bb46f9e9df4f96acd9834703271662046ae19bed209ae2e76f355,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_wide_p000_s0_20260908_081721_005,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_wide_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,2b2147b016aa8bcdfcced44d992756567bcbe4a0f6a41126e6c9ec72d69b5c60,1788923250631045979_1909668,0.8739201260709213,0.3433919270833333,2.618718604790047,512,7.3410608768463135,nm,0,0.0,512
paper_mechanism_fixed_nm_v1,paper_mech_wide_p000_step10000_s0,paper_mechanism,wide_p000,0,midterm,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_wide_p000_s0_20260908_081721_005/checkpoint/state_dict_10000.ckpt,10000,b2f8a4d1d62bb46f9e9df4f96acd9834703271662046ae19bed209ae2e76f355,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_wide_p000_s0_20260908_081721_005,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_wide_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d73156bc7f6f84b398accbb21acf038e3e6178e1692c34abb3a03ac1c363ad39,1788923250631045979_1909668,0.8537334251677854,0.23663736979166666,2.8227771585807204,512,12.825623989105225,nm,0,0.0,512
paper_mechanism_fixed_nm_v1,paper_mech_wide_p000_step10000_s0,paper_mechanism,wide_p000,0,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_wide_p000_s0_20260908_081721_005/checkpoint/state_dict_10000.ckpt,10000,b2f8a4d1d62bb46f9e9df4f96acd9834703271662046ae19bed209ae2e76f355,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_wide_p000_s0_20260908_081721_005,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_wide_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,d942b5c2f89723cb8461531e7a9b4e584607bd0b29d424149521619cbdf422f2,1788923250631045979_1909668,0.9043601660892882,0.2967610677083333,2.1575913350097835,512,19.760488271713257,nm,0,0.0,512
paper_mechanism_fixed_nm_v1,paper_mech_wide_p000_step10000_s0,paper_mechanism,wide_p000,0,ukr_rus,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_wide_p000_s0_20260908_081721_005/checkpoint/state_dict_10000.ckpt,10000,b2f8a4d1d62bb46f9e9df4f96acd9834703271662046ae19bed209ae2e76f355,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,paper_mech_wide_p000_s0_20260908_081721_005,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/configs/train_wide_p000.yaml,b499097b4cd533f44bdae88cd69240e15c9633e8,7f6d097f7cd770b4fd740f9bdd1f27513c6cfcc14080370c271e1577d84b9991,1788923250631045979_1909668,0.9084827510789892,0.397607421875,2.0352622924838215,512,18.424391746520996,nm,0,0.0,512
