architecture,model_id,sources,seed,checkpoint_step,task,dataset,n_way,n_shot,n_query,episodes,queries,episode_fingerprint,roc_auc,accuracy,f1
gilt,ordB_r6,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8280128196433738,0.8001302083333334,0.5992167101827677
gilt,ordB_r6,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.96435546875,0.90625,0.9117647058823529
gilt,ordB_r6,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.49945068359375,0.49609375,0.4777327935222672
gilt,ordB_r6,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5423967573377821,0.5296223958333334,0.5778556821501607
gilt,ordB_r7,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8343228940610532,0.8056640625,0.6120857699805068
gilt,ordB_r7,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.96875,0.91015625,0.9144981412639405
gilt,ordB_r7,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.49365234375,0.50390625,0.5019607843137255
gilt,ordB_r7,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5440485212537978,0.5358072916666666,0.5655088360755637
gilt,ordB_r8,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8025190565321181,0.771484375,0.5875440658049353
gilt,ordB_r8,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.949951171875,0.82421875,0.845360824742268
gilt,ordB_r8,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.48577880859375,0.484375,0.4634146341463415
gilt,ordB_r8,"ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5472662183973525,0.5377604166666666,0.5676004872107187
gilt,ordC_r2,"twibot20,midterm",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.7857502124927663,0.4788411458333333,0.4689883913764511
gilt,ordC_r2,"twibot20,midterm",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.8865966796875,0.5,0.6666666666666666
gilt,ordC_r2,"twibot20,midterm",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.48028564453125,0.5,0.5
gilt,ordC_r2,"twibot20,midterm",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5464113023546007,0.5384114583333334,0.5137174211248285
gilt,ordC_r3,"twibot20,midterm,covid",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.7846250180844907,0.4742838541666667,0.4671725503134279
gilt,ordC_r3,"twibot20,midterm,covid",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.88665771484375,0.5,0.6666666666666666
gilt,ordC_r3,"twibot20,midterm,covid",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.474822998046875,0.49609375,0.5095057034220533
gilt,ordC_r3,"twibot20,midterm,covid",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5496995713975694,0.5400390625,0.514266070814713
gilt,ordC_r4,"twibot20,midterm,covid,covid_political",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8363963939525464,0.78125,0.6351791530944625
gilt,ordC_r4,"twibot20,midterm,covid,covid_political",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.950439453125,0.6171875,0.7215909090909091
gilt,ordC_r4,"twibot20,midterm,covid,covid_political",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.482177734375,0.50390625,0.5134099616858238
gilt,ordC_r4,"twibot20,midterm,covid,covid_political",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.548405753241645,0.5426432291666666,0.5209682918513467
gilt,ordC_r5,"twibot20,midterm,covid,covid_political,cp_hk",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8091976024486401,0.7317708333333334,0.592079207920792
gilt,ordC_r5,"twibot20,midterm,covid,covid_political,cp_hk",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.93328857421875,0.5703125,0.6978021978021978
gilt,ordC_r5,"twibot20,midterm,covid,covid_political,cp_hk",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.48455810546875,0.515625,0.5230769230769231
gilt,ordC_r5,"twibot20,midterm,covid,covid_political,cp_hk",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5454012552897135,0.537109375,0.5240963855421686
gilt,ordC_r6,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8249946876808449,0.7776692708333334,0.6186487995533222
gilt,ordC_r6,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.94122314453125,0.6328125,0.7298850574712644
gilt,ordC_r6,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.49114990234375,0.51171875,0.5173745173745173
gilt,ordC_r6,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5495355394151475,0.546875,0.5592146928435718
gilt,ordC_r7,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8092397054036458,0.75390625,0.597872340425532
gilt,ordC_r7,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.93475341796875,0.59375,0.7094972067039106
gilt,ordC_r7,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.481689453125,0.48828125,0.4609053497942387
gilt,ordC_r7,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5438641442192925,0.5309244791666666,0.5289310232101994
gilt,ordC_r8,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020",0,100,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8289941858362267,0.80078125,0.6290909090909091
gilt,ordC_r8,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020",0,100,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.96044921875,0.78515625,0.8220064724919094
gilt,ordC_r8,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020",0,100,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.484375,0.4765625,0.47244094488188976
gilt,ordC_r8,"twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020",0,100,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5462364620632596,0.5341796875,0.5346341463414634
