graph,node_id,degree,sampled_neighbors,projection_split,raw_center_pc1,raw_center_pc2,raw_center_pc3,neighbor_mean_pc1,neighbor_mean_pc2,neighbor_mean_pc3,center_plus_neighbor_mean_pc1,center_plus_neighbor_mean_pc2,center_plus_neighbor_mean_pc3,raw_center_lda1,raw_center_lda2,raw_center_lda3,neighbor_mean_lda1,neighbor_mean_lda2,neighbor_mean_lda3,center_plus_neighbor_mean_lda1,center_plus_neighbor_mean_lda2,center_plus_neighbor_mean_lda3
midterm,214695,3,3,train,-0.0656333863735199,-0.1686764806509018,-0.10636446624994278,0.09503591060638428,-0.20742017030715942,-0.017271125689148903,0.13569974899291992,0.08957040309906006,0.18211041390895844,-1.8676315546035767,0.6439130306243896,0.9481503963470459,-1.9830760955810547,1.1923532485961914,2.1309947967529297,-3.227675199508667,1.5098700523376465,2.018871307373047
midterm,324348,11,11,train,-0.21076452732086182,0.005121499300003052,-0.10117457062005997,0.04271918535232544,0.22108250856399536,0.08087299019098282,0.04261291027069092,-0.31009888648986816,-0.007126733660697937,-1.5821353197097778,1.5581140518188477,0.026797771453857422,-2.1630940437316895,0.45615673065185547,0.9081766605377197,-2.6756162643432617,0.886989951133728,0.8347346782684326
midterm,156228,1,1,train,0.2254788875579834,-0.18604588508605957,0.17154602706432343,0.1546960473060608,-0.3021092712879181,0.09239568561315536,0.21772146224975586,0.3830535113811493,0.048593658953905106,1.703578233718872,-0.21680527925491333,0.3389480710029602,0.5902659893035889,0.7309598922729492,2.8599205017089844,0.900616466999054,0.5581798553466797,1.8481807708740234
midterm,293377,6,6,train,-0.19944974780082703,-0.05058065056800842,-0.09038455039262772,0.022259533405303955,0.2075379490852356,0.08548343926668167,0.03194683790206909,-0.27868521213531494,0.05639512091875076,-1.2611417770385742,0.9610378742218018,1.1201634407043457,-1.5078253746032715,0.5451463460922241,1.3406319618225098,-2.14261794090271,1.1292296648025513,1.6094566583633423
midterm,134070,3,3,train,0.08852439373731613,-0.02784089744091034,0.11876040697097778,0.1605280637741089,-0.10767532885074615,-0.07354239374399185,0.1771659255027771,0.1210402250289917,-0.03330869972705841,0.39485645294189453,0.20443189144134521,-0.3443310260772705,-0.7941536903381348,1.1967036724090576,1.7929973602294922,-0.7451421022415161,1.0980494022369385,1.2743616104125977
midterm,109964,1,1,train,-0.1066584661602974,0.015442892909049988,-0.11140645295381546,0.1452469825744629,-0.11940040439367294,-0.08395812660455704,0.13459926843643188,-0.027812596410512924,0.008179858326911926,-0.3422181308269501,0.180489182472229,1.186647891998291,1.1281603574752808,-0.9442062377929688,1.8657751083374023,0.0897226333618164,-0.2994985580444336,0.8927559852600098
midterm,54293,1,1,test,-0.049525186419487,0.08738712221384048,0.03165334463119507,0.05050545930862427,0.1615014374256134,0.1687738299369812,0.022174954414367676,-0.15440432727336884,-0.10943776369094849,-1.0699412822723389,0.13733196258544922,0.6495307087898254,-1.2204179763793945,1.8413947820663452,1.8849127292633057,-1.3321806192398071,2.1303930282592773,1.2852842807769775
midterm,152121,2,2,test,-0.10579759627580643,0.12473681569099426,0.0993489921092987,-0.2356499433517456,0.0027841664850711823,-0.019805554300546646,-0.2428293228149414,-0.09049536287784576,-0.04283873736858368,-1.8655836582183838,0.7603516578674316,-1.117429494857788,-1.1274127960205078,-0.11615002155303955,-0.5216423273086548,-1.6177208423614502,-0.7689677476882935,-0.4822683334350586
midterm,232522,3,3,train,-0.0417390838265419,0.14575275778770447,0.06084418296813965,0.07420772314071655,0.15701860189437866,0.03199940174818039,0.0368800163269043,-0.14458012580871582,-0.16555997729301453,-0.9086066484451294,0.4289836883544922,0.6107750535011292,-0.16824018955230713,1.201381802558899,1.5892093181610107,-0.35176563262939453,1.1109611988067627,0.718681812286377
midterm,43047,1,1,test,-0.15882298350334167,0.05667146295309067,0.059470079839229584,0.18165671825408936,-0.17250847816467285,0.08606985956430435,0.1690247654914856,-0.04548622667789459,-0.048741415143013,-1.1176252365112305,0.09668684005737305,0.7602431774139404,0.45611417293548584,0.9642176628112793,3.286489486694336,-0.47525548934936523,1.3043112754821777,2.2811717987060547
