model_id,seed,checkpoint_update,n_sources,sources,aliases,target,classes,labeled_nodes,episode_fingerprint,roc_auc_mean,roc_auc_std,accuracy_mean,accuracy_std
ordB_r4,40,500,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.890912414227844,0.020275129725257367,0.6623883928571428,0.047706480825986164
ordB_r4,40,500,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.7985206886574074,0.06060201542281098,0.6323784722222222,0.0821573760480329
ordB_r4,41,500,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7672526041666666,0.11262159665541714,0.681640625,0.10427938455251316
ordB_r4,41,500,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.7247178819444445,0.12785256847458146,0.658203125,0.12531231489013106
ordB_r4,41,500,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.52294921875,0.1254088548808988,0.5166015625,0.09603636540188364
ordB_r4,41,500,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.687255859375,0.13210492352716058,0.6139322916666667,0.11232602653382091
ordB_r4,41,500,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7318752244971265,0.014023180116210378,0.18125000000000002,0.017383952603114167
ordB_r4,41,500,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.7518413753192847,0.015150190353858513,0.21399739583333338,0.02420456733704427
ordB_r4,41,500,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5419379340277779,0.11994114038418423,0.5185546875,0.0937995412627851
ordB_r4,41,500,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.895896629050926,0.02089230510200399,0.6614583333333333,0.0520258869543406
ordB_r4,41,500,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.8017442491319444,0.05827729161171915,0.634765625,0.08595962487051043
ordC_r4,39,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7016059027777779,0.128575815095025,0.6399739583333333,0.11026869759001295
ordC_r4,39,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6125217013888888,0.13923393102638706,0.5608723958333333,0.12149530679502567
ordC_r4,39,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5159776475694444,0.11495954821586735,0.5078125,0.07942783967089657
ordC_r4,39,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6969672309027778,0.11898765094536404,0.6087239583333333,0.10731583226823674
ordC_r4,39,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7228856735911557,0.014224141435863608,0.17235243055555555,0.020142329705759042
ordC_r4,39,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.7416056782806514,0.015808390665060595,0.20368923611111112,0.023099243871596464
ordC_r4,39,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5554470486111112,0.13307490007440587,0.5426432291666666,0.10358628918141516
ordC_r4,39,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8864184182787698,0.022430138513608894,0.6429501488095237,0.04510360521152709
ordC_r4,39,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.7525815610532407,0.07438289236648361,0.580078125,0.08870970386660144
ordC_r4,40,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7431098090277778,0.12506224783607478,0.6715494791666667,0.11628888658888928
ordC_r4,40,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6661241319444444,0.1373260976846598,0.6090494791666666,0.1311502186797418
ordC_r4,40,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5215928819444444,0.12464706778230174,0.5152994791666666,0.08605641031618155
ordC_r4,40,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6981065538194444,0.11784654555409975,0.5979817708333334,0.10837494705371464
ordC_r4,40,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7291260389228129,0.012211252976477186,0.17773437499999997,0.018323137939650996
ordC_r4,40,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.75282439211167,0.015042219817519867,0.20965711805555556,0.02423858689069581
ordC_r4,40,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5538736979166667,0.12984190155335504,0.5289713541666666,0.10937548821913284
ordC_r4,40,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8959147135416667,0.019155346764282127,0.6680617559523809,0.052789698916104896
ordC_r4,40,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.7658781828703703,0.06765360133736936,0.5980902777777778,0.08159736764939293
ordC_r4,41,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7145724826388888,0.12232495335780115,0.6468098958333334,0.11042113517303855
ordC_r4,41,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6102430555555556,0.13845623776285682,0.5641276041666666,0.12070512518533881
ordC_r4,41,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5233289930555556,0.1286600958207486,0.5130208333333333,0.09127960515202953
ordC_r4,41,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6849500868055556,0.12858447867420608,0.603515625,0.10205997978626101
ordC_r4,41,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7284205567029853,0.014304617734131624,0.1761501736111111,0.018121564324939506
ordC_r4,41,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.7478408677063378,0.015288265487533337,0.2062282986111111,0.02383614926902132
ordC_r4,41,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5537923177083334,0.12585223664717862,0.5387369791666667,0.10718189747671118
ordC_r4,41,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8875344897073413,0.021341939341551625,0.6434151785714286,0.04886492084811337
ordC_r4,41,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.7784423828125,0.061337050759668534,0.6030815972222222,0.08645736159316457
ordA_r5,39,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7013888888888888,0.13096664212415232,0.6438802083333333,0.11053182290486264
ordA_r5,39,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6213650173611112,0.13953253321568196,0.5729166666666667,0.12262619154219657
ordA_r5,39,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5094401041666667,0.11726966939551307,0.5091145833333334,0.0799745523557146
ordA_r5,39,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.691921657986111,0.1208574303681085,0.6077473958333334,0.0978955265264957
ordA_r5,39,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.725427386404454,0.013364832224144335,0.1757595486111111,0.022125541119146847
ordA_r5,39,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.750803855613426,0.01573812601406204,0.21024305555555559,0.023595344949701866
ordA_r5,39,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5523817274305556,0.13389778961813198,0.5270182291666667,0.10812237735075272
ordA_r5,39,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8859275535300926,0.023359193235885728,0.6421130952380952,0.04676182877846925
ordA_r5,39,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.7721128110532407,0.07011035516025366,0.6024305555555556,0.09115055267330513
ordA_r5,40,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7361653645833334,0.12813963207718918,0.6676432291666667,0.12008773537820393
ordA_r5,40,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6555447048611112,0.13819638118086877,0.5885416666666666,0.12240303177301858
ordA_r5,40,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5191243489583334,0.12363924394856508,0.5113932291666666,0.08442766433448186
ordA_r5,40,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6988661024305556,0.11733099635545792,0.6070963541666666,0.10107736486172678
ordA_r5,40,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7291456200610631,0.01237871938736015,0.1772786458333333,0.017402932458348775
ordA_r5,40,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.7527692967752235,0.015020125954555446,0.21013454861111114,0.02281202705312121
ordA_r5,40,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5576714409722223,0.13221557937049505,0.5335286458333333,0.10931297844695498
ordA_r5,40,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.894887126942791,0.019779176329636276,0.6653645833333333,0.049395853141238906
ordA_r5,40,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.766163013599537,0.06824540307552156,0.595703125,0.09048548309960677
ordA_r5,41,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7106119791666667,0.12267606602862713,0.6412760416666666,0.10757029571559804
ordA_r5,41,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6164822048611112,0.14030125829897527,0.568359375,0.12237336275275483
ordA_r5,41,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5178765190972222,0.1258862467574847,0.5143229166666666,0.08356881100239165
ordA_r5,41,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6794162326388888,0.13651397269773302,0.6002604166666667,0.10463314187592594
ordA_r5,41,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7305076004749361,0.01435735782952459,0.1757161458333333,0.01867866552134695
ordA_r5,41,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.7485739443646233,0.01560308051009078,0.20753038194444448,0.02380657945610365
ordA_r5,41,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5536024305555556,0.12444569885895623,0.5341796875,0.09968146908875089
ordA_r5,41,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8924825355489419,0.02108042874754102,0.6542038690476191,0.051228488755312655
ordA_r5,41,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.7747079354745372,0.06355175118692566,0.607638888888889,0.09340558799644068
ordB_r5,39,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.794216579861111,0.10667856151777128,0.7135416666666667,0.10766754832529485
ordB_r5,39,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.8057183159722222,0.11119468929741019,0.7249348958333334,0.13426306465749493
ordB_r5,39,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5215928819444444,0.12619794631450615,0.5133463541666666,0.09308635678967148
ordB_r5,39,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6987575954861112,0.12311351860198,0.6214192708333334,0.1033964098915758
ordB_r5,39,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7316460815273786,0.013049202553723877,0.1798828125,0.019557371409140434
ordB_r5,39,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.7439402301344988,0.01607091153723445,0.20679253472222225,0.02186059818725569
ordB_r5,39,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5382486979166666,0.1275381352333437,0.521484375,0.10930369660558052
ordB_r5,39,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8840693721064814,0.023691914378753356,0.6397879464285715,0.047718449255943346
ordB_r5,39,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.8021421079282407,0.06038717520047809,0.6310763888888888,0.07385902638905226
ordB_r5,40,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7599826388888888,0.11422777158980177,0.6793619791666667,0.10710215422166679
ordB_r5,40,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.708279079861111,0.1263761377173369,0.6350911458333333,0.1258985740372324
ordB_r5,40,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5224609375,0.12494753922173334,0.5133463541666667,0.09654655767750936
ordB_r5,40,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.689480251736111,0.12471007161839154,0.6175130208333334,0.1113419292133536
ordB_r5,40,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7241184434367017,0.012379171905633946,0.17430555555555555,0.018547294644275243
ordB_r5,40,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.7479852006505429,0.01424933635200598,0.20644531250000003,0.022995971752576366
ordB_r5,40,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5358615451388888,0.1314955218838189,0.5234375,0.10149123239826328
ordB_r5,40,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.9030173972800928,0.018861749834565584,0.6832217261904763,0.04546679052414364
ordB_r5,40,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.7851426866319445,0.06127939849365902,0.6117621527777778,0.08325782841798937
ordB_r5,41,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7720811631944444,0.11251854127203469,0.6930338541666666,0.10231237946530508
ordB_r5,41,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.7235785590277778,0.13009408035992437,0.6549479166666667,0.12743017189636177
ordB_r5,41,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5263129340277777,0.12617287292524207,0.515625,0.09796150617928139
ordB_r5,41,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6865505642361112,0.12960020561833865,0.6116536458333335,0.10904691215467889
ordB_r5,41,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,facebook_page_category_top30,30,107613,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,0.7319475312799328,0.01391022623405601,0.18116319444444443,0.01706628490876526
ordB_r5,41,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,facebook_admin_country_top30,30,108200,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,0.7494317104685504,0.015148356850506937,0.21473524305555558,0.02389931051478867
ordB_r5,41,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,facebook_verified,2,150000,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,0.5424262152777779,0.12467524394706507,0.5237630208333334,0.10901556754590438
ordB_r5,41,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,cora,7,2708,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,0.8916060836226852,0.02052409332465114,0.6575520833333334,0.051285638368093474
ordB_r5,41,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,pubmed,3,19717,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,0.801952220775463,0.055415126669434905,0.6371527777777778,0.08465344008857283
ordC_r5,39,500,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,covid_political,2,78672,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7004665798611112,0.13052917555933632,0.63671875,0.10854480419997149
ordC_r5,39,500,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,election2020,2,78932,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6099989149305556,0.1403696312494492,0.5572916666666666,0.12161874797915614
ordC_r5,39,500,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,ukr_rus_suspended,2,56438,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.513888888888889,0.11818655564389066,0.509765625,0.07781681339434553
ordC_r5,39,500,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,twibot20,2,11826,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6945258246527778,0.12045439360340443,0.6077473958333333,0.10542576882134944
