architecture	protocol	model_id	sources	dataset	checkpoint_step	roc_auc	accuracy	f1	seed	training_seed	eval_episode_seed_offset	episodes	queries	n_way	n_shot	n_query	episode_fingerprint	baseline	result_file
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	facebook_page_reference	100	0.7878189086914062	0.724609375	0.7267441860465116	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	twibot20	100	0.5633252461751301	0.5485026041666666	0.5501135257865715	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	twibot20	100	0.5609993404812283	0.54296875	0.5282258064516129	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	twibot20	100	0.5923271179199219	0.5592447916666666	0.5657472738935215	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	twibot20	100	0.5853347778320312	0.5638020833333334	0.5652173913043478	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	twibot20	100	0.5781550937228732	0.5517578125	0.5486725663716814	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	ukr_rus_suspended	100	0.5125732421875	0.5234375	0.5196850393700787	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	ukr_rus_suspended	100	0.512451171875	0.515625	0.5118110236220472	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	ukr_rus_suspended	100	0.49786376953125	0.48828125	0.5056603773584906	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	ukr_rus_suspended	100	0.50262451171875	0.4765625	0.49242424242424243	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	ukr_rus_suspended	100	0.5048828125	0.50390625	0.5207547169811321	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step100.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	covid_political	300	0.8425478481907402	0.7721354166666666	0.7668221185876083	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	covid_political	300	0.8747576580893348	0.8076171875	0.8006745362563238	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	covid_political	300	0.8276464756137346	0.7522786458333334	0.7490933069568084	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	covid_political	300	0.8854000999102847	0.8268229166666666	0.822311289245157	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	covid_political	300	0.9049507839898867	0.8557942708333334	0.8510924369747899	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	election2020	300	0.96014404296875	0.90234375	0.9027237354085603	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	election2020	300	0.94091796875	0.8828125	0.8846153846153846	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	election2020	300	0.946044921875	0.88671875	0.8862745098039215	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	election2020	300	0.98565673828125	0.97265625	0.9727626459143969	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	election2020	300	0.9283447265625	0.8515625	0.8515625	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	facebook_page_reference	300	0.8952064514160156	0.8046875	0.8095238095238095	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	facebook_page_reference	300	0.8205833435058594	0.7255859375	0.7346553352219075	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	facebook_page_reference	300	0.89288330078125	0.810546875	0.811284046692607	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	facebook_page_reference	300	0.8472156524658203	0.765625	0.7647058823529411	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	facebook_page_reference	300	0.802978515625	0.7275390625	0.7325023969319271	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	twibot20	300	0.5748335520426433	0.55078125	0.5516569200779727	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	twibot20	300	0.5483462015787761	0.5250651041666666	0.5195917023378334	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	twibot20	300	0.5943338606092665	0.5647786458333334	0.5718860070445085	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	twibot20	300	0.5914234585232205	0.5611979166666666	0.5685019206145967	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	twibot20	300	0.6017479366726346	0.5784505208333334	0.5818534065224411	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	ukr_rus_suspended	300	0.5328369140625	0.5078125	0.5333333333333333	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	ukr_rus_suspended	300	0.52728271484375	0.51953125	0.5358490566037736	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	ukr_rus_suspended	300	0.52679443359375	0.515625	0.5267175572519084	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	ukr_rus_suspended	300	0.515380859375	0.5234375	0.5234375	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	ukr_rus_suspended	300	0.52117919921875	0.5234375	0.5547445255474452	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step300.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	covid_political	900	0.8307075024467825	0.7594401041666666	0.7571475517581334	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	covid_political	900	0.8609301511567844	0.7887369791666666	0.783160708319412	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	covid_political	900	0.8527589171628198	0.7809244791666666	0.7786912199934232	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	covid_political	900	0.8833436981757877	0.8229166666666666	0.8172043010752689	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	covid_political	900	0.9100769207242476	0.8610026041666666	0.856759476685676	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	election2020	900	0.9442138671875	0.88671875	0.8862745098039215	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	election2020	900	0.92681884765625	0.87890625	0.8803088803088803	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	election2020	900	0.947509765625	0.8828125	0.8818897637795275	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	election2020	900	0.9847412109375	0.96484375	0.9649805447470817	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	election2020	900	0.93670654296875	0.875	0.873015873015873	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	facebook_page_reference	900	0.9020118713378906	0.822265625	0.8283018867924529	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	facebook_page_reference	900	0.844818115234375	0.7431640625	0.7544351073762838	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	facebook_page_reference	900	0.89727783203125	0.8173828125	0.819672131147541	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	facebook_page_reference	900	0.8588027954101562	0.7783203125	0.7802516940948693	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	facebook_page_reference	900	0.8131637573242188	0.7353515625	0.7416587225929456	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	twibot20	900	0.5717892116970487	0.556640625	0.5603615235635894	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	twibot20	900	0.5550833808051215	0.5423177083333334	0.548490687219011	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	twibot20	900	0.5934160020616319	0.5654296875	0.5787314610287156	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	twibot20	900	0.5931593577067057	0.5703125	0.5774647887323944	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	twibot20	900	0.6043474409315321	0.5680338541666666	0.5667646098596147	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_covid_political	['covid_political']	ukr_rus_suspended	900	0.55487060546875	0.546875	0.5671641791044776	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_covid_political_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_election2020	['election2020']	ukr_rus_suspended	900	0.537841796875	0.5078125	0.5467625899280576	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_election2020_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_facebook_page_reference	['facebook_page_reference']	ukr_rus_suspended	900	0.5384521484375	0.53125	0.5384615384615384	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_facebook_page_reference_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_twibot20	['twibot20']	ukr_rus_suspended	900	0.5269775390625	0.5234375	0.5378787878787878	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_twibot20_s0_o0_step900.jsonl
vision	native_feature_similarity	ss_ukr_rus_suspended	['ukr_rus_suspended']	ukr_rus_suspended	900	0.51470947265625	0.51171875	0.5318352059925093	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_vision_ss_ukr_rus_suspended_s0_o0_step900.jsonl
gilt	native_source_classification	random_init	[]	covid_political	0	0.30298388521871517	0.3138020833333333	0.3604368932038835	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	random_init	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/random_gilt_s0_o0.jsonl
gilt	native_source_classification	random_init	[]	election2020	0	0.53564453125	0.5	0.518796992481203	0	0	0	128	256	2	10	1	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	random_init	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/random_gilt_s0_o0.jsonl
gilt	native_source_classification	random_init	[]	facebook_page_reference	0	0.5588264465332031	0.5244140625	0.5065856129685917	0	0	0	128	1024	2	10	4	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	random_init	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/random_gilt_s0_o0.jsonl
gilt	native_source_classification	random_init	[]	twibot20	0	0.5020298428005643	0.5	0.5123809523809524	0	0	0	128	3072	2	10	12	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	random_init	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/random_gilt_s0_o0.jsonl
gilt	native_source_classification	random_init	[]	ukr_rus_suspended	0	0.49407958984375	0.4921875	0.4921875	0	0	0	128	256	2	10	1	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	random_init	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/random_gilt_s0_o0.jsonl
gilt	native_source_classification	ss_covid_political	['covid_political']	covid_political	20	0.42846580791398203	0.4293619791666667	0.4640782635279731	0	0	0	128	3072	2	10	12	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	pretrained	scripts/experiments/analysis/transfer/matrices/cross_architecture/icl_arch_matrix/data/native_source_900_seed0/results/cls_gilt_ss_covid_political_s0_o0_step20.jsonl
