arm,source,step,loss
MT,facebook_page_reference,601,0.1533
MT,facebook_page_reference,603,0.2617
MT,facebook_page_reference,605,0.3003
MT,facebook_page_reference,607,0.1789
MT,facebook_page_reference,609,0.1086
MT,facebook_page_reference,611,0.3101
MT,facebook_page_reference,613,0.3193
MT,facebook_page_reference,615,0.1795
MT,facebook_page_reference,617,0.5206
MT,facebook_page_reference,619,0.2734
MT,facebook_page_reference,621,0.2357
MT,facebook_page_reference,623,0.3507
MT,facebook_page_reference,625,0.2391
MT,facebook_page_reference,627,0.2525
MT,facebook_page_reference,629,0.255
MT,facebook_page_reference,631,0.3018
MT,facebook_page_reference,633,0.3036
MT,facebook_page_reference,635,0.3057
MT,facebook_page_reference,637,0.3474
MT,facebook_page_reference,639,0.2858
MT,facebook_page_reference,641,0.3167
MT,facebook_page_reference,643,0.3288
MT,facebook_page_reference,645,0.2877
MT,facebook_page_reference,647,0.4928
MT,facebook_page_reference,649,0.2593
MT,facebook_page_reference,651,0.16
MT,facebook_page_reference,653,0.2512
MT,facebook_page_reference,655,0.2279
MT,facebook_page_reference,657,0.2716
MT,facebook_page_reference,659,0.2061
MT,facebook_page_reference,661,0.2719
MT,facebook_page_reference,663,0.2549
MT,facebook_page_reference,665,0.236
MT,facebook_page_reference,667,0.2948
MT,facebook_page_reference,669,0.2442
MT,facebook_page_reference,671,0.1713
MT,facebook_page_reference,673,0.2905
MT,facebook_page_reference,675,0.1802
MT,facebook_page_reference,677,0.2547
MT,facebook_page_reference,679,0.178
MT,facebook_page_reference,681,0.2813
MT,facebook_page_reference,683,0.2461
MT,facebook_page_reference,685,0.2643
MT,facebook_page_reference,687,0.1503
MT,facebook_page_reference,689,0.3643
MT,facebook_page_reference,691,0.371
MT,facebook_page_reference,693,0.4065
MT,facebook_page_reference,695,0.3306
MT,facebook_page_reference,697,0.1198
MT,facebook_page_reference,699,0.2082
MT,facebook_page_reference,701,0.3556
MT,facebook_page_reference,703,0.2304
MT,facebook_page_reference,705,0.274
MT,facebook_page_reference,707,0.492
MT,facebook_page_reference,709,0.2585
MT,facebook_page_reference,711,0.1977
MT,facebook_page_reference,713,0.1418
MT,facebook_page_reference,715,0.2616
MT,facebook_page_reference,717,0.3819
MT,facebook_page_reference,719,0.2691
MT,facebook_page_reference,721,0.281
MT,facebook_page_reference,723,0.2287
MT,facebook_page_reference,725,0.3264
MT,facebook_page_reference,727,0.2248
MT,facebook_page_reference,729,0.3845
MT,facebook_page_reference,731,0.1701
MT,facebook_page_reference,733,0.1264
MT,facebook_page_reference,735,0.2706
MT,facebook_page_reference,737,0.2272
MT,facebook_page_reference,739,0.123
MT,facebook_page_reference,741,0.3133
MT,facebook_page_reference,743,0.4208
MT,facebook_page_reference,745,0.2296
MT,facebook_page_reference,747,0.2708
MT,facebook_page_reference,749,0.1312
MT,facebook_page_reference,751,0.2644
MT,facebook_page_reference,753,0.2176
MT,facebook_page_reference,755,0.3413
MT,facebook_page_reference,757,0.3158
MT,facebook_page_reference,759,0.2255
MT,facebook_page_reference,761,0.5139
MT,facebook_page_reference,763,0.2784
MT,facebook_page_reference,765,0.4247
MT,facebook_page_reference,767,0.3367
MT,facebook_page_reference,769,0.2984
MT,facebook_page_reference,771,0.2001
MT,facebook_page_reference,773,0.2921
MT,facebook_page_reference,775,0.1967
MT,facebook_page_reference,777,0.2965
MT,facebook_page_reference,779,0.323
MT,facebook_page_reference,781,0.4915
MT,facebook_page_reference,783,0.099
MT,facebook_page_reference,785,0.2672
MT,facebook_page_reference,787,0.2061
MT,facebook_page_reference,789,0.2404
MT,facebook_page_reference,791,0.3494
MT,facebook_page_reference,793,0.211
MT,facebook_page_reference,795,0.1828
MT,facebook_page_reference,797,0.3344
MT,facebook_page_reference,799,0.2371
MT,facebook_page_reference,801,0.3214
MT,facebook_page_reference,803,0.2475
MT,facebook_page_reference,805,0.1606
MT,facebook_page_reference,807,0.1595
MT,facebook_page_reference,809,0.2245
MT,facebook_page_reference,811,0.3988
MT,facebook_page_reference,813,0.2677
MT,facebook_page_reference,815,0.1411
MT,facebook_page_reference,817,0.2875
MT,facebook_page_reference,819,0.2103
MT,facebook_page_reference,821,0.319
MT,facebook_page_reference,823,0.1945
MT,facebook_page_reference,825,0.19
MT,facebook_page_reference,827,0.1538
MT,facebook_page_reference,829,0.3583
MT,facebook_page_reference,831,0.2278
MT,facebook_page_reference,833,0.3555
MT,facebook_page_reference,835,0.2256
MT,facebook_page_reference,837,0.249
MT,facebook_page_reference,839,0.432
MT,facebook_page_reference,841,0.1954
MT,facebook_page_reference,843,0.3696
MT,facebook_page_reference,845,0.4744
MT,facebook_page_reference,847,0.2099
MT,facebook_page_reference,849,0.2661
MT,facebook_page_reference,851,0.3278
MT,facebook_page_reference,853,0.1443
MT,facebook_page_reference,855,0.189
MT,facebook_page_reference,857,0.1907
MT,facebook_page_reference,859,0.1983
MT,facebook_page_reference,861,0.1587
MT,facebook_page_reference,863,0.1698
MT,facebook_page_reference,865,0.1788
MT,facebook_page_reference,867,0.2744
MT,facebook_page_reference,869,0.2992
MT,facebook_page_reference,872,0.1704
MT,facebook_page_reference,875,0.2105
MT,facebook_page_reference,878,0.5423
MT,facebook_page_reference,881,0.2086
MT,facebook_page_reference,884,0.4236
MT,facebook_page_reference,887,0.4658
MT,facebook_page_reference,890,0.2908
MT,facebook_page_reference,893,0.1748
MT,facebook_page_reference,896,0.3485
MT,facebook_page_reference,899,0.3638
MT,facebook_page_reference,900,0.3638
NM_MT,twibot20,0,0.7172
NM_MT,twibot20,1,0.6726
NM_MT,twibot20,5,0.6806
NM_MT,twibot20,9,0.7068
NM_MT,twibot20,12,0.6728
NM_MT,twibot20,15,0.6658
NM_MT,twibot20,17,0.7084
NM_MT,twibot20,19,0.5805
NM_MT,twibot20,21,0.7053
NM_MT,twibot20,23,0.6079
NM_MT,twibot20,25,0.6524
NM_MT,twibot20,27,0.6484
NM_MT,twibot20,29,0.6643
NM_MT,twibot20,31,0.5995
NM_MT,twibot20,33,0.6446
NM_MT,twibot20,35,0.5953
NM_MT,twibot20,37,0.6007
NM_MT,twibot20,39,0.6328
NM_MT,twibot20,41,0.5682
NM_MT,twibot20,43,0.6423
NM_MT,twibot20,45,0.6114
NM_MT,twibot20,47,0.5397
NM_MT,twibot20,49,0.5671
NM_MT,twibot20,51,0.6322
NM_MT,twibot20,53,0.6562
NM_MT,twibot20,55,0.7221
NM_MT,twibot20,57,0.5921
NM_MT,twibot20,59,0.5954
NM_MT,twibot20,61,0.6121
NM_MT,twibot20,63,0.5623
NM_MT,twibot20,65,0.6136
NM_MT,twibot20,67,0.5646
NM_MT,twibot20,69,0.4685
NM_MT,twibot20,71,0.5174
NM_MT,twibot20,73,0.5423
NM_MT,twibot20,75,0.6286
NM_MT,twibot20,77,0.6359
NM_MT,twibot20,79,0.6624
NM_MT,twibot20,81,0.6015
NM_MT,twibot20,83,0.5764
NM_MT,twibot20,85,0.6214
NM_MT,twibot20,87,0.5884
NM_MT,twibot20,89,0.7043
NM_MT,twibot20,91,0.5042
NM_MT,twibot20,93,0.6209
NM_MT,twibot20,95,0.5859
NM_MT,twibot20,97,0.5142
NM_MT,twibot20,99,0.5845
NM_MT,twibot20,101,0.5302
NM_MT,twibot20,103,0.4979
NM_MT,twibot20,105,0.5748
NM_MT,twibot20,107,0.6534
NM_MT,twibot20,109,0.6076
NM_MT,twibot20,111,0.4944
NM_MT,twibot20,113,0.7285
NM_MT,twibot20,115,0.5393
NM_MT,twibot20,117,0.4934
NM_MT,twibot20,119,0.6302
NM_MT,twibot20,121,0.5824
NM_MT,twibot20,123,0.5225
NM_MT,twibot20,125,0.6195
NM_MT,twibot20,127,0.5879
NM_MT,twibot20,129,0.5551
NM_MT,twibot20,131,0.5253
NM_MT,twibot20,133,0.6077
NM_MT,twibot20,135,0.5995
NM_MT,twibot20,137,0.6262
NM_MT,twibot20,139,0.5525
NM_MT,twibot20,141,0.5738
NM_MT,twibot20,143,0.6331
NM_MT,twibot20,145,0.6457
NM_MT,twibot20,147,0.5365
NM_MT,twibot20,149,0.5953
NM_MT,twibot20,151,0.5208
NM_MT,twibot20,153,0.6621
NM_MT,twibot20,155,0.574
NM_MT,twibot20,157,0.6762
NM_MT,twibot20,159,0.574
NM_MT,twibot20,161,0.5217
NM_MT,twibot20,163,0.584
NM_MT,twibot20,165,0.5914
NM_MT,twibot20,167,0.6223
NM_MT,twibot20,169,0.5282
NM_MT,twibot20,171,0.6784
NM_MT,twibot20,173,0.5248
NM_MT,twibot20,175,0.5717
NM_MT,twibot20,177,0.5427
NM_MT,twibot20,179,0.4652
NM_MT,twibot20,181,0.5898
NM_MT,twibot20,183,0.5366
NM_MT,twibot20,185,0.5274
NM_MT,twibot20,187,0.6452
NM_MT,twibot20,189,0.5537
NM_MT,twibot20,191,0.454
NM_MT,twibot20,193,0.4489
NM_MT,twibot20,195,0.7079
NM_MT,twibot20,197,0.5162
NM_MT,twibot20,199,0.5196
NM_MT,twibot20,201,0.4832
NM_MT,twibot20,203,0.4958
NM_MT,twibot20,205,0.5431
NM_MT,twibot20,207,0.5733
NM_MT,twibot20,209,0.5496
NM_MT,twibot20,211,0.5377
NM_MT,twibot20,213,0.4324
NM_MT,twibot20,215,0.4082
NM_MT,twibot20,217,0.5679
NM_MT,twibot20,219,0.4046
NM_MT,twibot20,221,0.4933
NM_MT,twibot20,223,0.6044
NM_MT,twibot20,225,0.661
NM_MT,twibot20,227,0.6035
NM_MT,twibot20,229,0.5032
NM_MT,twibot20,231,0.4379
NM_MT,twibot20,233,0.5998
NM_MT,twibot20,235,0.4582
NM_MT,twibot20,237,0.5081
NM_MT,twibot20,239,0.3904
NM_MT,twibot20,241,0.453
NM_MT,twibot20,243,0.5723
NM_MT,twibot20,245,0.642
NM_MT,twibot20,247,0.5219
NM_MT,twibot20,249,0.5587
NM_MT,twibot20,251,0.5477
NM_MT,twibot20,253,0.4615
NM_MT,twibot20,255,0.3516
NM_MT,twibot20,257,0.5021
NM_MT,twibot20,259,0.5769
NM_MT,twibot20,261,0.4501
NM_MT,twibot20,263,0.4576
NM_MT,twibot20,265,0.518
NM_MT,twibot20,267,0.4261
NM_MT,twibot20,269,0.6418
NM_MT,twibot20,271,0.5656
NM_MT,twibot20,273,0.3218
NM_MT,twibot20,275,0.5831
NM_MT,twibot20,277,0.4351
NM_MT,twibot20,279,0.3664
NM_MT,twibot20,281,0.4295
NM_MT,twibot20,283,0.5381
NM_MT,twibot20,285,0.4376
NM_MT,twibot20,287,0.6146
NM_MT,twibot20,289,0.6088
NM_MT,twibot20,291,0.3395
NM_MT,twibot20,293,0.6055
NM_MT,twibot20,295,0.5179
NM_MT,twibot20,297,0.4241
NM_MT,twibot20,299,0.5198
NM_MT,twibot20,301,0.6022
NM_MT,twibot20,303,0.4976
NM_MT,twibot20,305,0.421
NM_MT,twibot20,307,0.5414
NM_MT,twibot20,309,0.5311
NM_MT,twibot20,311,0.5097
NM_MT,twibot20,313,0.5402
NM_MT,twibot20,315,0.4143
NM_MT,twibot20,317,0.312
NM_MT,twibot20,319,0.5832
NM_MT,twibot20,321,0.4968
NM_MT,twibot20,323,0.8727
NM_MT,twibot20,325,0.4202
NM_MT,twibot20,327,0.5599
NM_MT,twibot20,329,0.5059
NM_MT,twibot20,331,0.4314
NM_MT,twibot20,333,0.502
NM_MT,twibot20,335,0.4676
NM_MT,twibot20,337,0.6805
NM_MT,twibot20,339,0.493
NM_MT,twibot20,341,0.4076
NM_MT,twibot20,343,0.6024
NM_MT,twibot20,345,0.4679
NM_MT,twibot20,347,0.4705
NM_MT,twibot20,349,0.4016
NM_MT,twibot20,351,0.5005
NM_MT,twibot20,353,0.55
NM_MT,twibot20,355,0.3567
NM_MT,twibot20,357,0.477
NM_MT,twibot20,359,0.4351
NM_MT,twibot20,361,0.3007
NM_MT,twibot20,363,0.7704
NM_MT,twibot20,365,0.5217
NM_MT,twibot20,367,0.6445
NM_MT,twibot20,369,0.3599
NM_MT,twibot20,371,0.5424
NM_MT,twibot20,373,0.4526
NM_MT,twibot20,375,0.4163
NM_MT,twibot20,377,0.5292
NM_MT,twibot20,379,0.2988
NM_MT,twibot20,381,0.4617
NM_MT,twibot20,383,0.5281
NM_MT,twibot20,385,0.5009
NM_MT,twibot20,387,0.6881
NM_MT,twibot20,389,0.3632
NM_MT,twibot20,391,0.7221
NM_MT,twibot20,393,0.438
NM_MT,twibot20,395,0.4808
NM_MT,twibot20,397,0.4658
NM_MT,twibot20,399,0.4016
NM_MT,twibot20,401,0.5105
NM_MT,twibot20,403,0.3428
NM_MT,twibot20,405,0.4604
NM_MT,twibot20,407,0.4742
NM_MT,twibot20,409,0.388
NM_MT,twibot20,411,0.439
NM_MT,twibot20,413,0.4339
NM_MT,twibot20,415,0.6384
NM_MT,twibot20,417,0.5074
NM_MT,twibot20,419,0.4084
NM_MT,twibot20,421,0.5625
NM_MT,twibot20,423,0.6495
NM_MT,twibot20,425,0.513
NM_MT,twibot20,427,0.4411
NM_MT,twibot20,429,0.5992
NM_MT,twibot20,431,0.3074
NM_MT,twibot20,433,0.5765
NM_MT,twibot20,435,0.4656
NM_MT,twibot20,437,0.6797
NM_MT,twibot20,439,0.4
NM_MT,twibot20,441,0.57
NM_MT,twibot20,443,0.4296
NM_MT,twibot20,445,0.5792
NM_MT,twibot20,447,0.5514
NM_MT,twibot20,449,0.4654
NM_MT,twibot20,451,0.3891
NM_MT,twibot20,453,0.4826
NM_MT,twibot20,455,0.5718
NM_MT,twibot20,457,0.3898
NM_MT,twibot20,459,0.4349
NM_MT,twibot20,461,0.4195
NM_MT,twibot20,463,0.539
NM_MT,twibot20,465,0.5439
NM_MT,twibot20,467,0.5054
NM_MT,twibot20,469,0.5698
NM_MT,twibot20,471,0.5182
NM_MT,twibot20,473,0.4546
NM_MT,twibot20,475,0.3662
NM_MT,twibot20,477,0.5393
NM_MT,twibot20,479,0.7038
NM_MT,twibot20,481,0.3684
NM_MT,twibot20,483,0.4277
NM_MT,twibot20,485,0.4538
NM_MT,twibot20,487,0.5128
NM_MT,twibot20,489,0.4922
NM_MT,twibot20,491,0.425
NM_MT,twibot20,493,0.5113
NM_MT,twibot20,495,0.4562
NM_MT,twibot20,497,0.519
NM_MT,twibot20,499,0.5852
NM_MT,twibot20,501,0.4855
NM_MT,twibot20,503,0.4374
NM_MT,twibot20,505,0.3469
NM_MT,twibot20,507,0.586
NM_MT,twibot20,509,0.4327
NM_MT,twibot20,511,0.5372
NM_MT,twibot20,513,0.3634
NM_MT,twibot20,515,0.3884
NM_MT,twibot20,517,0.455
NM_MT,twibot20,519,0.5543
NM_MT,twibot20,521,0.3103
NM_MT,twibot20,523,0.3159
NM_MT,twibot20,525,0.5125
NM_MT,twibot20,527,0.4633
NM_MT,twibot20,529,0.5121
NM_MT,twibot20,531,0.3542
NM_MT,twibot20,533,0.4437
NM_MT,twibot20,535,0.516
NM_MT,twibot20,537,0.4903
NM_MT,twibot20,539,0.501
NM_MT,twibot20,541,0.3474
NM_MT,twibot20,543,0.6744
NM_MT,twibot20,545,0.4386
NM_MT,twibot20,547,0.4359
NM_MT,twibot20,549,0.5133
NM_MT,twibot20,551,0.4207
NM_MT,twibot20,553,0.4962
NM_MT,twibot20,555,0.4839
NM_MT,twibot20,557,0.3436
NM_MT,twibot20,559,0.3648
NM_MT,twibot20,561,0.4103
NM_MT,twibot20,563,0.3616
NM_MT,twibot20,565,0.5509
NM_MT,twibot20,567,0.3397
NM_MT,twibot20,569,0.6709
NM_MT,twibot20,571,0.3954
NM_MT,twibot20,573,0.4044
NM_MT,twibot20,575,0.3437
NM_MT,twibot20,577,0.3931
NM_MT,twibot20,579,0.4438
NM_MT,twibot20,581,0.7709
NM_MT,twibot20,583,0.5284
NM_MT,twibot20,585,0.4659
NM_MT,twibot20,587,0.6353
NM_MT,twibot20,589,0.5233
NM_MT,twibot20,591,0.4677
NM_MT,twibot20,593,0.4537
NM_MT,twibot20,595,0.3336
NM_MT,twibot20,597,0.6202
NM_MT,twibot20,599,0.3315
NM_MT,twibot20,601,0.4056
NM_MT,twibot20,603,0.4426
NM_MT,twibot20,605,0.5125
NM_MT,twibot20,607,0.3653
NM_MT,twibot20,609,0.496
NM_MT,twibot20,611,0.5688
NM_MT,twibot20,613,0.3044
NM_MT,twibot20,615,0.4891
NM_MT,twibot20,617,0.4642
NM_MT,twibot20,619,0.5029
NM_MT,twibot20,621,0.439
NM_MT,twibot20,623,0.5188
NM_MT,twibot20,625,0.3923
NM_MT,twibot20,627,0.5353
NM_MT,twibot20,629,0.4631
NM_MT,twibot20,631,0.3664
NM_MT,twibot20,633,0.5075
NM_MT,twibot20,635,0.4546
NM_MT,twibot20,637,0.7155
NM_MT,twibot20,639,0.2912
NM_MT,twibot20,641,0.696
NM_MT,twibot20,643,0.4441
NM_MT,twibot20,645,0.4078
NM_MT,twibot20,647,0.3549
NM_MT,twibot20,649,0.4763
NM_MT,twibot20,651,0.6376
NM_MT,twibot20,653,0.357
NM_MT,twibot20,655,0.4414
NM_MT,twibot20,657,0.4814
NM_MT,twibot20,659,0.3919
NM_MT,twibot20,661,0.471
NM_MT,twibot20,663,0.2907
NM_MT,twibot20,665,0.4384
NM_MT,twibot20,667,0.4604
NM_MT,twibot20,669,0.5091
NM_MT,twibot20,671,0.5568
NM_MT,twibot20,673,0.5074
NM_MT,twibot20,675,0.4491
NM_MT,twibot20,677,0.4153
NM_MT,twibot20,679,0.2981
NM_MT,twibot20,681,0.4034
NM_MT,twibot20,683,0.3394
NM_MT,twibot20,685,0.5534
NM_MT,twibot20,687,0.4325
NM_MT,twibot20,689,0.4821
NM_MT,twibot20,691,0.5793
NM_MT,twibot20,693,0.5231
NM_MT,twibot20,695,0.4038
NM_MT,twibot20,697,0.4083
NM_MT,twibot20,699,0.5286
NM_MT,twibot20,701,0.4496
NM_MT,twibot20,703,0.3994
NM_MT,twibot20,705,0.5431
NM_MT,twibot20,707,0.3857
NM_MT,twibot20,709,0.6963
NM_MT,twibot20,711,0.5196
NM_MT,twibot20,713,0.5461
NM_MT,twibot20,715,0.3971
NM_MT,twibot20,717,0.5433
NM_MT,twibot20,719,0.4823
NM_MT,twibot20,721,0.4209
NM_MT,twibot20,723,0.2689
NM_MT,twibot20,725,0.2797
NM_MT,twibot20,727,0.4065
NM_MT,twibot20,729,0.4062
NM_MT,twibot20,731,0.2934
NM_MT,twibot20,733,0.3623
NM_MT,twibot20,735,0.3634
NM_MT,twibot20,737,0.3665
NM_MT,twibot20,739,0.355
NM_MT,twibot20,741,0.4385
NM_MT,twibot20,743,0.4696
NM_MT,twibot20,745,0.333
NM_MT,twibot20,747,0.5344
NM_MT,twibot20,749,0.5188
NM_MT,twibot20,751,0.38
NM_MT,twibot20,753,0.5968
NM_MT,twibot20,755,0.4625
NM_MT,twibot20,757,0.5513
NM_MT,twibot20,759,0.4255
NM_MT,twibot20,761,0.5533
NM_MT,twibot20,763,0.297
NM_MT,twibot20,765,0.4818
NM_MT,twibot20,767,0.3387
NM_MT,twibot20,769,0.3502
NM_MT,twibot20,771,0.4933
NM_MT,twibot20,773,0.4478
NM_MT,twibot20,775,0.4489
NM_MT,twibot20,777,0.6673
NM_MT,twibot20,779,0.3429
NM_MT,twibot20,781,0.4397
NM_MT,twibot20,783,0.3044
NM_MT,twibot20,785,0.4818
NM_MT,twibot20,787,0.5031
NM_MT,twibot20,789,0.4108
NM_MT,twibot20,791,0.5183
NM_MT,twibot20,793,0.4788
NM_MT,twibot20,795,0.5033
NM_MT,twibot20,797,0.38
NM_MT,twibot20,799,0.4595
NM_MT,twibot20,801,0.294
NM_MT,twibot20,803,0.3767
NM_MT,twibot20,805,0.3613
NM_MT,twibot20,807,0.3424
NM_MT,twibot20,809,0.4399
NM_MT,twibot20,811,0.471
NM_MT,twibot20,813,0.4665
NM_MT,twibot20,815,0.5286
NM_MT,twibot20,817,0.3833
NM_MT,twibot20,819,0.3837
NM_MT,twibot20,821,0.5124
NM_MT,twibot20,823,0.4564
NM_MT,twibot20,825,0.3536
NM_MT,twibot20,827,0.4385
NM_MT,twibot20,829,0.3172
NM_MT,twibot20,831,0.4064
NM_MT,twibot20,833,0.3681
NM_MT,twibot20,835,0.4165
NM_MT,twibot20,837,0.3901
NM_MT,twibot20,839,0.4585
NM_MT,twibot20,841,0.3885
NM_MT,twibot20,843,0.5259
NM_MT,twibot20,845,0.3712
NM_MT,twibot20,847,0.3951
NM_MT,twibot20,849,0.4067
NM_MT,twibot20,851,0.486
NM_MT,twibot20,853,0.3771
NM_MT,twibot20,855,0.4959
NM_MT,twibot20,857,0.4698
NM_MT,twibot20,859,0.3901
NM_MT,twibot20,861,0.3319
NM_MT,twibot20,863,0.3083
NM_MT,twibot20,865,0.5341
NM_MT,twibot20,867,0.4133
NM_MT,twibot20,869,0.3997
NM_MT,twibot20,871,0.3959
NM_MT,twibot20,873,0.5878
NM_MT,twibot20,875,0.3348
NM_MT,twibot20,877,0.5418
NM_MT,twibot20,879,0.5233
NM_MT,twibot20,881,0.4573
NM_MT,twibot20,883,0.2646
NM_MT,twibot20,885,0.3197
NM_MT,twibot20,887,0.3025
NM_MT,twibot20,889,0.4271
NM_MT,twibot20,891,0.4762
NM_MT,twibot20,893,0.4938
NM_MT,twibot20,895,0.394
NM_MT,twibot20,897,0.4713
NM_MT,twibot20,899,0.4109
NM_MT,twibot20,900,0.4109
NM_MT,election2020,0,0.7778
NM_MT,election2020,1,1.159
NM_MT,election2020,3,0.431
NM_MT,election2020,5,0.4831
NM_MT,election2020,7,0.4764
NM_MT,election2020,9,0.422
NM_MT,election2020,11,0.3785
NM_MT,election2020,13,0.3637
NM_MT,election2020,15,0.6237
NM_MT,election2020,17,0.4042
NM_MT,election2020,19,0.42
NM_MT,election2020,21,0.3346
NM_MT,election2020,23,0.3813
NM_MT,election2020,25,0.4342
NM_MT,election2020,27,0.479
NM_MT,election2020,29,0.3965
NM_MT,election2020,31,0.4211
NM_MT,election2020,33,0.477
NM_MT,election2020,35,0.4022
NM_MT,election2020,37,0.4978
NM_MT,election2020,39,0.4196
NM_MT,election2020,41,0.3398
NM_MT,election2020,43,0.6237
NM_MT,election2020,45,0.3475
NM_MT,election2020,47,0.4738
NM_MT,election2020,49,0.4174
NM_MT,election2020,51,0.3219
NM_MT,election2020,53,0.364
NM_MT,election2020,55,0.2665
NM_MT,election2020,57,0.3308
NM_MT,election2020,59,0.453
NM_MT,election2020,61,0.3881
NM_MT,election2020,63,0.3351
NM_MT,election2020,65,0.429
NM_MT,election2020,67,0.4691
NM_MT,election2020,69,0.527
NM_MT,election2020,71,0.481
NM_MT,election2020,73,0.3866
NM_MT,election2020,75,0.444
NM_MT,election2020,77,0.4294
NM_MT,election2020,79,0.2687
NM_MT,election2020,81,0.2821
NM_MT,election2020,83,0.3398
NM_MT,election2020,85,0.3347
NM_MT,election2020,87,0.2648
NM_MT,election2020,89,0.281
NM_MT,election2020,91,0.3449
NM_MT,election2020,93,0.3657
NM_MT,election2020,95,0.3775
NM_MT,election2020,97,0.2325
NM_MT,election2020,99,0.3142
NM_MT,election2020,101,0.2028
NM_MT,election2020,103,0.3571
NM_MT,election2020,105,0.4268
NM_MT,election2020,107,0.0819
NM_MT,election2020,109,0.377
NM_MT,election2020,111,0.287
NM_MT,election2020,113,0.1168
NM_MT,election2020,115,0.2737
NM_MT,election2020,117,0.3984
NM_MT,election2020,119,0.209
NM_MT,election2020,121,0.3371
NM_MT,election2020,123,0.2254
NM_MT,election2020,125,0.397
NM_MT,election2020,127,0.1868
NM_MT,election2020,129,0.1568
NM_MT,election2020,131,0.24
NM_MT,election2020,133,0.0903
NM_MT,election2020,135,0.3013
NM_MT,election2020,137,0.4737
NM_MT,election2020,139,0.2783
NM_MT,election2020,141,0.2085
NM_MT,election2020,143,0.3709
NM_MT,election2020,145,0.3378
NM_MT,election2020,147,0.1598
NM_MT,election2020,149,0.2896
NM_MT,election2020,151,0.1626
NM_MT,election2020,153,0.2631
NM_MT,election2020,155,0.2579
NM_MT,election2020,157,0.1469
NM_MT,election2020,159,0.2647
NM_MT,election2020,161,0.4611
NM_MT,election2020,163,0.2746
NM_MT,election2020,165,0.2257
NM_MT,election2020,167,0.2769
NM_MT,election2020,169,0.3135
NM_MT,election2020,171,0.1875
NM_MT,election2020,173,0.0948
NM_MT,election2020,175,0.4289
NM_MT,election2020,177,0.3919
NM_MT,election2020,179,0.2815
NM_MT,election2020,181,0.39
NM_MT,election2020,183,0.1388
NM_MT,election2020,185,0.2272
NM_MT,election2020,187,0.3503
NM_MT,election2020,189,0.2366
NM_MT,election2020,191,0.2396
NM_MT,election2020,193,0.4523
NM_MT,election2020,195,0.3094
NM_MT,election2020,197,0.4018
NM_MT,election2020,199,0.1362
NM_MT,election2020,201,0.0997
NM_MT,election2020,203,0.1727
NM_MT,election2020,205,0.2761
NM_MT,election2020,207,0.2828
NM_MT,election2020,209,0.2451
NM_MT,election2020,211,0.1944
NM_MT,election2020,213,0.2563
NM_MT,election2020,215,0.1505
NM_MT,election2020,217,0.2156
NM_MT,election2020,219,0.1909
NM_MT,election2020,221,0.2798
NM_MT,election2020,223,0.3664
NM_MT,election2020,225,0.1764
NM_MT,election2020,227,0.5551
NM_MT,election2020,229,0.1447
NM_MT,election2020,231,0.4136
NM_MT,election2020,233,0.1842
NM_MT,election2020,235,0.1502
NM_MT,election2020,237,0.1879
NM_MT,election2020,239,0.2211
NM_MT,election2020,241,0.3975
NM_MT,election2020,243,0.121
NM_MT,election2020,245,0.2756
NM_MT,election2020,247,0.1543
NM_MT,election2020,249,0.3123
NM_MT,election2020,251,0.2134
NM_MT,election2020,253,0.178
NM_MT,election2020,255,0.1586
NM_MT,election2020,257,0.1966
NM_MT,election2020,259,0.3039
NM_MT,election2020,261,0.2774
NM_MT,election2020,263,0.2788
NM_MT,election2020,265,0.178
NM_MT,election2020,267,0.1377
NM_MT,election2020,269,0.2008
NM_MT,election2020,271,0.1774
NM_MT,election2020,273,0.3395
NM_MT,election2020,275,0.1533
NM_MT,election2020,277,0.0269
NM_MT,election2020,279,0.2486
NM_MT,election2020,281,0.1649
NM_MT,election2020,283,0.0916
NM_MT,election2020,285,0.1698
NM_MT,election2020,287,0.3409
NM_MT,election2020,289,0.1895
NM_MT,election2020,291,0.1234
NM_MT,election2020,293,0.1801
NM_MT,election2020,295,0.0422
NM_MT,election2020,297,0.4244
NM_MT,election2020,299,0.3722
NM_MT,election2020,301,0.3616
NM_MT,election2020,302,0.3704
NM_MT,election2020,304,0.044
NM_MT,election2020,306,0.2113
NM_MT,election2020,308,0.2109
NM_MT,election2020,310,0.0962
NM_MT,election2020,312,0.4489
NM_MT,election2020,314,0.282
NM_MT,election2020,316,0.1205
NM_MT,election2020,318,0.2963
NM_MT,election2020,320,0.2519
NM_MT,election2020,322,0.122
NM_MT,election2020,324,0.1546
NM_MT,election2020,326,0.2471
NM_MT,election2020,328,0.2887
NM_MT,election2020,330,0.3489
NM_MT,election2020,332,0.139
NM_MT,election2020,334,0.1998
NM_MT,election2020,336,0.2465
NM_MT,election2020,338,0.3041
NM_MT,election2020,340,0.3426
NM_MT,election2020,342,0.0105
NM_MT,election2020,344,0.163
NM_MT,election2020,346,0.2768
NM_MT,election2020,348,0.1867
NM_MT,election2020,350,0.3803
NM_MT,election2020,352,0.4414
NM_MT,election2020,354,0.2654
NM_MT,election2020,356,0.152
NM_MT,election2020,358,0.2263
NM_MT,election2020,360,0.2189
NM_MT,election2020,362,0.297
NM_MT,election2020,364,0.2413
NM_MT,election2020,366,0.1823
NM_MT,election2020,368,0.0623
NM_MT,election2020,370,0.204
NM_MT,election2020,372,0.1683
NM_MT,election2020,374,0.077
