training_seed	model_id	sources	checkpoint_step	dataset	episodes	queries	episode_fingerprint	roc_auc	accuracy	f1
2	ordC_r7	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6294273800320095	0.5979817708333334	0.5800748044882693
2	ordC_r7	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.4981689453125	0.4921875	0.4715447154471545
2	ordC_r8	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9207461321795428	0.828125	0.7295081967213115
2	ordC_r8	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98919677734375	0.98046875	0.9808429118773946
2	ordC_r8	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7875518798828125	0.705078125	0.7056530214424951
2	ordC_r8	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.5936031341552734	0.5735677083333334	0.5835982199618563
2	ordC_r8	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.467529296875	0.4921875	0.4881889763779528
2	ss_twibot20	twibot20	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9059459544994213	0.7724609375	0.662481892805408
2	ss_twibot20	twibot20	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98309326171875	0.96484375	0.9660377358490566
2	ss_twibot20	twibot20	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7949714660644531	0.7236328125	0.7178464606181456
2	ss_twibot20	twibot20	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6125452253553603	0.572265625	0.5828571428571429
2	ss_twibot20	twibot20	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.50408935546875	0.4921875	0.5075757575757576
2	ss_ukr_rus	ukr_rus	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9429863823784722	0.8987630208333334	0.8165191740412979
2	ss_ukr_rus	ukr_rus	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98834228515625	0.984375	0.9846153846153847
2	ss_ukr_rus	ukr_rus	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7700119018554688	0.701171875	0.6958250497017893
2	ss_ukr_rus	ukr_rus	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6231765747070312	0.5944010416666666	0.6094043887147336
2	ss_ukr_rus	ukr_rus	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.50250244140625	0.4765625	0.47244094488188976
2	ss_ukr_rus_suspended	ukr_rus_suspended	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.7567463627567996	0.677734375	0.5334590009425071
2	ss_ukr_rus_suspended	ukr_rus_suspended	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.970458984375	0.9375	0.937984496124031
2	ss_ukr_rus_suspended	ukr_rus_suspended	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.6566963195800781	0.6083984375	0.6041461006910168
2	ss_ukr_rus_suspended	ukr_rus_suspended	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6145733727349176	0.5745442708333334	0.6163780452010567
2	ss_ukr_rus_suspended	ukr_rus_suspended	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.4752197265625	0.48046875	0.4904214559386973
