accuracy	architecture	baseline	checkpoint_step	dataset	episode_fingerprint	episodes	eval_episode_seed_offset	f1	model_id	n_query	n_shot	n_way	queries	roc_auc	seed	sources	task	training_seed	result_file	aux_loss	checkpoint	evaluation_seed	loss	score	score_std
0.95703125	vision	pretrained	20	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9578544061302682	ss_covid_political	1	10	2	256	0.98150634765625	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step20.jsonl						
0.5211588541666666	vision	pretrained	20	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.5310806503028371	ss_covid_political	12	10	2	3072	0.5325823889838325	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step20.jsonl						
0.6689453125	vision	pretrained	20	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.6749760306807286	ss_covid_political	4	10	2	1024	0.7327995300292969	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step20.jsonl						
0.9248046875	vision	pretrained	300	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.9220384745190685	ss_covid_political	12	10	2	3072	0.9412598041214691	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step300.jsonl						
0.53125	vision	pretrained	300	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.4690265486725664	ss_covid_political	1	10	2	256	0.566162109375	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step300.jsonl						
0.984375	vision	pretrained	300	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9844961240310077	ss_covid_political	1	10	2	256	0.98858642578125	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step300.jsonl						
0.5367838541666666	vision	pretrained	300	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.5029689137268599	ss_covid_political	12	10	2	3072	0.567394044664171	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step300.jsonl						
0.6416015625	vision	pretrained	300	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.6251276813074566	ss_covid_political	4	10	2	1024	0.7179832458496094	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step300.jsonl						
0.921875	vision	pretrained	60	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.9190283400809717	ss_covid_political	12	10	2	3072	0.9389075371095343	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step60.jsonl						
0.5078125	vision	pretrained	60	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.5263157894736842	ss_covid_political	1	10	2	256	0.552978515625	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step60.jsonl						
0.9765625	vision	pretrained	60	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9767441860465116	ss_covid_political	1	10	2	256	0.98779296875	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step60.jsonl						
0.5397135416666666	vision	pretrained	60	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.5314777998674619	ss_covid_political	12	10	2	3072	0.568343268500434	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step60.jsonl						
0.62109375	vision	pretrained	60	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.6407407407407407	ss_covid_political	4	10	2	1024	0.6913089752197266	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step60.jsonl						
0.9231770833333334	vision	pretrained	900	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.9206989247311828	ss_covid_political	12	10	2	3072	0.9374275735394068	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step900.jsonl						
0.5625	vision	pretrained	900	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.5625	ss_covid_political	1	10	2	256	0.58355712890625	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step900.jsonl						
0.98046875	vision	pretrained	900	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9806949806949807	ss_covid_political	1	10	2	256	0.9879150390625	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step900.jsonl						
0.5432942708333334	vision	pretrained	900	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.5206696276050564	ss_covid_political	12	10	2	3072	0.5706825256347656	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step900.jsonl						
0.7099609375	vision	pretrained	900	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.70506454816286	ss_covid_political	4	10	2	1024	0.7952690124511719	0	['covid_political']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_covid_political_s0_o0_step900.jsonl						
0.91796875	vision	pretrained	100	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.9147496617050067	ss_election2020	12	10	2	3072	0.941788878354131	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step100.jsonl						
0.5234375	vision	pretrained	100	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.5307692307692308	ss_election2020	1	10	2	256	0.5423583984375	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step100.jsonl						
0.98046875	vision	pretrained	100	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9806949806949807	ss_election2020	1	10	2	256	0.9930419921875	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step100.jsonl						
0.5078125	vision	pretrained	100	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.4939759036144578	ss_election2020	12	10	2	3072	0.5175876617431641	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step100.jsonl						
0.5712890625	vision	pretrained	100	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.5815061963775023	ss_election2020	4	10	2	1024	0.6134738922119141	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step100.jsonl						
0.9026692708333334	vision	pretrained	20	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.8986096982027806	ss_election2020	12	10	2	3072	0.9338771902101514	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step20.jsonl						
0.52734375	vision	pretrained	20	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.5140562248995983	ss_election2020	1	10	2	256	0.51019287109375	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step20.jsonl						
0.9765625	vision	pretrained	20	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9769230769230769	ss_election2020	1	10	2	256	0.98681640625	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step20.jsonl						
0.5065104166666666	vision	pretrained	20	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.5045751633986928	ss_election2020	12	10	2	3072	0.5178970760769315	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step20.jsonl						
0.6181640625	vision	pretrained	20	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.6314797360980208	ss_election2020	4	10	2	1024	0.6816616058349609	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step20.jsonl						
0.9153645833333334	vision	pretrained	300	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.9124579124579124	ss_election2020	12	10	2	3072	0.9469196877633689	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step300.jsonl						
0.515625	vision	pretrained	300	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.5118110236220472	ss_election2020	1	10	2	256	0.537750244140625	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step300.jsonl						
0.9765625	vision	pretrained	300	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9767441860465116	ss_election2020	1	10	2	256	0.99237060546875	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step300.jsonl						
0.5452473958333334	vision	pretrained	300	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.5406116409075962	ss_election2020	12	10	2	3072	0.5744798448350694	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step300.jsonl						
0.640625	vision	pretrained	300	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.640625	ss_election2020	4	10	2	1024	0.683074951171875	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step300.jsonl						
0.9127604166666666	vision	pretrained	60	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.9092755585646581	ss_election2020	12	10	2	3072	0.9402696218361744	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step60.jsonl						
0.546875	vision	pretrained	60	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.5396825396825397	ss_election2020	1	10	2	256	0.5396728515625	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step60.jsonl						
0.984375	vision	pretrained	60	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9844961240310077	ss_election2020	1	10	2	256	0.99273681640625	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step60.jsonl						
0.515625	vision	pretrained	60	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.504	ss_election2020	12	10	2	3072	0.5171476999918619	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step60.jsonl						
0.578125	vision	pretrained	60	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.5869980879541109	ss_election2020	4	10	2	1024	0.6129360198974609	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step60.jsonl						
0.91015625	vision	pretrained	900	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.907258064516129	ss_election2020	12	10	2	3072	0.945774032841258	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step900.jsonl						
0.55078125	vision	pretrained	900	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.5306122448979592	ss_election2020	1	10	2	256	0.53662109375	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step900.jsonl						
0.98046875	vision	pretrained	900	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9806949806949807	ss_election2020	1	10	2	256	0.9930419921875	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step900.jsonl						
0.5543619791666666	vision	pretrained	900	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.5483338832068624	ss_election2020	12	10	2	3072	0.575908448961046	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step900.jsonl						
0.6494140625	vision	pretrained	900	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.6544754571703562	ss_election2020	4	10	2	1024	0.7017364501953125	0	['election2020']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_election2020_s0_o0_step900.jsonl						
0.7669270833333334	vision	pretrained	100	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.7594086021505376	ss_facebook_page_reference	12	10	2	3072	0.8356892110485822	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step100.jsonl						
0.546875	vision	pretrained	100	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.5572519083969466	ss_facebook_page_reference	1	10	2	256	0.55438232421875	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step100.jsonl						
0.9296875	vision	pretrained	100	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9307692307692308	ss_facebook_page_reference	1	10	2	256	0.97589111328125	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step100.jsonl						
0.5817057291666666	vision	pretrained	100	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.5864177663340844	ss_facebook_page_reference	12	10	2	3072	0.6238363054063585	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step100.jsonl						
0.71875	vision	pretrained	100	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.7165354330708661	ss_facebook_page_reference	4	10	2	1024	0.8013343811035156	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step100.jsonl						
0.6331380208333334	vision	pretrained	20	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.6154895939952235	ss_facebook_page_reference	12	10	2	3072	0.6840046267977056	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step20.jsonl						
0.51171875	vision	pretrained	20	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.5387453874538746	ss_facebook_page_reference	1	10	2	256	0.5311279296875	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step20.jsonl						
0.77734375	vision	pretrained	20	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.7764705882352941	ss_facebook_page_reference	1	10	2	256	0.842498779296875	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step20.jsonl						
0.552734375	vision	pretrained	20	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.5550518134715026	ss_facebook_page_reference	12	10	2	3072	0.5782125261094835	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step20.jsonl						
0.681640625	vision	pretrained	20	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.6828793774319066	ss_facebook_page_reference	4	10	2	1024	0.7716827392578125	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step20.jsonl						
0.8424479166666666	vision	pretrained	300	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.8376928236083165	ss_facebook_page_reference	12	10	2	3072	0.8921914080553517	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step300.jsonl						
0.53125	vision	pretrained	300	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.5454545454545454	ss_facebook_page_reference	1	10	2	256	0.54400634765625	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step300.jsonl						
0.9765625	vision	pretrained	300	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9767441860465116	ss_facebook_page_reference	1	10	2	256	0.99090576171875	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step300.jsonl						
0.6012369791666666	vision	pretrained	300	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.6034315312398835	ss_facebook_page_reference	12	10	2	3072	0.6461058722601998	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step300.jsonl						
0.73828125	vision	pretrained	300	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.73828125	ss_facebook_page_reference	4	10	2	1024	0.8116722106933594	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step300.jsonl						
0.74609375	vision	pretrained	60	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.735593220338983	ss_facebook_page_reference	12	10	2	3072	0.8190073369491341	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step60.jsonl						
0.5078125	vision	pretrained	60	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.5298507462686567	ss_facebook_page_reference	1	10	2	256	0.53240966796875	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step60.jsonl						
0.90234375	vision	pretrained	60	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9019607843137255	ss_facebook_page_reference	1	10	2	256	0.95849609375	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step60.jsonl						
0.5647786458333334	vision	pretrained	60	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.5688487584650113	ss_facebook_page_reference	12	10	2	3072	0.5948001013861762	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step60.jsonl						
0.7294921875	vision	pretrained	60	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.7297560975609756	ss_facebook_page_reference	4	10	2	1024	0.8025436401367188	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step60.jsonl						
0.873046875	vision	pretrained	900	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.8691275167785235	ss_facebook_page_reference	12	10	2	3072	0.9091719085583014	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step900.jsonl						
0.5	vision	pretrained	900	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.5	ss_facebook_page_reference	1	10	2	256	0.52752685546875	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step900.jsonl						
0.98046875	vision	pretrained	900	election2020	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	128	0	0.9806949806949807	ss_facebook_page_reference	1	10	2	256	0.9908447265625	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step900.jsonl						
0.6025390625	vision	pretrained	900	twibot20	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	128	0	0.6065098291975508	ss_facebook_page_reference	12	10	2	3072	0.6441807217068143	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step900.jsonl						
0.7333984375	vision	pretrained	900	facebook_page_reference	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	128	0	0.7283582089552239	ss_facebook_page_reference	4	10	2	1024	0.8089485168457031	0	['facebook_page_reference']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_facebook_page_reference_s0_o0_step900.jsonl						
0.8997395833333334	vision	pretrained	100	covid_political	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	128	0	0.8963660834454913	ss_twibot20	12	10	2	3072	0.9316638290786504	0	['twibot20']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_twibot20_s0_o0_step100.jsonl						
0.4765625	vision	pretrained	100	ukr_rus_suspended	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	128	0	0.48854961832061067	ss_twibot20	1	10	2	256	0.523681640625	0	['twibot20']	classification	0	/dataMeR1/phil/gfm/prodigy-archsat900/log/icl_arch_saturation_900_seed0_eval/results/cls_vision_ss_twibot20_s0_o0_step100.jsonl						
