arm,step,task,dataset,target,metric,value_h2,model,source_model,shared_step0,n_hop,hop_sizes,node_limit,nm_walk_hops,evidence_path,value_h1,delta_h2_minus_h1
ukr,1000,regression,ukr_rus_twitter,followers_count,spearman,0.1033799477405038,sat_h2m_ukr_s001000,sat_h2m_ukr_s001000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1331758827230495,-0.029795934982545708
ukr,2000,regression,covid19_twitter,followers_count,spearman,0.1021018099423352,sat_h2m_ukr_s002000,sat_h2m_ukr_s002000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.0980964412283512,0.004005368713983992
ukr,2000,regression,midterm,followers_count,spearman,0.1672252991027038,sat_h2m_ukr_s002000,sat_h2m_ukr_s002000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1714822403776876,-0.0042569412749838
ukr,2000,regression,twibot20,followers_count,spearman,0.2864978952994468,sat_h2m_ukr_s002000,sat_h2m_ukr_s002000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.3672941212639231,-0.08079622596447628
ukr,2000,regression,ukr_rus_twitter,followers_count,spearman,0.1199941678832661,sat_h2m_ukr_s002000,sat_h2m_ukr_s002000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1224693269646282,-0.002475159081362102
ukr,10000,regression,covid19_twitter,followers_count,spearman,0.0466797855275965,sat_h2m_ukr_s010000,sat_h2m_ukr_s010000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.10650364173501,-0.05982385620741349
ukr,10000,regression,midterm,followers_count,spearman,0.1597654319194698,sat_h2m_ukr_s010000,sat_h2m_ukr_s010000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1749724025922619,-0.015206970672792114
ukr,10000,regression,twibot20,followers_count,spearman,0.2790042422781017,sat_h2m_ukr_s010000,sat_h2m_ukr_s010000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.324024688962538,-0.04502044668443628
ukr,10000,regression,ukr_rus_twitter,followers_count,spearman,0.100426268710759,sat_h2m_ukr_s010000,sat_h2m_ukr_s010000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1611577148764592,-0.060731446165700184
ukr,40000,regression,covid19_twitter,followers_count,spearman,0.0907577530345872,sat_h2m_ukr_s040000,sat_h2m_ukr_s040000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/covid19_twitter__reg_probe.csv,0.0895658539220601,0.001191899112527109
ukr,40000,regression,midterm,followers_count,spearman,0.1524059060774706,sat_h2m_ukr_s040000,sat_h2m_ukr_s040000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/midterm__reg_probe.csv,0.1823831794136128,-0.029977273336142196
ukr,40000,regression,twibot20,followers_count,spearman,0.2460249049750796,sat_h2m_ukr_s040000,sat_h2m_ukr_s040000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/twibot20__reg_probe.csv,0.2983157099051273,-0.0522908049300477
ukr,40000,regression,ukr_rus_twitter,followers_count,spearman,0.1001582056027624,sat_h2m_ukr_s040000,sat_h2m_ukr_s040000,False,2,"9,9",101,1,/dataMeR1/phil/gfm/prodigy-sat-h2/scripts/experiments/analysis/pretrain_saturation_nhop2/data/reg_probe/ukr_rus_twitter__reg_probe.csv,0.1382915676636339,-0.038133362060871506
