target,sources,seed,checkpoint_step,roc_auc_ovr_macro,f1_macro,accuracy,classes,support_nodes,test_nodes,checkpoint
election2020,cora,0,2500,0.9187024633212811,0.8464884289284655,0.8471715328467153,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_2500.pt
election2020,cora,0,300,0.8977597321802596,0.8267766180004422,0.8269084549878345,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_300.pt
election2020,cora,0,900,0.920524472140686,0.8540477384868017,0.8543567518248175,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_900.pt
facebook_page_reference,cora,0,100,0.7370264477276977,0.1276810812343356,0.1723183584467865,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_100.pt
facebook_page_reference,cora,0,2500,0.7762286494544118,0.1679475270545011,0.19527922991622637,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_2500.pt
facebook_page_reference,cora,0,300,0.7529081137089776,0.12806980630210488,0.1790556596125353,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_300.pt
facebook_page_reference,cora,0,900,0.7630120708682768,0.1489173033374515,0.18312785962558126,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_900.pt
pubmed,cora,0,100,0.8293113761627801,0.6446765186315405,0.643165540712145,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_100.pt
pubmed,cora,0,2500,0.8978277117291417,0.7539138527146757,0.7627876263524153,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_2500.pt
pubmed,cora,0,300,0.858903234117118,0.7071433227643422,0.7117387108244019,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_300.pt
pubmed,cora,0,900,0.877347859617179,0.7287581177588036,0.7331741758520851,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_900.pt
twibot20,cora,0,100,0.49834405074520266,0.482355272533763,0.48322886667796033,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_100.pt
twibot20,cora,0,2500,0.524205842702981,0.49962553689183875,0.502456378112824,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_2500.pt
twibot20,cora,0,300,0.5323244301361449,0.5119014124799409,0.513721836354396,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_300.pt
twibot20,cora,0,900,0.5194364482964374,0.5015406301722383,0.5020328646450957,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_900.pt
ukr_rus_suspended,cora,0,100,0.5079119401819295,0.4854418435515536,0.48569605445070724,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_100.pt
ukr_rus_suspended,cora,0,2500,0.506648106261045,0.5085926314695346,0.5212875323478322,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_2500.pt
ukr_rus_suspended,cora,0,300,0.4828522143425205,0.48651677772175284,0.49023361338579885,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_300.pt
ukr_rus_suspended,cora,0,900,0.4924388014072509,0.49817419505433813,0.5122833138360098,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_cora_s0/checkpoints/step_900.pt
cora,covid_political,0,100,0.8232142019242998,0.5474229498967496,0.5705079605761941,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_100.pt
cora,covid_political,0,2500,0.899371721589013,0.6469408693242574,0.6690674753601213,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_2500.pt
cora,covid_political,0,300,0.8495975442721715,0.5138524972389142,0.5390447308567097,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_300.pt
cora,covid_political,0,900,0.8837321217108496,0.6027331206820306,0.6239575435936315,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_900.pt
covid_political,covid_political,0,100,0.9264177562963773,0.8268107952338792,0.8601179880994761,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_100.pt
covid_political,covid_political,0,2500,0.899720622047348,0.7722437611358903,0.8082947668209327,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_2500.pt
covid_political,covid_political,0,300,0.9150956615244905,0.7738242215117077,0.8053450643340284,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_300.pt
covid_political,covid_political,0,900,0.9104351423027023,0.7736019320771327,0.8060062045466104,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_900.pt
election2020,covid_political,0,100,0.9805639093221497,0.9516997887090125,0.9518577656123277,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_100.pt
election2020,covid_political,0,2500,0.9809486587425995,0.973897128147585,0.9740723844282239,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_2500.pt
election2020,covid_political,0,300,0.9817276720750606,0.9735137661030819,0.9736795417680454,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_300.pt
election2020,covid_political,0,900,0.9812948959719846,0.9745617123357718,0.9747313463098135,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_900.pt
facebook_page_reference,covid_political,0,100,0.7098125578091181,0.09741912365372964,0.15568477258114113,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_100.pt
facebook_page_reference,covid_political,0,2500,0.78565735133688,0.16827352504856652,0.19741317454548843,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_2500.pt
facebook_page_reference,covid_political,0,300,0.7838856931926741,0.13414705302947988,0.18771257909107006,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_300.pt
facebook_page_reference,covid_political,0,900,0.7897775569526281,0.153282826552206,0.19515808895473988,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_900.pt
pubmed,covid_political,0,100,0.8169436434526087,0.6592867414441902,0.6631787473967593,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_100.pt
pubmed,covid_political,0,2500,0.8459912519176186,0.6903810139752874,0.6881190633412912,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_2500.pt
pubmed,covid_political,0,300,0.7855994247460227,0.596499751821395,0.5964341951541626,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_300.pt
pubmed,covid_political,0,900,0.8238616050119433,0.6620662070500799,0.6583532280184894,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_900.pt
twibot20,covid_political,0,100,0.5067248629793629,0.5054603552929227,0.5069456208707437,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_100.pt
twibot20,covid_political,0,2500,0.5063190870023069,0.49654451811864286,0.5000847026935457,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_2500.pt
twibot20,covid_political,0,300,0.4944360942529716,0.4876434674151311,0.4936472979840759,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_300.pt
twibot20,covid_political,0,900,0.4997275537387819,0.4873082998265409,0.4922920548873454,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_900.pt
ukr_rus_suspended,covid_political,0,100,0.4689848236781182,0.48258766991416047,0.4982984153993406,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_100.pt
ukr_rus_suspended,covid_political,0,2500,0.49614180261389046,0.5032567449925719,0.5112729979793683,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_2500.pt
ukr_rus_suspended,covid_political,0,300,0.49398958342624416,0.5000643075060164,0.5087560707575597,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_300.pt
ukr_rus_suspended,covid_political,0,900,0.4920001610570837,0.49773670513682383,0.5060973448190293,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_covid_political_s0/checkpoints/step_900.pt
cora,election2020,0,100,0.7975805684097675,0.5095992414474196,0.5155420773313116,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_100.pt
cora,election2020,0,2500,0.8205981618826852,0.4808853767626121,0.5041698256254739,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_2500.pt
cora,election2020,0,300,0.7860024977768252,0.4762721183249761,0.5007581501137225,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_300.pt
cora,election2020,0,900,0.8049642091571633,0.4353195882774404,0.467778620166793,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_900.pt
covid_political,election2020,0,100,0.9179895184555067,0.8433864168440095,0.8808421909169506,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_100.pt
covid_political,election2020,0,2500,0.8356184642423109,0.728077830619144,0.7785307430198851,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_2500.pt
covid_political,election2020,0,300,0.7396190211914926,0.6297610116003618,0.672417738900473,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_300.pt
covid_political,election2020,0,900,0.8551542682458589,0.7426981970481525,0.7880537049280374,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_900.pt
election2020,election2020,0,100,0.9822523724911782,0.96298578447488,0.963161496350365,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_100.pt
election2020,election2020,0,2500,0.9708144607659404,0.9298062987744564,0.9307076236820763,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_2500.pt
election2020,election2020,0,300,0.9739234051220044,0.9472025994359339,0.9475998580697486,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_300.pt
election2020,election2020,0,900,0.9733763349412203,0.9381689997684044,0.9388686131386861,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_900.pt
facebook_page_reference,election2020,0,100,0.7082015544872946,0.12350955381357881,0.18226123582417786,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_100.pt
facebook_page_reference,election2020,0,2500,0.7205361469716809,0.11265958663299129,0.15363469477136973,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_2500.pt
facebook_page_reference,election2020,0,300,0.691523475893155,0.10774687647752992,0.1541192586173157,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_300.pt
facebook_page_reference,election2020,0,900,0.705680996416246,0.09815917434805635,0.15050366684371885,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_900.pt
pubmed,election2020,0,100,0.8254151122399428,0.7168045815373089,0.7272311677756895,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_100.pt
pubmed,election2020,0,2500,0.7244170549382655,0.5651729514819137,0.5658556407781785,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_2500.pt
pubmed,election2020,0,300,0.7343264598421649,0.5844761903760177,0.5662112053639458,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_300.pt
pubmed,election2020,0,900,0.7049153417729773,0.5446728880726551,0.542591557880835,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_900.pt
twibot20,election2020,0,100,0.5146308789353676,0.5134761416836993,0.5179569710316788,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_100.pt
twibot20,election2020,0,2500,0.5477169896051967,0.5199062236034528,0.5509063188209385,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_2500.pt
twibot20,election2020,0,300,0.5219650310905414,0.5123361809480733,0.5131289174995765,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_300.pt
twibot20,election2020,0,900,0.5348016148336855,0.512614919336135,0.5175334575639505,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_900.pt
ukr_rus_suspended,election2020,0,100,0.478976817847614,0.4734621679807713,0.4736077138501897,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_100.pt
ukr_rus_suspended,election2020,0,2500,0.49505064074262245,0.4966593861545473,0.5004608458293452,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_2500.pt
ukr_rus_suspended,election2020,0,300,0.4869427355035408,0.476741733415208,0.47679818497642595,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_300.pt
ukr_rus_suspended,election2020,0,900,0.4866434869725221,0.4795999057992897,0.4799886561026623,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_election2020_s0/checkpoints/step_900.pt
cora,facebook_page_reference,0,100,0.890111976896861,0.6149791978537164,0.633434420015163,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_100.pt
cora,facebook_page_reference,0,2500,0.9507785660052877,0.7339092904224526,0.7441243366186505,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_2500.pt
cora,facebook_page_reference,0,300,0.9153573696687163,0.6482551975445191,0.6683093252463987,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_300.pt
cora,facebook_page_reference,0,900,0.9428213964080742,0.7038125338935635,0.7206216830932525,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_900.pt
covid_political,facebook_page_reference,0,100,0.8275819402005418,0.6988348410321596,0.7354167726186238,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_100.pt
covid_political,facebook_page_reference,0,2500,0.9101062047019448,0.826745922756382,0.8625464069572293,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_2500.pt
covid_political,facebook_page_reference,0,300,0.8789286996111156,0.7688469542255316,0.807277628032345,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_300.pt
covid_political,facebook_page_reference,0,900,0.9035692376273535,0.8108076556256891,0.8480776076895692,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_900.pt
election2020,facebook_page_reference,0,100,0.8708165868353087,0.7880186897333887,0.7895377128953771,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_100.pt
election2020,facebook_page_reference,0,2500,0.9647956000592213,0.9090568643217201,0.9092153284671532,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_2500.pt
election2020,facebook_page_reference,0,300,0.9489073728596625,0.8832268636920375,0.8839973641524737,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_300.pt
election2020,facebook_page_reference,0,900,0.9551576853411391,0.8924195774276094,0.8926779197080292,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_900.pt
facebook_page_reference,facebook_page_reference,0,100,0.7947880868043989,0.15777425545649582,0.20742128167137253,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_100.pt
facebook_page_reference,facebook_page_reference,0,2500,0.7609194315466082,0.18650990319641153,0.20232404275344087,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_2500.pt
facebook_page_reference,facebook_page_reference,0,300,0.7954165095276333,0.18906808220336055,0.22587198195931527,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_300.pt
facebook_page_reference,facebook_page_reference,0,900,0.7783395749257387,0.19001503256631938,0.21398153066264106,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_900.pt
pubmed,facebook_page_reference,0,100,0.8425974668162753,0.671873181995441,0.6696804998222177,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_100.pt
pubmed,facebook_page_reference,0,2500,0.9041491693888727,0.7622887126937298,0.7679179153756286,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_2500.pt
pubmed,facebook_page_reference,0,300,0.8807514468027476,0.7380800069150041,0.7403870574490781,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_300.pt
pubmed,facebook_page_reference,0,900,0.893185634541391,0.757550004524777,0.7608574186011073,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_900.pt
twibot20,facebook_page_reference,0,100,0.5311175708413349,0.5224523150461748,0.5296459427409792,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_100.pt
twibot20,facebook_page_reference,0,2500,0.5453197736576133,0.5340255556486725,0.5383703201761816,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_2500.pt
twibot20,facebook_page_reference,0,300,0.5148557946795657,0.5053771000027236,0.5081314585803829,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_300.pt
twibot20,facebook_page_reference,0,900,0.5355699691230478,0.5214893379051502,0.5231238353379637,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_900.pt
ukr_rus_suspended,facebook_page_reference,0,100,0.49545379320783545,0.49748526749801525,0.5094650643411677,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_100.pt
ukr_rus_suspended,facebook_page_reference,0,2500,0.4990045364107277,0.5051651948272945,0.5245134531532489,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_2500.pt
ukr_rus_suspended,facebook_page_reference,0,300,0.4855952939098496,0.4922167352989552,0.5241944060406253,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_300.pt
ukr_rus_suspended,facebook_page_reference,0,900,0.48839997797906487,0.49664433030999305,0.5288737636924385,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_facebook_page_reference_s0/checkpoints/step_900.pt
cora,pubmed,0,100,0.8839422859604732,0.5681038597616129,0.5875663381349507,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_100.pt
cora,pubmed,0,2500,0.9353130115688607,0.6934267642717395,0.7217589082638363,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_2500.pt
cora,pubmed,0,300,0.9030050996733242,0.6161526656637244,0.6455648218347233,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_300.pt
cora,pubmed,0,900,0.9190789252285521,0.6634718824232994,0.6952236542835482,7,70,2638,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_900.pt
covid_political,pubmed,0,100,0.844408657341829,0.7494831918788946,0.7961018155927376,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_100.pt
covid_political,pubmed,0,2500,0.8478425812350754,0.6945052234773099,0.7258683822407568,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_2500.pt
covid_political,pubmed,0,300,0.8617383499994564,0.7720698056630255,0.8167243045313533,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_300.pt
covid_political,pubmed,0,900,0.858440557034966,0.7484923568467132,0.7882317042160403,2,20,78652,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_900.pt
election2020,pubmed,0,100,0.8881903078451527,0.814211737583817,0.8144642133008921,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_100.pt
election2020,pubmed,0,2500,0.9539189490020797,0.8906943916696344,0.8911572384428224,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_2500.pt
election2020,pubmed,0,300,0.9259041467779624,0.8530474704199913,0.8535964111922141,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_300.pt
election2020,pubmed,0,900,0.9526805050339028,0.8883480451024526,0.8889522506082725,2,20,78912,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_900.pt
facebook_page_reference,pubmed,0,100,0.74378505044555,0.1408074713735415,0.1850474779383672,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_100.pt
facebook_page_reference,pubmed,0,2500,0.7720075660709305,0.15615239088777383,0.19003289443031132,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_2500.pt
facebook_page_reference,pubmed,0,300,0.7458189761405171,0.13419319694914877,0.18004342437542517,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_300.pt
facebook_page_reference,pubmed,0,900,0.7583468447694031,0.14372630515147813,0.18090072964132956,30,300,107313,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_900.pt
pubmed,pubmed,0,100,0.9299160094055617,0.802321840593958,0.8138365418804288,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_100.pt
pubmed,pubmed,0,2500,0.8544648031853401,0.6945533042029676,0.7108244018895717,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_2500.pt
pubmed,pubmed,0,300,0.9269176601301657,0.797095940480853,0.8115507695433535,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_300.pt
pubmed,pubmed,0,900,0.8782403882047084,0.7193142006611809,0.7328694062071418,3,30,19687,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_900.pt
twibot20,pubmed,0,100,0.5517013671428413,0.5404742482298568,0.5419278333050991,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_100.pt
twibot20,pubmed,0,2500,0.5438568689652128,0.5345746088598159,0.5397255632729121,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_2500.pt
twibot20,pubmed,0,300,0.536578491378191,0.5235600418389543,0.5241402676605116,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_300.pt
twibot20,pubmed,0,900,0.5371541500597018,0.529184553509591,0.5322717262408945,2,20,11806,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_900.pt
ukr_rus_suspended,pubmed,0,100,0.5273110494045435,0.523969393413563,0.5303094756992449,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_100.pt
ukr_rus_suspended,pubmed,0,2500,0.49420086175323,0.49845407930301017,0.5118401928462547,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_2500.pt
ukr_rus_suspended,pubmed,0,300,0.517488945511286,0.5156361606444272,0.5275089510439931,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_300.pt
ukr_rus_suspended,pubmed,0,900,0.5037038430760471,0.5026855662872602,0.5240880570030841,2,20,56418,/dataMeR1/phil/gfm/mixture-scaling/state/primary_s0/specialist_pubmed_s0/checkpoints/step_900.pt
