task,arm,rung,training_seed,target,roc_auc,baseline_roc_auc,rung1_roc_auc,delta_vs_baseline,delta_vs_rung1
CLS,composition,6,1,election2020,0.9906005859375,0.985992431640625,0.98468017578125,0.004608154296875,0.00592041015625
CLS,composition,6,1,facebook_page_reference,0.7387466430664062,0.7340240478515625,0.7718887329101562,0.00472259521484375,-0.03314208984375
CLS,composition,6,1,twibot20,0.6445183224148221,0.5973279741075304,0.6696484883626302,0.04719034830729174,-0.025130165947808147
CLS,composition,6,1,ukr_rus_suspended,0.52838134765625,0.5113525390625,0.52679443359375,0.01702880859375,0.0015869140625
CLS,composition,6,2,covid_political,0.928007620352286,0.9452972412109376,0.9383855749059606,-0.0172896208586516,-0.010377954553674629
CLS,composition,6,2,election2020,0.99053955078125,0.985321044921875,0.986083984375,0.005218505859375,0.00445556640625
CLS,composition,6,2,facebook_page_reference,0.7394371032714844,0.7703971862792969,0.7562446594238281,-0.0309600830078125,-0.01680755615234375
CLS,composition,6,2,twibot20,0.6731094784206815,0.6101987626817491,0.6534012688530816,0.06291071573893237,0.019708209567599888
CLS,composition,6,2,ukr_rus_suspended,0.51214599609375,0.5054931640625,0.48876953125,0.00665283203125,0.02337646484375
CLS,composition,7,0,covid_political,0.9258058336046008,0.9493518405490452,0.9449451587818288,-0.02354600694444442,-0.01913932517722805
CLS,composition,7,0,election2020,0.98779296875,0.9876708984375,0.98895263671875,0.0001220703125,-0.00115966796875
CLS,composition,7,0,facebook_page_reference,0.7503662109375,0.720794677734375,0.7653045654296875,0.029571533203125,-0.0149383544921875
CLS,composition,7,0,twibot20,0.6344532436794705,0.6347048017713759,0.6430579291449653,-0.00025155809190535727,-0.008604685465494755
CLS,composition,7,0,ukr_rus_suspended,0.494140625,0.4605712890625,0.48919677734375,0.0335693359375,0.00494384765625
CLS,composition,7,1,covid_political,0.8986782497829862,0.9253949765805844,0.9442734894929108,-0.02671672679759829,-0.04559523970992463
CLS,composition,7,1,election2020,0.99053955078125,0.99188232421875,0.98468017578125,-0.0013427734375,0.005859375
CLS,composition,7,1,facebook_page_reference,0.7592086791992188,0.7342033386230469,0.7718887329101562,0.025005340576171875,-0.0126800537109375
CLS,composition,7,1,twibot20,0.6411075592041015,0.6361384921603732,0.6696484883626302,0.004969067043728237,-0.028540929158528794
CLS,composition,7,1,ukr_rus_suspended,0.5086669921875,0.46929931640625,0.52679443359375,0.03936767578125,-0.01812744140625
CLS,composition,7,2,covid_political,0.9199806495949072,0.9354974252206308,0.9383855749059606,-0.015516775625723622,-0.01840492531105342
CLS,composition,7,2,election2020,0.99066162109375,0.98651123046875,0.986083984375,0.004150390625,0.00457763671875
CLS,composition,7,2,facebook_page_reference,0.7376213073730469,0.7500114440917969,0.7562446594238281,-0.01239013671875,-0.01862335205078125
CLS,composition,7,2,twibot20,0.6488954755995009,0.6275007459852431,0.6534012688530816,0.021394729614257812,-0.004505793253580692
CLS,composition,7,2,ukr_rus_suspended,0.4986572265625,0.47296142578125,0.48876953125,0.02569580078125,0.0098876953125
CLS,composition,8,0,covid_political,0.9378642329463251,0.9438550030743634,0.9449451587818288,-0.005990770128038281,-0.007080925835503682
CLS,composition,8,0,election2020,0.994873046875,0.9849853515625,0.98895263671875,0.0098876953125,0.00592041015625
CLS,composition,8,0,facebook_page_reference,0.7517242431640625,0.78424072265625,0.7653045654296875,-0.0325164794921875,-0.013580322265625
CLS,composition,8,0,twibot20,0.6432675255669489,0.654253641764323,0.6430579291449653,-0.010986116197374107,0.0002095964219835933
CLS,composition,8,0,ukr_rus_suspended,0.5263671875,0.48895263671875,0.48919677734375,0.03741455078125,0.03717041015625
CLS,composition,8,1,covid_political,0.9039829395435476,0.9354236744068286,0.9442734894929108,-0.03144073486328103,-0.04029054994936321
CLS,composition,8,1,election2020,0.98699951171875,0.98883056640625,0.98468017578125,-0.0018310546875,0.0023193359375
CLS,composition,8,1,facebook_page_reference,0.7798004150390625,0.7864475250244141,0.7718887329101562,-0.0066471099853515625,0.00791168212890625
CLS,composition,8,1,twibot20,0.6114042070176866,0.6228790283203125,0.6696484883626302,-0.011474821302625893,-0.05824428134494364
CLS,composition,8,1,ukr_rus_suspended,0.52935791015625,0.50555419921875,0.52679443359375,0.0238037109375,0.0025634765625
CLS,composition,8,2,covid_political,0.9098149052372684,0.9416159170645254,0.9383855749059606,-0.03180101182725703,-0.02857066966869226
CLS,composition,8,2,election2020,0.9876708984375,0.985382080078125,0.986083984375,0.002288818359375,0.0015869140625
CLS,composition,8,2,facebook_page_reference,0.7668342590332031,0.7766189575195312,0.7562446594238281,-0.009784698486328125,0.010589599609375
CLS,composition,8,2,twibot20,0.6247170766194661,0.6229871114095051,0.6534012688530816,0.0017299652099609375,-0.028684192233615513
CLS,composition,8,2,ukr_rus_suspended,0.52838134765625,0.49566650390625,0.48876953125,0.03271484375,0.03961181640625
CLS,exposure,1,0,covid_political,0.9450194747359666,0.947469640661169,0.9450194747359666,-0.002450165925202419,0.0
CLS,exposure,1,0,election2020,0.985107421875,0.98760986328125,0.985107421875,-0.00250244140625,0.0
CLS,exposure,1,0,facebook_page_reference,0.7398910522460938,0.7523956298828125,0.7398910522460938,-0.01250457763671875,0.0
CLS,exposure,1,0,twibot20,0.6397291819254557,0.6708085801866319,0.6397291819254557,-0.031079398261176228,0.0
CLS,exposure,1,0,ukr_rus_suspended,0.4794921875,0.50933837890625,0.4794921875,-0.02984619140625,0.0
CLS,exposure,1,1,covid_political,0.936707955819589,0.9432686699761286,0.936707955819589,-0.006560714156539582,0.0
CLS,exposure,1,1,election2020,0.98828125,0.9869384765625,0.98828125,0.0013427734375,0.0
CLS,exposure,1,1,facebook_page_reference,0.7722892761230469,0.7557716369628906,0.7722892761230469,0.01651763916015625,0.0
CLS,exposure,1,1,twibot20,0.653895484076606,0.6419304741753473,0.653895484076606,0.011965009901258705,0.0
CLS,exposure,1,1,ukr_rus_suspended,0.48687744140625,0.5301513671875,0.48687744140625,-0.04327392578125,0.0
CLS,exposure,1,2,covid_political,0.9408639978479456,0.9492871319806137,0.9408639978479456,-0.008423134132668042,0.0
CLS,exposure,1,2,election2020,0.98748779296875,0.9876708984375,0.98748779296875,-0.00018310546875,0.0
CLS,exposure,1,2,facebook_page_reference,0.76983642578125,0.7633590698242188,0.76983642578125,0.00647735595703125,0.0
CLS,exposure,1,2,twibot20,0.6346244812011719,0.6412281460232204,0.6346244812011719,-0.006603664822048549,0.0
CLS,exposure,1,2,ukr_rus_suspended,0.48052978515625,0.51312255859375,0.48052978515625,-0.0325927734375,0.0
CLS,exposure,2,0,covid_political,0.9404364691840278,0.94383465802228,0.9450194747359666,-0.0033981888382521586,-0.004583005551938801
CLS,exposure,2,0,election2020,0.986572265625,0.98516845703125,0.985107421875,0.00140380859375,0.00146484375
CLS,exposure,2,0,facebook_page_reference,0.7776584625244141,0.7426910400390625,0.7398910522460938,0.03496742248535156,0.03776741027832031
CLS,exposure,2,0,twibot20,0.6196693844265408,0.6180763244628906,0.6397291819254557,0.001593059963650223,-0.020059797498914844
CLS,exposure,2,0,ukr_rus_suspended,0.5172119140625,0.52789306640625,0.4794921875,-0.01068115234375,0.0377197265625
CLS,exposure,2,1,covid_political,0.9449298999927664,0.9480726453993056,0.936707955819589,-0.003142745406539138,0.008221944173177453
CLS,exposure,2,1,election2020,0.98553466796875,0.9862060546875,0.98828125,-0.00067138671875,-0.00274658203125
CLS,exposure,2,1,facebook_page_reference,0.7629737854003906,0.76068115234375,0.7722892761230469,0.002292633056640625,-0.00931549072265625
CLS,exposure,2,1,twibot20,0.6611253950330946,0.6275906032986112,0.653895484076606,0.03353479173448348,0.007229910956488617
CLS,exposure,2,1,ukr_rus_suspended,0.497314453125,0.50970458984375,0.48687744140625,-0.01239013671875,0.01043701171875
CLS,exposure,2,2,covid_political,0.941811173050492,0.9424681486906828,0.9408639978479456,-0.0006569756401908489,0.0009471752025463909
CLS,exposure,2,2,election2020,0.987884521484375,0.98870849609375,0.98748779296875,-0.000823974609375,0.000396728515625
CLS,exposure,2,2,facebook_page_reference,0.7737922668457031,0.7722511291503906,0.76983642578125,0.0015411376953125,0.003955841064453125
CLS,exposure,2,2,twibot20,0.6375348832872179,0.631638420952691,0.6346244812011719,0.005896462334526897,0.0029104020860459823
CLS,exposure,2,2,ukr_rus_suspended,0.4808349609375,0.4957275390625,0.48052978515625,-0.014892578125,0.00030517578125
CLS,exposure,3,0,covid_political,0.9475688227900751,0.9346940782335068,0.9450194747359666,0.01287474455656834,0.002549348054108558
CLS,exposure,3,0,election2020,0.982147216796875,0.98614501953125,0.985107421875,-0.003997802734375,-0.002960205078125
CLS,exposure,3,0,facebook_page_reference,0.7437973022460938,0.7608566284179688,0.7398910522460938,-0.017059326171875,0.00390625
CLS,exposure,3,0,twibot20,0.616964128282335,0.631949954562717,0.6397291819254557,-0.01498582628038192,-0.022765053643120647
CLS,exposure,3,0,ukr_rus_suspended,0.48052978515625,0.49072265625,0.4794921875,-0.01019287109375,0.00103759765625
CLS,exposure,3,1,covid_political,0.942071420175058,0.9413991857458044,0.936707955819589,0.0006722344292535709,0.005363464355468972
CLS,exposure,3,1,election2020,0.9881591796875,0.98675537109375,0.98828125,0.00140380859375,-0.0001220703125
CLS,exposure,3,1,facebook_page_reference,0.7623519897460938,0.7616806030273438,0.7722892761230469,0.00067138671875,-0.009937286376953125
CLS,exposure,3,1,twibot20,0.6062441931830513,0.6245914035373263,0.653895484076606,-0.018347210354275,-0.04765129089355469
CLS,exposure,3,1,ukr_rus_suspended,0.5040283203125,0.46990966796875,0.48687744140625,0.03411865234375,0.01715087890625
CLS,exposure,3,2,covid_political,0.9442034120912906,0.9223313508210358,0.9408639978479456,0.02187206127025476,0.0033394142433449403
CLS,exposure,3,2,election2020,0.98779296875,0.98724365234375,0.98748779296875,0.00054931640625,0.00030517578125
CLS,exposure,3,2,facebook_page_reference,0.762420654296875,0.7892875671386719,0.76983642578125,-0.026866912841796875,-0.007415771484375
CLS,exposure,3,2,twibot20,0.6347719828287761,0.6534415351019965,0.6346244812011719,-0.018669552273220424,0.00014750162760424068
CLS,exposure,3,2,ukr_rus_suspended,0.483642578125,0.5130615234375,0.48052978515625,-0.0294189453125,0.00311279296875
CLS,exposure,4,0,covid_political,0.9448555840386283,0.9287374990957756,0.9450194747359666,0.016118084942852717,-0.00016389069733824257
CLS,exposure,4,0,election2020,0.98486328125,0.9884033203125,0.985107421875,-0.0035400390625,-0.000244140625
CLS,exposure,4,0,facebook_page_reference,0.748779296875,0.7565822601318359,0.7398910522460938,-0.0078029632568359375,0.00888824462890625
CLS,exposure,4,0,twibot20,0.612510257297092,0.6299154493543837,0.6397291819254557,-0.01740519205729174,-0.027218924628363728
CLS,exposure,4,0,ukr_rus_suspended,0.48468017578125,0.48919677734375,0.4794921875,-0.0045166015625,0.00518798828125
CLS,exposure,4,1,covid_political,0.9451474790219908,0.9477513631184894,0.936707955819589,-0.0026038840964985877,0.008439523202401822
CLS,exposure,4,1,election2020,0.98834228515625,0.983612060546875,0.98828125,0.004730224609375,6.103515625e-05
CLS,exposure,4,1,facebook_page_reference,0.7569923400878906,0.7745208740234375,0.7722892761230469,-0.017528533935546875,-0.01529693603515625
CLS,exposure,4,1,twibot20,0.6326745351155598,0.6276041666666666,0.653895484076606,0.005070368448893192,-0.021220948961046204
CLS,exposure,4,1,ukr_rus_suspended,0.4541015625,0.46185302734375,0.48687744140625,-0.00775146484375,-0.03277587890625
CLS,exposure,4,2,covid_political,0.9408546730324072,0.9382332695855036,0.9408639978479456,0.0026214034469036473,-9.324815538391817e-06
CLS,exposure,4,2,election2020,0.988677978515625,0.9840087890625,0.98748779296875,0.004669189453125,0.001190185546875
CLS,exposure,4,2,facebook_page_reference,0.7899436950683594,0.7711296081542969,0.76983642578125,0.0188140869140625,0.020107269287109375
CLS,exposure,4,2,twibot20,0.6346946292453342,0.6504304673936633,0.6346244812011719,-0.01573583814832913,7.014804416227705e-05
CLS,exposure,4,2,ukr_rus_suspended,0.488037109375,0.5150146484375,0.48052978515625,-0.0269775390625,0.00750732421875
CLS,exposure,5,0,covid_political,0.9354694507740162,0.9412621392144098,0.9450194747359666,-0.005792688440393601,-0.009550023961950371
CLS,exposure,5,0,election2020,0.986328125,0.990081787109375,0.985107421875,-0.003753662109375,0.001220703125
CLS,exposure,5,0,facebook_page_reference,0.7860031127929688,0.74835205078125,0.7398910522460938,0.03765106201171875,0.046112060546875
CLS,exposure,5,0,twibot20,0.6229254404703776,0.6282338036431208,0.6397291819254557,-0.005308363172743191,-0.016803741455078125
CLS,exposure,5,0,ukr_rus_suspended,0.481689453125,0.484375,0.4794921875,-0.002685546875,0.002197265625
CLS,exposure,5,1,covid_political,0.9453401918764468,0.9394471910264756,0.936707955819589,0.005893000849971242,0.008632236056857812
CLS,exposure,5,1,election2020,0.987060546875,0.99029541015625,0.98828125,-0.00323486328125,-0.001220703125
CLS,exposure,5,1,facebook_page_reference,0.77764892578125,0.7568130493164062,0.7722892761230469,0.02083587646484375,0.005359649658203125
CLS,exposure,5,1,twibot20,0.6346641116672092,0.6169795989990234,0.653895484076606,0.017684512668185715,-0.019231372409396874
CLS,exposure,5,1,ukr_rus_suspended,0.49420166015625,0.50799560546875,0.48687744140625,-0.0137939453125,0.00732421875
CLS,exposure,5,2,covid_political,0.9436721801757812,0.9313348840784144,0.9408639978479456,0.01233729609736689,0.00280818232783564
CLS,exposure,5,2,election2020,0.98504638671875,0.99090576171875,0.98748779296875,-0.005859375,-0.00244140625
CLS,exposure,5,2,facebook_page_reference,0.7602691650390625,0.7574005126953125,0.76983642578125,0.00286865234375,-0.0095672607421875
CLS,exposure,5,2,twibot20,0.6428902943929037,0.6238894992404513,0.6346244812011719,0.019000795152452343,0.008265813191731808
CLS,exposure,5,2,ukr_rus_suspended,0.51007080078125,0.5166015625,0.48052978515625,-0.00653076171875,0.029541015625
CLS,exposure,6,0,covid_political,0.9405619303385416,0.9461265846535012,0.9450194747359666,-0.005564654314959561,-0.004457544397424962
CLS,exposure,6,0,election2020,0.985595703125,0.989593505859375,0.985107421875,-0.003997802734375,0.00048828125
CLS,exposure,6,0,facebook_page_reference,0.7602157592773438,0.7480506896972656,0.7398910522460938,0.012165069580078125,0.02032470703125
CLS,exposure,6,0,twibot20,0.614484151204427,0.6283416748046875,0.6397291819254557,-0.01385752360026049,-0.025245030721028683
CLS,exposure,6,0,ukr_rus_suspended,0.50421142578125,0.48974609375,0.4794921875,0.01446533203125,0.02471923828125
CLS,exposure,6,1,covid_political,0.9462381998697916,0.9323662651909722,0.936707955819589,0.01387193467881942,0.009530244050202641
CLS,exposure,6,1,election2020,0.98431396484375,0.985992431640625,0.98828125,-0.001678466796875,-0.00396728515625
CLS,exposure,6,1,facebook_page_reference,0.7833290100097656,0.7340240478515625,0.7722892761230469,0.049304962158203125,0.01103973388671875
CLS,exposure,6,1,twibot20,0.6230269538031684,0.5973279741075304,0.653895484076606,0.025698979695638058,-0.03086853027343761
CLS,exposure,6,1,ukr_rus_suspended,0.4942626953125,0.5113525390625,0.48687744140625,-0.01708984375,0.00738525390625
CLS,exposure,6,2,covid_political,0.9406605473271124,0.9452972412109376,0.9408639978479456,-0.00463669388382526,-0.00020345052083325932
CLS,exposure,6,2,election2020,0.98406982421875,0.985321044921875,0.98748779296875,-0.001251220703125,-0.00341796875
CLS,exposure,6,2,facebook_page_reference,0.7769088745117188,0.7703971862792969,0.76983642578125,0.006511688232421875,0.00707244873046875
CLS,exposure,6,2,twibot20,0.6301869286431208,0.6101987626817491,0.6346244812011719,0.01998816596137165,-0.004437552558051117
CLS,exposure,6,2,ukr_rus_suspended,0.49139404296875,0.5054931640625,0.48052978515625,-0.01409912109375,0.0108642578125
CLS,exposure,7,0,covid_political,0.9414551346390336,0.9493518405490452,0.9450194747359666,-0.00789670591001157,-0.003564340096932961
CLS,exposure,7,0,election2020,0.98712158203125,0.9876708984375,0.985107421875,-0.00054931640625,0.00201416015625
CLS,exposure,7,0,facebook_page_reference,0.7593975067138672,0.720794677734375,0.7398910522460938,0.03860282897949219,0.019506454467773438
CLS,exposure,7,0,twibot20,0.6007128821478949,0.6347048017713759,0.6397291819254557,-0.033991919623481026,-0.039016299777560826
CLS,exposure,7,0,ukr_rus_suspended,0.49755859375,0.4605712890625,0.4794921875,0.0369873046875,0.01806640625
CLS,exposure,7,1,covid_political,0.941146285445602,0.9253949765805844,0.936707955819589,0.01575130886501752,0.004438329626012982
CLS,exposure,7,1,election2020,0.9862060546875,0.99188232421875,0.98828125,-0.00567626953125,-0.0020751953125
CLS,exposure,7,1,facebook_page_reference,0.7820892333984375,0.7342033386230469,0.7722892761230469,0.047885894775390625,0.009799957275390625
CLS,exposure,7,1,twibot20,0.643917719523112,0.6361384921603732,0.653895484076606,0.007779227362738839,-0.009977764553493973
CLS,exposure,7,1,ukr_rus_suspended,0.49359130859375,0.46929931640625,0.48687744140625,0.0242919921875,0.0067138671875
CLS,exposure,7,2,covid_political,0.9358317057291664,0.9354974252206308,0.9408639978479456,0.0003342805085355671,-0.0050322921187792025
CLS,exposure,7,2,election2020,0.98919677734375,0.98651123046875,0.98748779296875,0.002685546875,0.001708984375
CLS,exposure,7,2,facebook_page_reference,0.7822685241699219,0.7500114440917969,0.76983642578125,0.032257080078125,0.012432098388671875
CLS,exposure,7,2,twibot20,0.6253291236029732,0.6275007459852431,0.6346244812011719,-0.0021716223822698666,-0.009295357598198661
CLS,exposure,7,2,ukr_rus_suspended,0.49212646484375,0.47296142578125,0.48052978515625,0.0191650390625,0.0115966796875
CLS,exposure,8,0,covid_political,0.937930636935764,0.9438550030743634,0.9450194747359666,-0.0059243661385994795,-0.007088837800202641
CLS,exposure,8,0,election2020,0.985595703125,0.9849853515625,0.985107421875,0.0006103515625,0.00048828125
CLS,exposure,8,0,facebook_page_reference,0.7669715881347656,0.78424072265625,0.7398910522460938,-0.017269134521484375,0.027080535888671875
CLS,exposure,8,0,twibot20,0.6361520555284288,0.654253641764323,0.6397291819254557,-0.018101586235894196,-0.0035771263970268974
CLS,exposure,8,0,ukr_rus_suspended,0.50006103515625,0.48895263671875,0.4794921875,0.0111083984375,0.02056884765625
CLS,exposure,8,1,covid_political,0.9423223424840856,0.9354236744068286,0.936707955819589,0.006898668077257031,0.005614386664496651
CLS,exposure,8,1,election2020,0.985107421875,0.98883056640625,0.98828125,-0.00372314453125,-0.003173828125
CLS,exposure,8,1,facebook_page_reference,0.763427734375,0.7864475250244141,0.7722892761230469,-0.023019790649414062,-0.008861541748046875
CLS,exposure,8,1,twibot20,0.6512023078070746,0.6228790283203125,0.653895484076606,0.028323279486762054,-0.002693176269531472
CLS,exposure,8,1,ukr_rus_suspended,0.4725341796875,0.50555419921875,0.48687744140625,-0.03302001953125,-0.01434326171875
CLS,exposure,8,2,covid_political,0.9291150128399884,0.9416159170645254,0.9408639978479456,-0.01250090422453698,-0.01174898500795718
CLS,exposure,8,2,election2020,0.98828125,0.985382080078125,0.98748779296875,0.002899169921875,0.00079345703125
CLS,exposure,8,2,facebook_page_reference,0.7858848571777344,0.7766189575195312,0.76983642578125,0.009265899658203125,0.016048431396484375
CLS,exposure,8,2,twibot20,0.622123294406467,0.6229871114095051,0.6346244812011719,-0.0008638170030381698,-0.01250118679470491
CLS,exposure,8,2,ukr_rus_suspended,0.4951171875,0.49566650390625,0.48052978515625,-0.00054931640625,0.01458740234375
CLS,objective,1,0,covid_political,0.942273457845052,0.947469640661169,0.942273457845052,-0.005196182816117001,0.0
CLS,objective,1,0,election2020,0.990234375,0.98760986328125,0.990234375,0.00262451171875,0.0
CLS,objective,1,0,facebook_page_reference,0.7398223876953125,0.7523956298828125,0.7398223876953125,-0.0125732421875,0.0
CLS,objective,1,0,twibot20,0.6230131785074869,0.6708085801866319,0.6230131785074869,-0.04779540167914498,0.0
CLS,objective,1,0,ukr_rus_suspended,0.48846435546875,0.50933837890625,0.48846435546875,-0.0208740234375,0.0
CLS,objective,1,1,covid_political,0.9468590065285012,0.9432686699761286,0.9468590065285012,0.0035903365523726194,0.0
CLS,objective,1,1,election2020,0.98785400390625,0.9869384765625,0.98785400390625,0.00091552734375,0.0
CLS,objective,1,1,facebook_page_reference,0.7675209045410156,0.7557716369628906,0.7675209045410156,0.011749267578125,0.0
CLS,objective,1,1,twibot20,0.6360863579644096,0.6419304741753473,0.6360863579644096,-0.005844116210937722,0.0
CLS,objective,1,1,ukr_rus_suspended,0.49298095703125,0.5301513671875,0.49298095703125,-0.03717041015625,0.0
CLS,objective,1,2,covid_political,0.9412751374421297,0.9492871319806137,0.9412751374421297,-0.008011994538484002,0.0
CLS,objective,1,2,election2020,0.989990234375,0.9876708984375,0.989990234375,0.0023193359375,0.0
CLS,objective,1,2,facebook_page_reference,0.7664527893066406,0.7633590698242188,0.7664527893066406,0.003093719482421875,0.0
CLS,objective,1,2,twibot20,0.633765114678277,0.6412281460232204,0.633765114678277,-0.007463031344943416,0.0
CLS,objective,1,2,ukr_rus_suspended,0.48590087890625,0.51312255859375,0.48590087890625,-0.0272216796875,0.0
CLS,objective,2,0,covid_political,0.9416670622649016,0.94383465802228,0.942273457845052,-0.002167595757378349,-0.0006063955801504095
CLS,objective,2,0,election2020,0.98516845703125,0.98516845703125,0.990234375,0.0,-0.00506591796875
CLS,objective,2,0,facebook_page_reference,0.7575531005859375,0.7426910400390625,0.7398223876953125,0.014862060546875,0.017730712890625
CLS,objective,2,0,twibot20,0.6101913452148438,0.6180763244628906,0.6230131785074869,-0.007884979248046875,-0.012821833292643192
CLS,objective,2,0,ukr_rus_suspended,0.52764892578125,0.52789306640625,0.48846435546875,-0.000244140625,0.0391845703125
CLS,objective,2,1,covid_political,0.9314332184968172,0.9480726453993056,0.9468590065285012,-0.01663942690248843,-0.01542578803168404
CLS,objective,2,1,election2020,0.9840087890625,0.9862060546875,0.98785400390625,-0.002197265625,-0.00384521484375
CLS,objective,2,1,facebook_page_reference,0.7682037353515625,0.76068115234375,0.7675209045410156,0.0075225830078125,0.000682830810546875
CLS,objective,2,1,twibot20,0.6234277089436849,0.6275906032986112,0.6360863579644096,-0.004162894354926228,-0.012658649020724666
CLS,objective,2,1,ukr_rus_suspended,0.51678466796875,0.50970458984375,0.49298095703125,0.007080078125,0.0238037109375
CLS,objective,2,2,covid_political,0.9400445443612558,0.9424681486906828,0.9412751374421297,-0.0024236043294270093,-0.0012305930808738097
CLS,objective,2,2,election2020,0.98699951171875,0.98870849609375,0.989990234375,-0.001708984375,-0.00299072265625
CLS,objective,2,2,facebook_page_reference,0.7780570983886719,0.7722511291503906,0.7664527893066406,0.00580596923828125,0.01160430908203125
CLS,objective,2,2,twibot20,0.6427542368570964,0.631638420952691,0.633765114678277,0.011115815904405468,0.00898912217881942
CLS,objective,2,2,ukr_rus_suspended,0.49591064453125,0.4957275390625,0.48590087890625,0.00018310546875,0.010009765625
CLS,objective,3,0,covid_political,0.9386384752061632,0.9346940782335068,0.942273457845052,0.003944396972656361,-0.0036349826388888395
CLS,objective,3,0,election2020,0.9873046875,0.98614501953125,0.990234375,0.00115966796875,-0.0029296875
CLS,objective,3,0,facebook_page_reference,0.7517013549804688,0.7608566284179688,0.7398223876953125,-0.0091552734375,0.01187896728515625
CLS,objective,3,0,twibot20,0.6403903961181641,0.631949954562717,0.6230131785074869,0.008440441555447098,0.01737721761067712
CLS,objective,3,0,ukr_rus_suspended,0.50579833984375,0.49072265625,0.48846435546875,0.01507568359375,0.017333984375
CLS,objective,3,1,covid_political,0.9408091792353878,0.9413991857458044,0.9468590065285012,-0.0005900065104166297,-0.00604982729311343
CLS,objective,3,1,election2020,0.9866943359375,0.98675537109375,0.98785400390625,-6.103515625e-05,-0.00115966796875
CLS,objective,3,1,facebook_page_reference,0.7629508972167969,0.7616806030273438,0.7675209045410156,0.001270294189453125,-0.00457000732421875
CLS,objective,3,1,twibot20,0.6352051628960503,0.6245914035373263,0.6360863579644096,0.010613759358723995,-0.000881195068359264
CLS,objective,3,1,ukr_rus_suspended,0.491943359375,0.46990966796875,0.49298095703125,0.02203369140625,-0.00103759765625
CLS,objective,3,2,covid_political,0.9352758902090568,0.9223313508210358,0.9412751374421297,0.012944539388020981,-0.00599924723307288
CLS,objective,3,2,election2020,0.98516845703125,0.98724365234375,0.989990234375,-0.0020751953125,-0.00482177734375
CLS,objective,3,2,facebook_page_reference,0.7799186706542969,0.7892875671386719,0.7664527893066406,-0.009368896484375,0.01346588134765625
CLS,objective,3,2,twibot20,0.65447023179796,0.6534415351019965,0.633765114678277,0.0010286966959635047,0.020705117119683036
CLS,objective,3,2,ukr_rus_suspended,0.4603271484375,0.5130615234375,0.48590087890625,-0.052734375,-0.02557373046875
CLS,objective,4,0,covid_political,0.9502255475079572,0.9287374990957756,0.942273457845052,0.02148804841218155,0.00795208966290517
CLS,objective,4,0,election2020,0.986724853515625,0.9884033203125,0.990234375,-0.001678466796875,-0.003509521484375
CLS,objective,4,0,facebook_page_reference,0.7503089904785156,0.7565822601318359,0.7398223876953125,-0.0062732696533203125,0.010486602783203125
CLS,objective,4,0,twibot20,0.6466212802463107,0.6299154493543837,0.6230131785074869,0.01670583089192701,0.023608101738823772
CLS,objective,4,0,ukr_rus_suspended,0.46405029296875,0.48919677734375,0.48846435546875,-0.025146484375,-0.0244140625
CLS,objective,4,1,covid_political,0.9402867069950812,0.9477513631184894,0.9468590065285012,-0.0074646561234081865,-0.0065722995334199785
CLS,objective,4,1,election2020,0.98321533203125,0.983612060546875,0.98785400390625,-0.000396728515625,-0.004638671875
CLS,objective,4,1,facebook_page_reference,0.7627906799316406,0.7745208740234375,0.7675209045410156,-0.011730194091796875,-0.004730224609375
CLS,objective,4,1,twibot20,0.6352002885606554,0.6276041666666666,0.6360863579644096,0.007596121893988728,-0.0008860694037542416
CLS,objective,4,1,ukr_rus_suspended,0.48846435546875,0.46185302734375,0.49298095703125,0.026611328125,-0.0045166015625
CLS,objective,4,2,covid_political,0.94097900390625,0.9382332695855036,0.9412751374421297,0.002745734320746429,-0.0002961335358796502
CLS,objective,4,2,election2020,0.985992431640625,0.9840087890625,0.989990234375,0.001983642578125,-0.003997802734375
CLS,objective,4,2,facebook_page_reference,0.7660408020019531,0.7711296081542969,0.7664527893066406,-0.00508880615234375,-0.0004119873046875
CLS,objective,4,2,twibot20,0.6407015058729384,0.6504304673936633,0.633765114678277,-0.009728961520724888,0.006936391194661384
CLS,objective,4,2,ukr_rus_suspended,0.50286865234375,0.5150146484375,0.48590087890625,-0.01214599609375,0.0169677734375
CLS,objective,5,0,covid_political,0.9393146656177664,0.9412621392144098,0.942273457845052,-0.0019474735966433787,-0.002958792227285567
CLS,objective,5,0,election2020,0.9888916015625,0.990081787109375,0.990234375,-0.001190185546875,-0.0013427734375
CLS,objective,5,0,facebook_page_reference,0.7515907287597656,0.74835205078125,0.7398223876953125,0.003238677978515625,0.011768341064453125
CLS,objective,5,0,twibot20,0.6255986955430772,0.6282338036431208,0.6230131785074869,-0.002635108100043526,0.00258551703559029
CLS,objective,5,0,ukr_rus_suspended,0.490234375,0.484375,0.48846435546875,0.005859375,0.00177001953125
CLS,objective,5,1,covid_political,0.9440691912615742,0.9394471910264756,0.9468590065285012,0.004622000235098622,-0.0027898152669270093
CLS,objective,5,1,election2020,0.98577880859375,0.99029541015625,0.98785400390625,-0.0045166015625,-0.0020751953125
CLS,objective,5,1,facebook_page_reference,0.7637977600097656,0.7568130493164062,0.7675209045410156,0.006984710693359375,-0.00372314453125
CLS,objective,5,1,twibot20,0.6276965671115452,0.6169795989990234,0.6360863579644096,0.010716968112521763,-0.008389790852864398
CLS,objective,5,1,ukr_rus_suspended,0.52423095703125,0.50799560546875,0.49298095703125,0.0162353515625,0.03125
