model,order,rung,training_seed,target,roc_auc,fingerprint
VISION,C,5,0,ukr_rus_suspended,0.545257568359375,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347
VISION,C,5,1,ukr_rus_suspended,0.53240966796875,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347
VISION,C,5,2,ukr_rus_suspended,0.55517578125,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347
VISION,C,7,0,covid_political,0.850427252399206,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750
VISION,C,7,1,covid_political,0.8476875781611071,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750
VISION,C,7,2,covid_political,0.8566718575836664,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750
VISION,C,7,0,election2020,0.97357177734375,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef
VISION,C,7,1,election2020,0.965576171875,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef
VISION,C,7,2,election2020,0.9776611328125,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef
VISION,C,7,0,facebook_page_reference,0.8917636871337891,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe
VISION,C,7,1,facebook_page_reference,0.8868331909179688,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe
VISION,C,7,2,facebook_page_reference,0.8886489868164062,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe
VISION,C,7,0,twibot20,0.5800823635525174,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d
VISION,C,7,1,twibot20,0.582272211710612,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d
VISION,C,7,2,twibot20,0.58975707160102,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d
VISION,C,7,0,ukr_rus_suspended,0.54010009765625,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347
VISION,C,7,1,ukr_rus_suspended,0.545166015625,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347
VISION,C,7,2,ukr_rus_suspended,0.5565185546875,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347
VISION,C,9,0,covid_political,0.8363852272109398,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750
VISION,C,9,1,covid_political,0.8423235597966452,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750
VISION,C,9,2,covid_political,0.84900973275698,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750
VISION,C,9,0,election2020,0.9468994140625,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef
VISION,C,9,1,election2020,0.93792724609375,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef
VISION,C,9,2,election2020,0.947509765625,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef
VISION,C,9,0,facebook_page_reference,0.8885040283203125,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe
VISION,C,9,1,facebook_page_reference,0.8862152099609375,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe
VISION,C,9,2,facebook_page_reference,0.8867530822753906,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe
VISION,C,9,0,twibot20,0.5838883717854817,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d
VISION,C,9,1,twibot20,0.5838644239637587,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d
VISION,C,9,2,twibot20,0.5831309424506294,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d
VISION,C,9,0,ukr_rus_suspended,0.534912109375,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347
VISION,C,9,1,ukr_rus_suspended,0.560546875,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347
VISION,C,9,2,ukr_rus_suspended,0.5623779296875,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347
SAMGPT,A,1,39,covid_political,0.7427842881944444,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,1,39,election2020,0.6796875,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,1,39,ukr_rus_suspended,0.5252821180555556,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,1,39,twibot20,0.6839735243055556,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,1,39,facebook_page_reference,0.7199244941331417,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,1,40,covid_political,0.736572265625,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,1,40,election2020,0.6740451388888888,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,1,40,ukr_rus_suspended,0.5211588541666667,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,1,40,twibot20,0.6753743489583334,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,1,40,facebook_page_reference,0.7301166324932152,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,1,41,covid_political,0.7101236979166667,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,1,41,election2020,0.6137152777777778,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,1,41,ukr_rus_suspended,0.5226779513888888,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,1,41,twibot20,0.6870930989583334,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,1,41,facebook_page_reference,0.7312313854465996,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,2,39,covid_political,0.7160915798611112,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,2,39,election2020,0.6699761284722222,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,2,39,ukr_rus_suspended,0.5160590277777778,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,2,39,twibot20,0.664306640625,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,2,39,facebook_page_reference,0.7267389796855044,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,2,40,covid_political,0.7252604166666667,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,2,40,election2020,0.6455078125,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,2,40,ukr_rus_suspended,0.5171712239583334,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,2,40,twibot20,0.6857367621527777,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,2,40,facebook_page_reference,0.7279742127634099,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,2,41,covid_political,0.7291666666666667,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,2,41,election2020,0.6588541666666667,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,2,41,ukr_rus_suspended,0.515625,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,2,41,twibot20,0.6787923177083334,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,2,41,facebook_page_reference,0.7337395484115581,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,3,39,covid_political,0.7305772569444444,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,3,39,election2020,0.657009548611111,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,3,39,ukr_rus_suspended,0.5173068576388888,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,3,39,twibot20,0.6787380642361112,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,3,39,facebook_page_reference,0.7289826725634578,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,3,40,covid_political,0.728515625,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,3,40,election2020,0.6478949652777778,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,3,40,ukr_rus_suspended,0.51904296875,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,3,40,twibot20,0.692843967013889,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,3,40,facebook_page_reference,0.7293166120390325,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,3,41,covid_political,0.7255045572916666,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,3,41,election2020,0.6465928819444444,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,3,41,ukr_rus_suspended,0.5162760416666667,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,3,41,twibot20,0.687527126736111,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,3,41,facebook_page_reference,0.7343010406689017,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,4,39,covid_political,0.6978081597222222,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,4,39,election2020,0.6110026041666666,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,4,39,ukr_rus_suspended,0.5111219618055556,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,4,39,twibot20,0.6937934027777778,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,4,39,facebook_page_reference,0.7226584014307951,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,4,40,covid_political,0.7393934461805556,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,4,40,election2020,0.6669921875,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,4,40,ukr_rus_suspended,0.51904296875,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,4,40,twibot20,0.6949598524305556,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,4,40,facebook_page_reference,0.7301022896212485,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,4,41,covid_political,0.7137586805555556,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,4,41,election2020,0.6095377604166666,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,4,41,ukr_rus_suspended,0.5185004340277778,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,4,41,twibot20,0.6845974392361112,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,4,41,facebook_page_reference,0.7262956914012612,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,5,39,covid_political,0.7013888888888888,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,5,39,election2020,0.6213650173611112,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,5,39,ukr_rus_suspended,0.5094401041666667,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,5,39,twibot20,0.691921657986111,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,5,39,facebook_page_reference,0.725427386404454,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,5,40,covid_political,0.7361653645833334,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,5,40,election2020,0.6555447048611112,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,5,40,ukr_rus_suspended,0.5191243489583334,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,5,40,twibot20,0.6988661024305556,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,5,40,facebook_page_reference,0.7291456200610631,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,5,41,covid_political,0.7106119791666667,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,5,41,election2020,0.6164822048611112,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,5,41,ukr_rus_suspended,0.5178765190972222,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,5,41,twibot20,0.6794162326388888,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,5,41,facebook_page_reference,0.7305076004749361,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,6,39,covid_political,0.7338595920138888,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,6,39,election2020,0.6990288628472222,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,6,39,ukr_rus_suspended,0.5246039496527778,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,6,39,twibot20,0.6919759114583335,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,6,39,facebook_page_reference,0.7287596409043742,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,6,40,covid_political,0.7615559895833333,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,6,40,election2020,0.7052951388888888,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,6,40,ukr_rus_suspended,0.527560763888889,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,6,40,twibot20,0.7027994791666667,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,6,40,facebook_page_reference,0.7285884930256228,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,6,41,covid_political,0.7236328125,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,6,41,election2020,0.6422526041666666,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,6,41,ukr_rus_suspended,0.5240342881944444,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,6,41,twibot20,0.6918674045138888,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,6,41,facebook_page_reference,0.7329519688397989,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,7,39,covid_political,0.7201063368055555,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,7,39,election2020,0.677951388888889,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,7,39,ukr_rus_suspended,0.5261501736111112,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,7,39,twibot20,0.6860622829861112,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,7,39,facebook_page_reference,0.7268530055176405,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,7,40,covid_political,0.7657877604166667,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,7,40,election2020,0.7093098958333333,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,7,40,ukr_rus_suspended,0.5282118055555556,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,7,40,twibot20,0.6973470052083334,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,7,40,facebook_page_reference,0.7300268336426404,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,7,41,covid_political,0.7383897569444444,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,7,41,election2020,0.6631944444444444,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,7,41,ukr_rus_suspended,0.52685546875,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,7,41,twibot20,0.6905110677083334,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,7,41,facebook_page_reference,0.7327538501257184,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,8,39,covid_political,0.7510036892361112,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,8,39,election2020,0.7141384548611112,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,8,39,ukr_rus_suspended,0.5203179253472223,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,8,39,twibot20,0.7070583767361112,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,8,39,facebook_page_reference,0.7271799606381706,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,8,40,covid_political,0.7252604166666666,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,8,40,election2020,0.6414930555555556,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,8,40,ukr_rus_suspended,0.5247667100694444,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,8,40,twibot20,0.7085503472222222,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,8,40,facebook_page_reference,0.7296125429038953,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,8,41,covid_political,0.7503797743055556,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,8,41,election2020,0.6936848958333334,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,8,41,ukr_rus_suspended,0.5299479166666667,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,8,41,twibot20,0.6991916232638888,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,8,41,facebook_page_reference,0.7396653683249521,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,9,39,covid_political,0.7742513020833333,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,9,39,election2020,0.7389322916666667,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,9,39,ukr_rus_suspended,0.5209418402777779,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,9,39,twibot20,0.7025010850694444,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,9,39,facebook_page_reference,0.7255874341475096,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,9,40,covid_political,0.7421875,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,9,40,election2020,0.7025282118055556,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,9,40,ukr_rus_suspended,0.5223524305555556,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,9,40,twibot20,0.6925184461805556,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,9,40,facebook_page_reference,0.7259270172314016,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,A,9,41,covid_political,0.7610677083333334,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,A,9,41,election2020,0.7089301215277778,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,A,9,41,ukr_rus_suspended,0.5265570746527778,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,A,9,41,twibot20,0.7000054253472222,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,A,9,41,facebook_page_reference,0.7384232444324712,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,1,39,covid_political,0.8030056423611112,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,1,39,election2020,0.8097873263888888,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,1,39,ukr_rus_suspended,0.5272081163194444,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,1,39,twibot20,0.6807454427083333,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,1,39,facebook_page_reference,0.6906733292424969,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,1,40,covid_political,0.7750651041666667,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,1,40,election2020,0.7374674479166667,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,1,40,ukr_rus_suspended,0.5296495225694444,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,1,40,twibot20,0.7068956163194444,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,1,40,facebook_page_reference,0.7145059130048691,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,1,41,covid_political,0.8165147569444445,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,1,41,election2020,0.75732421875,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,1,41,ukr_rus_suspended,0.529296875,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,1,41,twibot20,0.6742350260416666,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,1,41,facebook_page_reference,0.7212448490381546,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,2,39,covid_political,0.7554253472222222,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,2,39,election2020,0.7413194444444444,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,2,39,ukr_rus_suspended,0.53125,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,2,39,twibot20,0.6900499131944444,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,2,39,facebook_page_reference,0.7177705377454502,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,2,40,covid_political,0.8069118923611112,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,2,40,election2020,0.7998046875,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,2,40,ukr_rus_suspended,0.5320095486111112,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,2,40,twibot20,0.6792805989583335,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,2,40,facebook_page_reference,0.7185471730822957,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
SAMGPT,B,2,41,covid_political,0.7809516059027778,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c
SAMGPT,B,2,41,election2020,0.7146538628472223,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d
SAMGPT,B,2,41,ukr_rus_suspended,0.5345594618055556,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77
SAMGPT,B,2,41,twibot20,0.6789008246527778,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a
SAMGPT,B,2,41,facebook_page_reference,0.7358403426325032,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972
