seed,checkpoint_update,target,roc_auc,accuracy,roc_auc_episode_std,accuracy_episode_std,episode_fingerprint,checkpoint_sha256,source_file
40,500,cora,0.8950770140955688,0.6610863095238095,0.019474655340395823,0.04907180074874959,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,7e4b4916d8c13bcbbcde1938fcf41b2353a562ee6b2d0e514117f054e035e465,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_40/all9/metrics.json
40,500,covid_political,0.7421875,0.6708984375,0.12173733650706649,0.10764721193444542,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,7e4b4916d8c13bcbbcde1938fcf41b2353a562ee6b2d0e514117f054e035e465,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_40/all9/metrics.json
40,500,election2020,0.7025282118055556,0.6360677083333333,0.14141076951634315,0.12919305621117802,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,7e4b4916d8c13bcbbcde1938fcf41b2353a562ee6b2d0e514117f054e035e465,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_40/all9/metrics.json
40,500,facebook_admin_country_top30,0.7549454222541507,0.2116102430555556,0.01466025180283111,0.02335642733365093,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,7e4b4916d8c13bcbbcde1938fcf41b2353a562ee6b2d0e514117f054e035e465,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_40/all9/metrics.json
40,500,facebook_page_category_top30,0.7259272043123404,0.17669270833333334,0.01231530152393715,0.018525118893373112,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,7e4b4916d8c13bcbbcde1938fcf41b2353a562ee6b2d0e514117f054e035e465,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_40/all9/metrics.json
40,500,facebook_verified,0.5386284722222223,0.5208333333333333,0.12944063199602013,0.09934716914687511,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,7e4b4916d8c13bcbbcde1938fcf41b2353a562ee6b2d0e514117f054e035e465,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_40/all9/metrics.json
40,500,pubmed,0.789695457175926,0.6282552083333334,0.06177487956062366,0.08560771308922159,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,7e4b4916d8c13bcbbcde1938fcf41b2353a562ee6b2d0e514117f054e035e465,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_40/all9/metrics.json
40,500,twibot20,0.6925184461805556,0.6175130208333334,0.1265936617752983,0.10797609098579876,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,7e4b4916d8c13bcbbcde1938fcf41b2353a562ee6b2d0e514117f054e035e465,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_40/all9/metrics.json
40,500,ukr_rus_suspended,0.5223524305555556,0.5188802083333333,0.1313507950465521,0.10297671707538457,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,7e4b4916d8c13bcbbcde1938fcf41b2353a562ee6b2d0e514117f054e035e465,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_40/all9/metrics.json
41,500,cora,0.8964695198826059,0.6572730654761905,0.02107647552509114,0.049608163962919664,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,9a6292b07f0cbeb757052b765fad7b5145d60685bb46696377201cc31649855c,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_41/all9/metrics.json
41,500,covid_political,0.7610677083333334,0.681640625,0.1154666254935709,0.1066129261717494,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,9a6292b07f0cbeb757052b765fad7b5145d60685bb46696377201cc31649855c,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_41/all9/metrics.json
41,500,election2020,0.7089301215277778,0.6341145833333333,0.12588701559087057,0.12493846910776572,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,9a6292b07f0cbeb757052b765fad7b5145d60685bb46696377201cc31649855c,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_41/all9/metrics.json
41,500,facebook_admin_country_top30,0.7475268523507343,0.20913628472222223,0.014734207995113527,0.024740198483165797,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,9a6292b07f0cbeb757052b765fad7b5145d60685bb46696377201cc31649855c,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_41/all9/metrics.json
41,500,facebook_page_category_top30,0.7384232132523149,0.18799913194444445,0.013707788907501706,0.018543801035319413,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,9a6292b07f0cbeb757052b765fad7b5145d60685bb46696377201cc31649855c,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_41/all9/metrics.json
41,500,facebook_verified,0.552517361111111,0.5354817708333333,0.12778428579987858,0.10716993977109554,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,9a6292b07f0cbeb757052b765fad7b5145d60685bb46696377201cc31649855c,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_41/all9/metrics.json
41,500,pubmed,0.8101897063078703,0.6399739583333334,0.05615515973455101,0.08080912693796495,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,9a6292b07f0cbeb757052b765fad7b5145d60685bb46696377201cc31649855c,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_41/all9/metrics.json
41,500,twibot20,0.7000054253472222,0.6214192708333334,0.12237459607528323,0.10219958212410055,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,9a6292b07f0cbeb757052b765fad7b5145d60685bb46696377201cc31649855c,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_41/all9/metrics.json
41,500,ukr_rus_suspended,0.5265570746527778,0.5133463541666666,0.12138559505655444,0.09249707287552535,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,9a6292b07f0cbeb757052b765fad7b5145d60685bb46696377201cc31649855c,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_500/seed_41/all9/metrics.json
39,60,cora,0.8941631014384921,0.6585751488095238,0.02222505526731619,0.04766433901968062,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,7a58a86ee11d9d65f2acba567f5fa5ff14e6468f2feb4cc98df1872ee249c8f2,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_39/all9/metrics.json
39,60,covid_political,0.8001302083333333,0.71875,0.10475351425041918,0.09641427817429593,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,7a58a86ee11d9d65f2acba567f5fa5ff14e6468f2feb4cc98df1872ee249c8f2,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_39/all9/metrics.json
39,60,election2020,0.8272026909722222,0.7535807291666667,0.10944320750859687,0.14584761307571706,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,7a58a86ee11d9d65f2acba567f5fa5ff14e6468f2feb4cc98df1872ee249c8f2,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_39/all9/metrics.json
39,60,facebook_admin_country_top30,0.7565254455020753,0.21662326388888892,0.015389913086269877,0.025556374266527352,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,7a58a86ee11d9d65f2acba567f5fa5ff14e6468f2feb4cc98df1872ee249c8f2,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_39/all9/metrics.json
39,60,facebook_page_category_top30,0.7303476462723499,0.18198784722222222,0.013207624859587132,0.020489609448175853,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,7a58a86ee11d9d65f2acba567f5fa5ff14e6468f2feb4cc98df1872ee249c8f2,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_39/all9/metrics.json
39,60,facebook_verified,0.5324978298611112,0.5110677083333333,0.13174408509137633,0.10437765705357997,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,7a58a86ee11d9d65f2acba567f5fa5ff14e6468f2feb4cc98df1872ee249c8f2,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_39/all9/metrics.json
39,60,pubmed,0.8091588903356481,0.6447482638888888,0.06039553160093202,0.07999680595885769,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,7a58a86ee11d9d65f2acba567f5fa5ff14e6468f2feb4cc98df1872ee249c8f2,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_39/all9/metrics.json
39,60,twibot20,0.675537109375,0.5973307291666667,0.12446405027709882,0.11070705312541111,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,7a58a86ee11d9d65f2acba567f5fa5ff14e6468f2feb4cc98df1872ee249c8f2,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_39/all9/metrics.json
39,60,ukr_rus_suspended,0.5105794270833333,0.5035807291666666,0.11311021106455779,0.08655633241322645,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,7a58a86ee11d9d65f2acba567f5fa5ff14e6468f2feb4cc98df1872ee249c8f2,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_39/all9/metrics.json
40,60,cora,0.8995451750578702,0.6712239583333334,0.018898189819504627,0.04905323150526343,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,fc0b145fa8059bcc62151790e12e04346af2556fb1674f57be2eca4348c7bc0d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_40/all9/metrics.json
40,60,covid_political,0.7635633680555556,0.6878255208333334,0.11507600535969614,0.10192752099425631,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,fc0b145fa8059bcc62151790e12e04346af2556fb1674f57be2eca4348c7bc0d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_40/all9/metrics.json
40,60,election2020,0.7703993055555556,0.6891276041666666,0.13286576276174655,0.1499947454378209,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,fc0b145fa8059bcc62151790e12e04346af2556fb1674f57be2eca4348c7bc0d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_40/all9/metrics.json
40,60,facebook_admin_country_top30,0.7606430657826468,0.21718750000000003,0.014446809798898352,0.02462104642166995,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,fc0b145fa8059bcc62151790e12e04346af2556fb1674f57be2eca4348c7bc0d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_40/all9/metrics.json
40,60,facebook_page_category_top30,0.731554349507104,0.18003472222222222,0.012409239062898621,0.018706305817047107,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,fc0b145fa8059bcc62151790e12e04346af2556fb1674f57be2eca4348c7bc0d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_40/all9/metrics.json
40,60,facebook_verified,0.533420138888889,0.5188802083333333,0.12552671061091322,0.09877577614684722,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,fc0b145fa8059bcc62151790e12e04346af2556fb1674f57be2eca4348c7bc0d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_40/all9/metrics.json
40,60,pubmed,0.8070203993055556,0.6453993055555556,0.058461634727439,0.07990805136521176,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,fc0b145fa8059bcc62151790e12e04346af2556fb1674f57be2eca4348c7bc0d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_40/all9/metrics.json
40,60,twibot20,0.679660373263889,0.6087239583333334,0.1326242202712321,0.10945991735433501,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,fc0b145fa8059bcc62151790e12e04346af2556fb1674f57be2eca4348c7bc0d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_40/all9/metrics.json
40,60,ukr_rus_suspended,0.5138888888888888,0.5130208333333334,0.13302856751084177,0.10242974461028097,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,fc0b145fa8059bcc62151790e12e04346af2556fb1674f57be2eca4348c7bc0d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_40/all9/metrics.json
41,60,cora,0.9005223834325397,0.6651785714285714,0.020813570252788606,0.05090377154885598,6a5978a16a6f645fba85eda93a4f752cad8b31ac37675eb96b205edfdb2110ea,881f9ff8108763fd2ce2447aee4d9d117268b8a1f7dd21226c50b2bb0f6c3a8d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_41/all9/metrics.json
41,60,covid_political,0.7924262152777777,0.7099609375,0.10691097170984817,0.1021159482086625,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,881f9ff8108763fd2ce2447aee4d9d117268b8a1f7dd21226c50b2bb0f6c3a8d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_41/all9/metrics.json
41,60,election2020,0.8056098090277777,0.728515625,0.11244448236749861,0.1354434785691817,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,881f9ff8108763fd2ce2447aee4d9d117268b8a1f7dd21226c50b2bb0f6c3a8d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_41/all9/metrics.json
41,60,facebook_admin_country_top30,0.7550580761594029,0.21729600694444445,0.014927745941266895,0.024786967436711837,236ea2a921973c62a81291ab9530bdf3f0387d557c687fe066f027009ededc0a,881f9ff8108763fd2ce2447aee4d9d117268b8a1f7dd21226c50b2bb0f6c3a8d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_41/all9/metrics.json
41,60,facebook_page_category_top30,0.7427836645913155,0.19127604166666667,0.013689782692871091,0.018328939712534114,91f8db404ad7e12ff81855bb655f207e71bb4fbe44843382dfacaf453aa79972,881f9ff8108763fd2ce2447aee4d9d117268b8a1f7dd21226c50b2bb0f6c3a8d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_41/all9/metrics.json
41,60,facebook_verified,0.5409071180555556,0.5276692708333333,0.13287286285015265,0.10959009361975476,c05d74c7e846fa494470b952777ca592d1bc0848834db62ebb683e4788ba1468,881f9ff8108763fd2ce2447aee4d9d117268b8a1f7dd21226c50b2bb0f6c3a8d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_41/all9/metrics.json
41,60,pubmed,0.8242730034722221,0.6610243055555556,0.054078940920923024,0.07982246868367389,0fe1a91129de7c478bbb72f1d57f4e4d7baddf824edc783496ff5a1c96abd413,881f9ff8108763fd2ce2447aee4d9d117268b8a1f7dd21226c50b2bb0f6c3a8d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_41/all9/metrics.json
41,60,twibot20,0.6761338975694444,0.5934244791666666,0.12681087411472092,0.10814213060100672,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,881f9ff8108763fd2ce2447aee4d9d117268b8a1f7dd21226c50b2bb0f6c3a8d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_41/all9/metrics.json
41,60,ukr_rus_suspended,0.5119086371527778,0.5123697916666667,0.12284792867471486,0.09460504291996286,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,881f9ff8108763fd2ce2447aee4d9d117268b8a1f7dd21226c50b2bb0f6c3a8d,/Users/philipp/projects/gfm/prodigy/scripts/experiments/analysis/synthesis/cross_experiment/native_model_result_matrix/data/samgpt_all9_saturation_raw/update_60/seed_41/all9/metrics.json
