protocol,model,objective,comparison,order,source_count,previous_source_count,added_sources,model_id,physical_model_id,reference_model_id,sources,target,target_seen,role,training_seed,checkpoint_step,stream,metric,value,reference_value,gain
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,7,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",ordB_r7,ordB_r7,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,40,500,original,roc_auc,0.7571614583333333,0.7750651041666667,-0.01790364583333348
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,7,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",ordB_r7,ordB_r7,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,40,500,original,accuracy,0.6829427083333333,0.697265625,-0.01432291666666674
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,7,6.0,covid,ordB_r7,ordB_r7,ordB_r6,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,40,500,original,roc_auc,0.6981336805555556,0.7342122395833334,-0.03607855902777779
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,7,6.0,covid,ordB_r7,ordB_r7,ordB_r6,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,40,500,original,accuracy,0.6315104166666667,0.6608072916666666,-0.02929687499999989
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,7,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",ordB_r7,ordB_r7,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,40,500,original,roc_auc,0.6981336805555556,0.7374674479166667,-0.03933376736111116
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,7,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",ordB_r7,ordB_r7,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,40,500,original,accuracy,0.6315104166666667,0.666015625,-0.03450520833333326
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,7,6.0,covid,ordB_r7,ordB_r7,ordB_r6,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,40,500,original,roc_auc,0.5238715277777778,0.522732204861111,0.0011393229166667407
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,7,6.0,covid,ordB_r7,ordB_r7,ordB_r6,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,40,500,original,accuracy,0.5139973958333333,0.517578125,-0.0035807291666667407
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,7,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",ordB_r7,ordB_r7,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,40,500,original,roc_auc,0.5238715277777778,0.5296495225694444,-0.00577799479166663
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,7,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",ordB_r7,ordB_r7,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,40,500,original,accuracy,0.5139973958333333,0.5188802083333333,-0.0048828125
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,7,6.0,covid,ordB_r7,ordB_r7,ordB_r6,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,40,500,original,roc_auc,0.7023383246527779,0.6957736545138888,0.006564670138889062
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,7,6.0,covid,ordB_r7,ordB_r7,ordB_r6,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,40,500,original,accuracy,0.6171875,0.6162109375,0.0009765625
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,7,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",ordB_r7,ordB_r7,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,40,500,original,roc_auc,0.7023383246527779,0.7068956163194444,-0.004557291666666519
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,7,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",ordB_r7,ordB_r7,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,40,500,original,accuracy,0.6171875,0.6315104166666667,-0.01432291666666674
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,7,6.0,covid,ordB_r7,ordB_r7,ordB_r6,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",covid_political,True,incumbent,41,500,original,roc_auc,0.7535807291666667,0.7566731770833333,-0.0030924479166665186
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,7,6.0,covid,ordB_r7,ordB_r7,ordB_r6,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",covid_political,True,incumbent,41,500,original,accuracy,0.6826171875,0.6839192708333334,-0.0013020833333333703
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,7,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",ordB_r7,ordB_r7,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,41,500,original,roc_auc,0.7535807291666667,0.8165147569444445,-0.06293402777777779
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,7,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",ordB_r7,ordB_r7,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,41,500,original,accuracy,0.6826171875,0.7259114583333333,-0.04329427083333326
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,7,6.0,covid,ordB_r7,ordB_r7,ordB_r6,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,41,500,original,roc_auc,0.7196180555555556,0.7019856770833334,0.01763237847222221
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,7,6.0,covid,ordB_r7,ordB_r7,ordB_r6,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,41,500,original,accuracy,0.6510416666666666,0.6399739583333334,0.01106770833333326
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,7,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",ordB_r7,ordB_r7,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,41,500,original,roc_auc,0.7196180555555556,0.75732421875,-0.03770616319444442
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,7,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",ordB_r7,ordB_r7,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,41,500,original,accuracy,0.6510416666666666,0.6868489583333334,-0.03580729166666674
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,7,6.0,covid,ordB_r7,ordB_r7,ordB_r6,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,41,500,original,roc_auc,0.5245225694444444,0.5238172743055556,0.0007052951388888395
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,7,6.0,covid,ordB_r7,ordB_r7,ordB_r6,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,41,500,original,accuracy,0.5162760416666667,0.5218098958333333,-0.005533854166666519
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,7,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",ordB_r7,ordB_r7,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,41,500,original,roc_auc,0.5245225694444444,0.529296875,-0.00477430555555558
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,7,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",ordB_r7,ordB_r7,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,41,500,original,accuracy,0.5162760416666667,0.521484375,-0.005208333333333259
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,7,6.0,covid,ordB_r7,ordB_r7,ordB_r6,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,41,500,original,roc_auc,0.694308810763889,0.6878526475694445,0.00645616319444442
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,7,6.0,covid,ordB_r7,ordB_r7,ordB_r6,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,41,500,original,accuracy,0.6171875,0.6139322916666667,0.0032552083333332593
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,7,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",ordB_r7,ordB_r7,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,41,500,original,roc_auc,0.694308810763889,0.6742350260416666,0.02007378472222232
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,7,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid",ordB_r7,ordB_r7,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,41,500,original,accuracy,0.6171875,0.6064453125,0.0107421875
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",covid_political,True,incumbent,39,500,original,roc_auc,0.7248263888888888,0.7599283854166666,-0.03510199652777779
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",covid_political,True,incumbent,39,500,original,accuracy,0.6591796875,0.6871744791666666,-0.02799479166666663
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,39,500,original,roc_auc,0.7248263888888888,0.8030056423611112,-0.07817925347222232
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,39,500,original,accuracy,0.6591796875,0.7180989583333333,-0.05891927083333326
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,39,500,original,roc_auc,0.6720106336805556,0.7562391493055556,-0.084228515625
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,39,500,original,accuracy,0.6103515625,0.6822916666666666,-0.07194010416666663
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,39,500,original,roc_auc,0.6720106336805556,0.8097873263888888,-0.13777669270833326
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,39,500,original,accuracy,0.6103515625,0.7307942708333333,-0.12044270833333326
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,39,500,original,roc_auc,0.5270182291666666,0.5257161458333333,0.0013020833333333703
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,39,500,original,accuracy,0.5221354166666666,0.5179036458333333,0.00423177083333337
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,39,500,original,roc_auc,0.5270182291666666,0.5272081163194444,-0.00018988715277779011
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,39,500,original,accuracy,0.5221354166666666,0.515625,0.00651041666666663
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,39,500,original,roc_auc,0.7033148871527778,0.6998969184027778,0.00341796875
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,39,500,original,accuracy,0.6236979166666667,0.619140625,0.004557291666666741
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,39,500,original,roc_auc,0.7033148871527778,0.6807454427083333,0.02256944444444453
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,39,500,original,accuracy,0.6236979166666667,0.6142578125,0.00944010416666674
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",covid_political,True,incumbent,40,500,original,roc_auc,0.7734375,0.7571614583333333,0.01627604166666674
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",covid_political,True,incumbent,40,500,original,accuracy,0.6917317708333334,0.6829427083333333,0.008789062500000111
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,40,500,original,roc_auc,0.7734375,0.7750651041666667,-0.0016276041666667407
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,40,500,original,accuracy,0.6917317708333334,0.697265625,-0.00553385416666663
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,40,500,original,roc_auc,0.7053493923611112,0.6981336805555556,0.00721571180555558
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,40,500,original,accuracy,0.6344401041666666,0.6315104166666667,0.002929687499999889
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,40,500,original,roc_auc,0.7053493923611112,0.7374674479166667,-0.03211805555555558
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,40,500,original,accuracy,0.6344401041666666,0.666015625,-0.03157552083333337
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,40,500,original,roc_auc,0.5284288194444445,0.5238715277777778,0.004557291666666741
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,40,500,original,accuracy,0.5139973958333333,0.5139973958333333,0.0
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,40,500,original,roc_auc,0.5284288194444445,0.5296495225694444,-0.001220703124999889
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,40,500,original,accuracy,0.5139973958333333,0.5188802083333333,-0.0048828125
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,40,500,original,roc_auc,0.6955023871527777,0.7023383246527779,-0.006835937500000222
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,40,500,original,accuracy,0.6184895833333333,0.6171875,0.0013020833333332593
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,40,500,original,roc_auc,0.6955023871527777,0.7068956163194444,-0.01139322916666674
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,40,500,original,accuracy,0.6184895833333333,0.6315104166666667,-0.013020833333333481
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",covid_political,True,incumbent,41,500,original,roc_auc,0.7678493923611112,0.7535807291666667,0.01426866319444442
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",covid_political,True,incumbent,41,500,original,accuracy,0.6884765625,0.6826171875,0.005859375
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,41,500,original,roc_auc,0.7678493923611112,0.8165147569444445,-0.04866536458333337
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",covid_political,True,newcomer,41,500,original,accuracy,0.6884765625,0.7259114583333333,-0.03743489583333326
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,41,500,original,roc_auc,0.725124782986111,0.7196180555555556,0.005506727430555469
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",election2020,True,incumbent,41,500,original,accuracy,0.6555989583333334,0.6510416666666666,0.004557291666666741
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,41,500,original,roc_auc,0.725124782986111,0.75732421875,-0.03219943576388895
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",election2020,True,newcomer,41,500,original,accuracy,0.6555989583333334,0.6868489583333334,-0.03125
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,41,500,original,roc_auc,0.5247938368055556,0.5245225694444444,0.00027126736111116045
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,41,500,original,accuracy,0.5146484375,0.5162760416666667,-0.0016276041666667407
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,41,500,original,roc_auc,0.5247938368055556,0.529296875,-0.00450303819444442
samgpt_ladder,SAMGPT,GraphCL,versus_first_source,B,8,1.0,"election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm",ordB_r8,ordB_r8,ss_ukr_rus_suspended,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",ukr_rus_suspended,True,incumbent,41,500,original,accuracy,0.5146484375,0.521484375,-0.0068359375
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,41,500,original,roc_auc,0.6880696614583334,0.694308810763889,-0.00623914930555558
samgpt_ladder,SAMGPT,GraphCL,adjacent_rung,B,8,7.0,midterm,ordB_r8,ordB_r8,ordB_r7,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,ukr_rus,ukr_rus_suspended",twibot20,False,unseen,41,500,original,accuracy,0.6129557291666667,0.6171875,-0.004231770833333259
