dataset,model,negative_kind,scorer,auc,average_precision,hits_at_50,orientation,n_pairs,n_positive,endpoint_permutation_auc,endpoint_sensitivity,leakage_edges
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r7,degree_matched,encoder_cosine,0.6997127551020408,0.6716067141239113,0.8,1,2800,1400,0.492882875,0.999498997995992,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r7,random,encoder_cosine,0.7383785714285714,0.7180546238289076,0.84,1,2800,1400,0.494360625,0.9992492492492493,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r7,hard_2hop,encoder_cosine,0.7056826530612245,0.6841965400215039,0.9,-1,2800,1400,0.499179125,0.9994993742177722,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r8,degree_matched,encoder_cosine,0.6940454081632653,0.6698255317284512,0.86,1,2800,1400,0.493563125,0.999498997995992,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r8,random,encoder_cosine,0.7006382653061225,0.6837979093865124,0.8,1,2800,1400,0.50036375,0.9992492492492493,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordA_r8,hard_2hop,encoder_cosine,0.7170795918367346,0.7226259166790385,0.98,-1,2800,1400,0.50014275,0.9994993742177722,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,degree_matched,encoder_cosine,0.5659877551020408,0.5394772212345357,0.52,1,2800,1400,0.4823205,0.999498997995992,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,random,encoder_cosine,0.5705867346938776,0.5485056019355689,0.54,1,2800,1400,0.498269375,0.9992492492492493,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,hard_2hop,encoder_cosine,0.7047515306122449,0.6453039409830431,0.64,-1,2800,1400,0.492029875,0.9994993742177722,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,degree_matched,encoder_cosine,0.6418385204081632,0.6228200800587114,0.8,1,2800,1400,0.501029125,0.999498997995992,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,random,encoder_cosine,0.623031887755102,0.5881751881984331,0.58,1,2800,1400,0.5054025,0.9992492492492493,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,hard_2hop,encoder_cosine,0.5459168367346938,0.5337081016584898,0.52,-1,2800,1400,0.50471175,0.9994993742177722,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,degree_matched,encoder_cosine,0.6398005102040817,0.6423071652291913,0.86,1,2800,1400,0.489613875,0.999498997995992,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,random,encoder_cosine,0.6181413265306123,0.6063905112327548,0.58,1,2800,1400,0.49321675,0.9992492492492493,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,hard_2hop,encoder_cosine,0.6387339285714285,0.6501899529946497,0.9,-1,2800,1400,0.494338625,0.9994993742177722,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r4,degree_matched,encoder_cosine,0.6283688775510204,0.6120836425432103,0.74,1,2800,1400,0.495874125,0.999498997995992,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r4,random,encoder_cosine,0.5789586734693878,0.5442363599708513,0.48,1,2800,1400,0.49233625,0.9992492492492493,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r4,hard_2hop,encoder_cosine,0.7044566326530612,0.7005097250607492,0.84,-1,2800,1400,0.50283375,0.9994993742177722,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r5,degree_matched,encoder_cosine,0.6655576530612245,0.6264371666279499,0.62,1,2800,1400,0.495533625,0.999498997995992,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r5,random,encoder_cosine,0.580304081632653,0.5397522856759946,0.36,1,2800,1400,0.49595925,0.9992492492492493,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r5,hard_2hop,encoder_cosine,0.7430265306122449,0.7273241332337876,0.94,-1,2800,1400,0.50549175,0.9994993742177722,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r6,degree_matched,encoder_cosine,0.6904204081632653,0.6626160614385307,0.8,1,2800,1400,0.493161875,0.999498997995992,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r6,random,encoder_cosine,0.6902553571428571,0.6687053358692615,0.78,1,2800,1400,0.4963835,0.9992492492492493,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r6,hard_2hop,encoder_cosine,0.7058918367346939,0.7092145733253601,0.98,-1,2800,1400,0.50173075,0.9994993742177722,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r7,degree_matched,encoder_cosine,0.695798724489796,0.6520663617319326,0.74,1,2800,1400,0.492736375,0.999498997995992,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r7,random,encoder_cosine,0.7090857142857143,0.6741439135936719,0.72,1,2800,1400,0.493020125,0.9992492492492493,0.0
midterm,fixed10k__nm_ladder_fx10k_h2m_ordC_r7,hard_2hop,encoder_cosine,0.7244239795918367,0.7160973464406098,0.96,-1,2800,1400,0.5035905,0.9994993742177722,0.0
