setting,task,order,rung,target,sources,n_sources,total_updates,log_n_sources,log_total_updates,target_in_sources,observed_auc,constituent_scores,best,second_best,mean,median,mean_rest,score_std,score_range,profile_diversity,trajectory
fixed_exposure_classification,classification,A,3,election2020,"ukr_rus,covid,midterm",3,30000,1.0986122886681098,10.308952660644293,0,0.985688,0.984552;0.982676;0.976084,0.984552,0.982676,0.9811039999999999,0.982676,0.9793799999999999,0.0036313582399243927,0.008468000000000031,0.04671000970640866,election2020|A
fixed_exposure_classification,classification,A,4,election2020,"ukr_rus,covid,midterm,covid_political",4,40000,1.3862943611198906,10.596634733096073,0,0.976948,0.984552;0.982676;0.980246;0.976084,0.984552,0.982676,0.9808895,0.9814609999999999,0.9796686666666666,0.0031667179776544824,0.008468000000000031,0.04763063936357864,election2020|A
fixed_exposure_classification,classification,A,5,election2020,"ukr_rus,covid,midterm,covid_political,election2020",5,50000,1.6094379124341003,10.819778284410283,1,0.982552,0.984972;0.984552;0.982676;0.980246;0.976084,0.984972,0.984552,0.981706,0.982676,0.9808895,0.0032694297973805864,0.008888000000000007,0.04493088555548444,election2020|A
fixed_exposure_classification,classification,A,6,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",6,60000,1.791759469228055,11.002099841204238,1,0.981588,0.984972;0.984552;0.982676;0.980246;0.976084;0.885064,0.984972,0.984552,0.965599,0.9814609999999999,0.9617243999999999,0.036139796453033106,0.09990799999999989,0.062195798538268655,election2020|A
fixed_exposure_classification,classification,A,7,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,70000,1.9459101490553132,11.156250521031495,1,0.978086,0.984972;0.984552;0.982676;0.980246;0.979368;0.976084;0.885064,0.984972,0.984552,0.9675659999999999,0.980246,0.964665,0.0338040806158918,0.09990799999999989,0.05855409449839891,election2020|A
fixed_exposure_classification,classification,A,8,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",8,80000,2.0794415416798357,11.289781913656018,1,0.983344,0.984972;0.984552;0.982676;0.980246;0.979368;0.976084;0.885064;0.798974,0.984972,0.984552,0.946492,0.979807,0.9409948571428571,0.06409891352433358,0.18599799999999989,0.07271680283038202,election2020|A
fixed_exposure_classification,classification,C,2,election2020,"election2020,covid_political",2,20000,0.6931471805599453,9.903487552536127,1,0.982296,0.984972;0.980246,0.984972,0.980246,0.982609,0.982609,0.980246,0.002363000000000004,0.004726000000000008,0.027957535848696386,election2020|C
fixed_exposure_classification,classification,C,3,election2020,"election2020,covid_political,cp_hk",3,30000,1.0986122886681098,10.308952660644293,1,0.983736,0.984972;0.980246;0.798974,0.984972,0.980246,0.9213973333333333,0.980246,0.88961,0.08658786742314929,0.18599799999999989,0.09722632278828518,election2020|C
fixed_exposure_classification,classification,C,4,election2020,"election2020,covid_political,cp_hk,ukr_rus_suspended",4,40000,1.3862943611198906,10.596634733096073,1,0.973458,0.984972;0.980246;0.885064;0.798974,0.984972,0.980246,0.9123140000000001,0.932655,0.8880946666666668,0.07661993814928325,0.18599799999999989,0.09090837706140266,election2020|C
fixed_exposure_classification,classification,C,5,election2020,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm",5,50000,1.6094379124341003,10.819778284410283,1,0.981014,0.984972;0.980246;0.976084;0.885064;0.798974,0.984972,0.980246,0.9250680000000001,0.976084,0.9100920000000001,0.07312420940837577,0.18599799999999989,0.08031032927618857,election2020|C
fixed_exposure_classification,classification,C,6,election2020,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20",6,60000,1.791759469228055,11.002099841204238,1,0.982858,0.984972;0.980246;0.979368;0.976084;0.885064;0.798974,0.984972,0.980246,0.9341180000000001,0.977726,0.9239472000000001,0.06975292706880952,0.18599799999999989,0.08006116696563148,election2020|C
fixed_exposure_classification,classification,C,7,election2020,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20,ukr_rus",7,70000,1.9459101490553132,11.156250521031495,1,0.984692,0.984972;0.984552;0.980246;0.979368;0.976084;0.885064;0.798974,0.984972,0.984552,0.9413228571428572,0.979368,0.9340480000000001,0.0669467203921544,0.18599799999999989,0.07751163509473,election2020|C
fixed_exposure_classification,classification,C,8,election2020,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20,ukr_rus,covid",8,80000,2.0794415416798357,11.289781913656018,1,0.983344,0.984972;0.984552;0.982676;0.980246;0.979368;0.976084;0.885064;0.798974,0.984972,0.984552,0.946492,0.979807,0.9409948571428571,0.06409891352433358,0.18599799999999989,0.07271680283038202,election2020|C
fixed_exposure_classification,classification,A,2,twibot20,"ukr_rus,covid",2,20000,0.6931471805599453,9.903487552536127,0,0.6280235277777778,0.630633625;0.60161275,0.630633625,0.6016127499999999,0.6161231875,0.6161231875,0.6016127499999999,0.014510437500000029,0.029020875000000057,0.014613060867100215,twibot20|A
fixed_exposure_classification,classification,A,3,twibot20,"ukr_rus,covid,midterm",3,30000,1.0986122886681098,10.308952660644293,0,0.6323104444444445,0.630633625;0.60161275;0.525239486111,0.630633625,0.6016127499999999,0.5858286203703703,0.6016127499999999,0.5634261180555555,0.04445098565953522,0.10539413888888882,0.04671000970640866,twibot20|A
fixed_exposure_classification,classification,A,4,twibot20,"ukr_rus,covid,midterm,covid_political",4,40000,1.3862943611198906,10.596634733096073,0,0.6012166805555555,0.630633625;0.60161275;0.525239486111;0.522752680556,0.630633625,0.6016127499999999,0.5700596354166667,0.5634261180555555,0.5498683055555555,0.04720063827946138,0.1078809444444444,0.04763063936357864,twibot20|A
fixed_exposure_classification,classification,A,5,twibot20,"ukr_rus,covid,midterm,covid_political,election2020",5,50000,1.6094379124341003,10.819778284410283,0,0.5954733055555556,0.630633625;0.60161275;0.525239486111;0.522752680556;0.521764625,0.630633625,0.6016127499999999,0.5604006333333333,0.5252394861111112,0.5428423854166666,0.046427421726542115,0.108869,0.04493088555548444,twibot20|A
fixed_exposure_classification,classification,A,6,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",6,60000,1.791759469228055,11.002099841204238,0,0.5889944166666666,0.630633625;0.60161275;0.567225722222;0.525239486111;0.522752680556;0.521764625,0.630633625,0.6016127499999999,0.5615381481481482,0.5462326041666666,0.5477190527777778,0.04245850060056421,0.108869,0.062195798538268655,twibot20|A
fixed_exposure_classification,classification,A,7,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,70000,1.9459101490553132,11.156250521031495,1,0.619304875,0.630633625;0.628981916667;0.60161275;0.567225722222;0.525239486111;0.522752680556;0.521764625,0.630633625,0.6289819166666667,0.5711729722222222,0.5672257222222221,0.5612628634259259,0.04584944104177075,0.108869,0.05855409449839891,twibot20|A
fixed_exposure_classification,classification,A,8,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",8,80000,2.0794415416798357,11.289781913656018,1,0.567819625,0.630633625;0.628981916667;0.60161275;0.578678513889;0.567225722222;0.525239486111;0.522752680556;0.521764625,0.630633625,0.6289819166666667,0.5721111649305555,0.5729521180555555,0.5637508134920635,0.04295999624381093,0.108869,0.07271680283038202,twibot20|A
fixed_exposure_classification,classification,C,2,twibot20,"election2020,covid_political",2,20000,0.6931471805599453,9.903487552536127,0,0.5299366666666667,0.522752680556;0.521764625,0.5227526805555556,0.521764625,0.5222586527777777,0.5222586527777777,0.521764625,0.0004940277777777946,0.0009880555555555892,0.027957535848696386,twibot20|C
fixed_exposure_classification,classification,C,3,twibot20,"election2020,covid_political,cp_hk",3,30000,1.0986122886681098,10.308952660644293,0,0.5871012777777778,0.578678513889;0.522752680556;0.521764625,0.5786785138888889,0.5227526805555556,0.5410652731481481,0.5227526805555556,0.5222586527777777,0.026599636247022957,0.05691388888888893,0.09722632278828518,twibot20|C
fixed_exposure_classification,classification,C,4,twibot20,"election2020,covid_political,cp_hk,ukr_rus_suspended",4,40000,1.3862943611198906,10.596634733096073,0,0.5722259444444444,0.578678513889;0.567225722222;0.522752680556;0.521764625,0.5786785138888889,0.5672257222222221,0.5476053854166666,0.5449892013888888,0.5372476759259258,0.025670502367696885,0.05691388888888893,0.09090837706140266,twibot20|C
fixed_exposure_classification,classification,C,5,twibot20,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm",5,50000,1.6094379124341003,10.819778284410283,0,0.5552485972222222,0.578678513889;0.567225722222;0.525239486111;0.522752680556;0.521764625,0.5786785138888889,0.5672257222222221,0.5431322055555555,0.5252394861111112,0.5342456284722222,0.02464177562042445,0.05691388888888893,0.08031032927618857,twibot20|C
fixed_exposure_classification,classification,C,6,twibot20,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20",6,60000,1.791759469228055,11.002099841204238,1,0.5959828611111111,0.628981916667;0.578678513889;0.567225722222;0.525239486111;0.522752680556;0.521764625,0.6289819166666667,0.5786785138888889,0.5574404907407408,0.5462326041666666,0.5431322055555555,0.0391107322799732,0.10721729166666671,0.08006116696563148,twibot20|C
fixed_exposure_classification,classification,C,7,twibot20,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20,ukr_rus",7,70000,1.9459101490553132,11.156250521031495,1,0.562452875,0.630633625;0.628981916667;0.578678513889;0.567225722222;0.525239486111;0.522752680556;0.521764625,0.630633625,0.6289819166666667,0.5678966527777777,0.5672257222222221,0.5574404907407408,0.044352181308468686,0.108869,0.07751163509473,twibot20|C
fixed_exposure_classification,classification,C,8,twibot20,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20,ukr_rus,covid",8,80000,2.0794415416798357,11.289781913656018,1,0.567819625,0.630633625;0.628981916667;0.60161275;0.578678513889;0.567225722222;0.525239486111;0.522752680556;0.521764625,0.630633625,0.6289819166666667,0.5721111649305555,0.5729521180555555,0.5637508134920635,0.04295999624381093,0.108869,0.07271680283038202,twibot20|C
fixed_exposure_classification,classification,A,2,ukr_rus_suspended,"ukr_rus,covid",2,20000,0.6931471805599453,9.903487552536127,0,0.50444,0.49838;0.497882,0.49838,0.497882,0.498131,0.498131,0.497882,0.0002489999999999992,0.0004979999999999984,0.014613060867100215,ukr_rus_suspended|A
fixed_exposure_classification,classification,A,3,ukr_rus_suspended,"ukr_rus,covid,midterm",3,30000,1.0986122886681098,10.308952660644293,0,0.498614,0.49838;0.497882;0.497854,0.49838,0.497882,0.4980386666666667,0.497882,0.497868,0.00024162965233779805,0.0005259999999999709,0.04671000970640866,ukr_rus_suspended|A
fixed_exposure_classification,classification,A,4,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political",4,40000,1.3862943611198906,10.596634733096073,0,0.501516,0.49838;0.497882;0.497854;0.489162,0.49838,0.497882,0.49581949999999997,0.497868,0.49496599999999996,0.00384940134956074,0.009218000000000004,0.04763063936357864,ukr_rus_suspended|A
fixed_exposure_classification,classification,A,5,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020",5,50000,1.6094379124341003,10.819778284410283,0,0.494848,0.526674;0.49838;0.497882;0.497854;0.489162,0.526674,0.49838,0.5019904,0.497882,0.49581949999999997,0.012813053493995873,0.03751199999999999,0.04493088555548444,ukr_rus_suspended|A
fixed_exposure_classification,classification,A,6,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",6,60000,1.791759469228055,11.002099841204238,1,0.514622,0.526674;0.49838;0.497882;0.497854;0.489162;0.465546,0.526674,0.49838,0.49591633333333335,0.497868,0.4897648,0.01792437946547165,0.06112799999999996,0.062195798538268655,ukr_rus_suspended|A
fixed_exposure_classification,classification,A,7,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,70000,1.9459101490553132,11.156250521031495,1,0.4802619999999999,0.526674;0.49838;0.497882;0.497854;0.494798;0.489162;0.465546,0.526674,0.49838,0.4957565714285713,0.497854,0.4906036666666666,0.01659936434976732,0.06112799999999996,0.05855409449839891,ukr_rus_suspended|A
fixed_exposure_classification,classification,A,8,ukr_rus_suspended,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",8,80000,2.0794415416798357,11.289781913656018,1,0.499484,0.526674;0.504582;0.49838;0.497882;0.497854;0.494798;0.489162;0.465546,0.526674,0.5045820000000001,0.49685974999999993,0.497868,0.4926005714285714,0.015799226418957986,0.06112799999999996,0.07271680283038202,ukr_rus_suspended|A
fixed_exposure_classification,classification,C,2,ukr_rus_suspended,"election2020,covid_political",2,20000,0.6931471805599453,9.903487552536127,0,0.510164,0.526674;0.489162,0.526674,0.489162,0.507918,0.507918,0.489162,0.018755999999999995,0.03751199999999999,0.027957535848696386,ukr_rus_suspended|C
fixed_exposure_classification,classification,C,3,ukr_rus_suspended,"election2020,covid_political,cp_hk",3,30000,1.0986122886681098,10.308952660644293,0,0.48087,0.526674;0.504582;0.489162,0.526674,0.5045820000000001,0.506806,0.5045820000000001,0.49687200000000004,0.01539474299882917,0.03751199999999999,0.09722632278828518,ukr_rus_suspended|C
fixed_exposure_classification,classification,C,4,ukr_rus_suspended,"election2020,covid_political,cp_hk,ukr_rus_suspended",4,40000,1.3862943611198906,10.596634733096073,1,0.495384,0.526674;0.504582;0.489162;0.465546,0.526674,0.5045820000000001,0.49649099999999996,0.49687200000000004,0.4864300000000001,0.022292291470371543,0.06112799999999996,0.09090837706140266,ukr_rus_suspended|C
fixed_exposure_classification,classification,C,5,ukr_rus_suspended,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm",5,50000,1.6094379124341003,10.819778284410283,1,0.490676,0.526674;0.504582;0.497854;0.489162;0.465546,0.526674,0.5045820000000001,0.4967636000000001,0.497854,0.48928600000000005,0.01994628412110887,0.06112799999999996,0.08031032927618857,ukr_rus_suspended|C
fixed_exposure_classification,classification,C,6,ukr_rus_suspended,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20",6,60000,1.791759469228055,11.002099841204238,1,0.511248,0.526674;0.504582;0.497854;0.494798;0.489162;0.465546,0.526674,0.5045820000000001,0.49643599999999993,0.49632599999999993,0.49038839999999995,0.018223112174744833,0.06112799999999996,0.08006116696563148,ukr_rus_suspended|C
fixed_exposure_classification,classification,C,7,ukr_rus_suspended,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20,ukr_rus",7,70000,1.9459101490553132,11.156250521031495,1,0.49515,0.526674;0.504582;0.497882;0.497854;0.494798;0.489162;0.465546,0.526674,0.5045820000000001,0.4966425714285713,0.497854,0.49163733333333326,0.016878909569190123,0.06112799999999996,0.07751163509473,ukr_rus_suspended|C
fixed_exposure_classification,classification,C,8,ukr_rus_suspended,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20,ukr_rus,covid",8,80000,2.0794415416798357,11.289781913656018,1,0.499484,0.526674;0.504582;0.49838;0.497882;0.497854;0.494798;0.489162;0.465546,0.526674,0.5045820000000001,0.49685974999999993,0.497868,0.4926005714285714,0.015799226418957986,0.06112799999999996,0.07271680283038202,ukr_rus_suspended|C
fixed_exposure_nm,nm,A,2,covid_political,"ukr_rus,covid",2,20000,0.6931471805599453,9.903487552536127,0,0.8541287472701149,0.849781;0.839448,0.849781,0.839448,0.8446145,0.8446145,0.839448,0.005166500000000018,0.010333000000000037,0.007124188199367008,covid_political|A
fixed_exposure_nm,nm,A,3,covid_political,"ukr_rus,covid,midterm",3,30000,1.0986122886681098,10.308952660644293,0,0.8456067858077906,0.849781;0.839448;0.835314,0.849781,0.839448,0.8415143333333334,0.839448,0.8373809999999999,0.006084177420891749,0.014467000000000008,0.055467875972510496,covid_political|A
fixed_exposure_nm,nm,A,4,covid_political,"ukr_rus,covid,midterm,covid_political",4,40000,1.3862943611198906,10.596634733096073,1,0.9088761788793104,0.914533;0.849781;0.839448;0.835314,0.914533,0.849781,0.859769,0.8446145,0.8415143333333334,0.03205403994038819,0.07921900000000004,0.09449661395430313,covid_political|A
fixed_exposure_nm,nm,A,5,covid_political,"ukr_rus,covid,midterm,covid_political,election2020",5,50000,1.6094379124341003,10.819778284410283,1,0.9090303801404854,0.914533;0.849781;0.839448;0.835314;0.787224,0.914533,0.849781,0.84526,0.839448,0.82794175,0.04079232164513317,0.127309,0.11280316574381735,covid_political|A
fixed_exposure_nm,nm,A,6,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",6,60000,1.791759469228055,11.002099841204238,1,0.9081136507183908,0.914533;0.849781;0.839448;0.835314;0.787224;0.732532,0.914533,0.849781,0.826472,0.8373809999999999,0.8088598000000001,0.056139314575438144,0.18200100000000008,0.13666790877178128,covid_political|A
fixed_exposure_nm,nm,A,7,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,70000,1.9459101490553132,11.156250521031495,1,0.907809734578544,0.914533;0.849781;0.843136;0.839448;0.835314;0.787224;0.732532,0.914533,0.849781,0.8288525714285715,0.839448,0.8145725,0.05230099002028587,0.18200100000000008,0.1266718250992419,covid_political|A
fixed_exposure_nm,nm,A,8,covid_political,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",8,80000,2.0794415416798357,11.289781913656018,1,0.9090427650223496,0.914533;0.849781;0.843136;0.839448;0.835314;0.787224;0.732532;0.682708,0.914533,0.849781,0.8105845,0.8373809999999999,0.7957347142857143,0.06877155224727738,0.23182500000000006,0.13599520182001124,covid_political|A
fixed_exposure_nm,nm,C,2,covid_political,"election2020,covid_political",2,20000,0.6931471805599453,9.903487552536127,1,0.908219244556194,0.914533;0.787224,0.914533,0.787224,0.8508785000000001,0.8508785000000001,0.787224,0.0636545,0.127309,0.10668868986331213,covid_political|C
fixed_exposure_nm,nm,C,3,covid_political,"election2020,covid_political,cp_hk",3,30000,1.0986122886681098,10.308952660644293,1,0.907748064639208,0.914533;0.787224;0.682708,0.914533,0.787224,0.7948216666666666,0.787224,0.734966,0.09479451833776516,0.23182500000000006,0.1369212425856785,covid_political|C
fixed_exposure_nm,nm,C,4,covid_political,"election2020,covid_political,cp_hk,ukr_rus_suspended",4,40000,1.3862943611198906,10.596634733096073,1,0.9097092776021712,0.914533;0.787224;0.732532;0.682708,0.914533,0.787224,0.77924925,0.759878,0.7341546666666666,0.08641181060877907,0.23182500000000006,0.17661837066978447,covid_political|C
fixed_exposure_nm,nm,C,5,covid_political,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm",5,50000,1.6094379124341003,10.819778284410283,1,0.9073992922573436,0.914533;0.835314;0.787224;0.732532;0.682708,0.914533,0.835314,0.7904622,0.787224,0.7594445,0.08047684015267997,0.23182500000000006,0.15715745986794102,covid_political|C
fixed_exposure_nm,nm,C,6,covid_political,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20",6,60000,1.791759469228055,11.002099841204238,1,0.9088609128192846,0.914533;0.843136;0.835314;0.787224;0.732532;0.682708,0.914533,0.843136,0.7992411666666666,0.811269,0.7761828,0.07604244064647206,0.23182500000000006,0.15071729445375281,covid_political|C
fixed_exposure_nm,nm,C,7,covid_political,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20,ukr_rus",7,70000,1.9459101490553132,11.156250521031495,1,0.9059118627075352,0.914533;0.843136;0.839448;0.835314;0.787224;0.732532;0.682708,0.914533,0.843136,0.804985,0.835314,0.786727,0.07179371716840649,0.23182500000000006,0.14410742634092574,covid_political|C
fixed_exposure_nm,nm,C,8,covid_political,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20,ukr_rus,covid",8,80000,2.0794415416798357,11.289781913656018,1,0.9090427650223496,0.914533;0.849781;0.843136;0.839448;0.835314;0.787224;0.732532;0.682708,0.914533,0.849781,0.8105845,0.8373809999999999,0.7957347142857143,0.06877155224727738,0.23182500000000006,0.1359952018200112,covid_political|C
fixed_exposure_nm,nm,A,2,election2020,"ukr_rus,covid",2,20000,0.6931471805599453,9.903487552536127,0,0.8390638321839082,0.834535;0.826196,0.834535,0.826196,0.8303655000000001,0.8303655000000001,0.826196,0.004169499999999993,0.008338999999999985,0.007124188199367008,election2020|A
fixed_exposure_nm,nm,A,3,election2020,"ukr_rus,covid,midterm",3,30000,1.0986122886681098,10.308952660644293,0,0.8325442252873562,0.834535;0.826196;0.80474,0.834535,0.826196,0.8218236666666666,0.826196,0.8154680000000001,0.01255052403509733,0.029795000000000016,0.055467875972510496,election2020|A
fixed_exposure_nm,nm,A,4,election2020,"ukr_rus,covid,midterm,covid_political",4,40000,1.3862943611198906,10.596634733096073,0,0.8256297701149425,0.834535;0.826196;0.80474;0.78333,0.834535,0.826196,0.81220025,0.8154680000000001,0.8047553333333334,0.01989892422186438,0.051205000000000056,0.09449661395430313,election2020|A
fixed_exposure_nm,nm,A,5,election2020,"ukr_rus,covid,midterm,covid_political,election2020",5,50000,1.6094379124341003,10.819778284410283,1,0.9289840413793102,0.951885;0.834535;0.826196;0.80474;0.78333,0.951885,0.834535,0.8401372,0.826196,0.81220025,0.05864014366762755,0.168555,0.11280316574381735,election2020|A
fixed_exposure_nm,nm,A,6,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",6,60000,1.791759469228055,11.002099841204238,1,0.9270115103448276,0.951885;0.834535;0.826196;0.80474;0.78333;0.727516,0.951885,0.834535,0.8213670000000001,0.8154680000000001,0.7952634,0.0680232123224614,0.22436899999999993,0.13666790877178128,election2020|A
fixed_exposure_nm,nm,A,7,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,70000,1.9459101490553132,11.156250521031495,1,0.9233922643678164,0.951885;0.834535;0.826196;0.80474;0.802463;0.78333;0.727516,0.951885,0.834535,0.8186664285714286,0.80474,0.7964633333333332,0.06332371943515351,0.22436899999999993,0.1266718250992419,election2020|A
fixed_exposure_nm,nm,A,8,election2020,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",8,80000,2.0794415416798357,11.289781913656018,1,0.919308004597701,0.951885;0.834535;0.826196;0.80474;0.802463;0.78333;0.727516;0.641204,0.951885,0.834535,0.796483625,0.8036015000000001,0.7742834285714285,0.08338581523697165,0.310681,0.13599520182001124,election2020|A
fixed_exposure_nm,nm,C,2,election2020,"election2020,covid_political",2,20000,0.6931471805599453,9.903487552536127,1,0.9329867586206896,0.951885;0.78333,0.951885,0.78333,0.8676075,0.8676075,0.78333,0.0842775,0.168555,0.10668868986331213,election2020|C
fixed_exposure_nm,nm,C,3,election2020,"election2020,covid_political,cp_hk",3,30000,1.0986122886681098,10.308952660644293,1,0.9329700597701148,0.951885;0.78333;0.641204,0.951885,0.78333,0.7921396666666666,0.78333,0.712267,0.12698786978902968,0.310681,0.1369212425856785,election2020|C
fixed_exposure_nm,nm,C,4,election2020,"election2020,covid_political,cp_hk,ukr_rus_suspended",4,40000,1.3862943611198906,10.596634733096073,1,0.927871551724138,0.951885;0.78333;0.727516;0.641204,0.951885,0.78333,0.77598375,0.755423,0.71735,0.11347898587486362,0.310681,0.17661837066978447,election2020|C
fixed_exposure_nm,nm,C,5,election2020,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm",5,50000,1.6094379124341003,10.819778284410283,1,0.926411312643678,0.951885;0.80474;0.78333;0.727516;0.641204,0.951885,0.80474,0.7817350000000001,0.78333,0.7391975000000001,0.10214838077228634,0.310681,0.15715745986794102,election2020|C
fixed_exposure_nm,nm,C,6,election2020,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20",6,60000,1.791759469228055,11.002099841204238,1,0.925857243678161,0.951885;0.80474;0.802463;0.78333;0.727516;0.641204,0.951885,0.80474,0.7851896666666667,0.7928965,0.7518506,0.09356771177898685,0.310681,0.15071729445375281,election2020|C
fixed_exposure_nm,nm,C,7,election2020,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20,ukr_rus",7,70000,1.9459101490553132,11.156250521031495,1,0.9222670275862068,0.951885;0.826196;0.80474;0.802463;0.78333;0.727516;0.641204,0.951885,0.826196,0.7910477142857142,0.802463,0.7642414999999999,0.08780725844177817,0.310681,0.14410742634092574,election2020|C
fixed_exposure_nm,nm,C,8,election2020,"election2020,covid_political,cp_hk,ukr_rus_suspended,midterm,twibot20,ukr_rus,covid",8,80000,2.0794415416798357,11.289781913656018,1,0.919308004597701,0.951885;0.834535;0.826196;0.80474;0.802463;0.78333;0.727516;0.641204,0.951885,0.834535,0.796483625,0.8036015000000001,0.7742834285714285,0.08338581523697165,0.310681,0.1359952018200112,election2020|C
fixed_exposure_nm,nm,A,2,twibot20,"ukr_rus,covid",2,20000,0.6931471805599453,9.903487552536127,0,0.9187527666826312,0.925756;0.921784,0.925756,0.921784,0.92377,0.92377,0.921784,0.0019859999999999878,0.0039719999999999756,0.007124188199367008,twibot20|A
fixed_exposure_nm,nm,A,3,twibot20,"ukr_rus,covid,midterm",3,30000,1.0986122886681098,10.308952660644293,0,0.9162598501756066,0.925756;0.921784;0.861256,0.925756,0.921784,0.902932,0.921784,0.8915200000000001,0.029513961984118642,0.0645,0.055467875972510496,twibot20|A
fixed_exposure_nm,nm,A,4,twibot20,"ukr_rus,covid,midterm,covid_political",4,40000,1.3862943611198906,10.596634733096073,0,0.9170381497605364,0.925756;0.921784;0.861256;0.737411,0.925756,0.921784,0.8615517500000001,0.8915200000000001,0.8401503333333334,0.07609389419780999,0.18834499999999998,0.09449661395430313,twibot20|A
fixed_exposure_nm,nm,A,5,twibot20,"ukr_rus,covid,midterm,covid_political,election2020",5,50000,1.6094379124341003,10.819778284410283,0,0.9181982753831418,0.925756;0.921784;0.861256;0.737411;0.709563,0.925756,0.921784,0.8311540000000001,0.861256,0.8075035000000002,0.09125961542544435,0.21619299999999997,0.11280316574381735,twibot20|A
fixed_exposure_nm,nm,A,6,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",6,60000,1.791759469228055,11.002099841204238,0,0.916074172190294,0.925756;0.921784;0.861256;0.76474;0.737411;0.709563,0.925756,0.921784,0.8200850000000001,0.812998,0.7989508000000001,0.08690729722717956,0.21619299999999997,0.13666790877178128,twibot20|A
fixed_exposure_nm,nm,A,7,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",7,70000,1.9459101490553132,11.156250521031495,1,0.936083129661558,0.948679;0.925756;0.921784;0.861256;0.76474;0.737411;0.709563,0.948679,0.925756,0.8384555714285715,0.861256,0.8200850000000001,0.09218873609667312,0.239116,0.1266718250992419,twibot20|A
fixed_exposure_nm,nm,A,8,twibot20,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",8,80000,2.0794415416798357,11.289781913656018,1,0.9359342233716476,0.948679;0.925756;0.921784;0.861256;0.76474;0.737786;0.737411;0.709563,0.948679,0.925756,0.825871875,0.812998,0.808328,0.09243843135222155,0.239116,0.13599520182001124,twibot20|A
fixed_exposure_nm,nm,C,2,twibot20,"election2020,covid_political",2,20000,0.6931471805599453,9.903487552536127,0,0.7835905459610473,0.737411;0.709563,0.737411,0.709563,0.723487,0.723487,0.709563,0.013923999999999992,0.027847999999999984,0.10668868986331213,twibot20|C
fixed_exposure_nm,nm,C,3,twibot20,"election2020,covid_political,cp_hk",3,30000,1.0986122886681098,10.308952660644293,0,0.814064254262452,0.737786;0.737411;0.709563,0.737786,0.737411,0.7282533333333334,0.737411,0.723487,0.013216948118062484,0.028222999999999998,0.1369212425856785,twibot20|C
